timestamp,ip,protocol,port,hostname,tag,mac_address,asn,geo,region,city,workgroup,machine_name,username,naics,sic,sector
8/1/2020 1:19,103.53.228.69,udp,137,,netbios,00-50-56-8B-60-C7,131427,VN,HA NOI,HANOI,,,,0,,Communications
8/1/2020 1:19,125.212.254.32,udp,137,,netbios,00-50-56-03-19-04,3873,VN,BA RIA-VUNG TAU,VUNG TAU,WORKGROUP,MAITUANANH-01,,517312,,Communications
8/1/2020 1:19,210.245.14.141,udp,137,cache.google.com,netbios,00-0C-29-08-87-36,18403,VN,HA NOI,HANOI,WORKGROUP,WIN-DBRPVJ83LPP,,519130,,Communications
8/1/2020 1:19,103.92.29.37,udp,137,,netbios,42-F0-CA-6B-9D-AA,56150,VN,HA NOI,HANOI,WORKGROUP,VPS1,,0,,Communications
8/1/2020 1:19,116.98.139.150,udp,137,,netbios,00-00-00-00-00-00,24086,VN,QUANG NGAI,QUANG NGAI,WORKGROUP,GMVIETNAM,GMVIETNAM,517312,,Communications
8/1/2020 1:19,103.97.125.17,udp,137,no-ptr.123host.vn,netbios,D4-BE-D9-FA-35-B8,56153,VN,HO CHI MINH,THANH PHO HO CHI MINH,WORKGROUP,WIN-G5GIRQ7KRGD,,0,,Communications
8/1/2020 1:19,125.253.114.231,udp,137,,netbios,00-50-56-A3-43-5E,45538,VN,BAC GIANG,BAC GIANG,WORKGROUP,WIN8431,,0,,Communications
8/1/2020 1:19,103.28.33.213,udp,137,,netbios,00-50-56-A3-1F-4B,135918,VN,HA NOI,HANOI,WORKGROUP,WIN17407,,0,,Communications
8/1/2020 1:19,45.122.220.29,udp,137,,netbios,D8-9D-67-73-30-08,56150,VN,HA NOI,HANOI,WORKGROUP,WIN-CFA2JNP320M,,0,,Communications
8/1/2020 1:19,123.30.151.186,udp,137,static.vnpt.vn,netbios,00-15-5D-9C-0B-03,45899,VN,HA NOI,HANOI,,,,517311,,Communications
8/1/2020 1:19,14.241.254.142,udp,137,static.vnpt.vn,netbios,00-00-00-00-00-00,45899,VN,HO CHI MINH,THANH PHO HO CHI MINH,VINHTUONG,VINHTUONG-DATA1,VINHTUONG-DATA1,517311,,Communications
8/1/2020 1:19,103.127.199.111,udp,137,,netbios,00-50-56-A7-07-FC,135932,VN,HO CHI MINH,THANH PHO HO CHI MINH,WORKGROUP,WIN-QVGVVT4MSPN,,0,,Communications
8/1/2020 1:19,203.210.197.25,udp,137,adsl.hnpt.com.vn,netbios,00-15-5D-9E-03-6E,45899,VN,HA NOI,HANOI,WORKGROUP,FAST_SERVER,,517311,,Communications
8/1/2020 1:19,210.245.89.12,udp,137,mail.bluecom.vn,netbios,00-25-90-6B-B5-06,18403,VN,HA NOI,HANOI,WORKGROUP,WIN-UMRA3INN7HJ,,517311,,Communications
8/1/2020 1:19,14.236.43.59,udp,137,,netbios,4C-CC-6A-91-0F-55,45899,VN,DA NANG,DA NANG,WORKGROUP,ADMIN-PC,,517311,,Communications
8/1/2020 1:19,117.4.155.105,udp,137,localhost,netbios,00-1E-67-F7-0D-AA,7552,VN,THANH HOA,THANH HOA,WORKGROUP,WIN-6C7U4U6V9CV,,517312,,Communications
8/1/2020 1:19,14.248.149.13,udp,137,static.vnpt.vn,netbios,D0-50-99-AA-4B-78,45899,VN,HA NOI,HANOI,WORKGROUP,DESKTOP-PCN002U,,517311,,Communications
8/1/2020 1:19,103.95.199.236,udp,137,,netbios,00-50-56-A3-3D-8E,135918,VN,BAC NINH,BAC NINH,WORKGROUP,WIN8818,,0,,Communications
8/1/2020 1:19,14.234.57.151,udp,137,,netbios,DC-85-DE-FF-F3-13,45899,VN,BA RIA-VUNG TAU,VUNG TAU,WORKGROUP,MICKEYHOME,,517311,,Communications
8/1/2020 1:19,125.253.121.179,udp,137,,netbios,EC-F4-BB-E1-2B-C8,45538,VN,HO CHI MINH,THANH PHO HO CHI MINH,WORKGROUP,BTS-SV999,,0,,Communications
8/1/2020 1:19,103.98.152.165,udp,137,,netbios,8E-10-1F-69-80-A2,131374,VN,HO CHI MINH,THANH PHO HO CHI MINH,WORKGROUP,WHMCS4144362,,0,,Communications
8/1/2020 1:19,116.102.101.96,udp,137,,netbios,8C-EC-4B-AA-75-3B,24086,VN,HO CHI MINH,THANH PHO HO CHI MINH,WORKGROUP,DESKTOP-C3VHK6N,,517312,,Communications
8/1/2020 1:19,123.30.141.4,udp,137,,netbios,00-25-90-E2-CA-3B,45899,VN,HA NOI,HANOI,WORKGROUP,WEBSERVER,,517311,,Communications
8/1/2020 1:19,103.130.215.217,udp,137,,netbios,00-50-56-92-EE-47,135953,VN,HA NOI,HANOI,WORKGROUP,WIN-PNRUGL8M2TO,,0,,Communications
8/1/2020 1:19,118.69.73.251,udp,3,,netbios,14-91-82-FB-C8-16,18403,VN,DA NANG,DA NANG,,LAP24D9D,,517311,,Communications
8/1/2020 1:20,103.68.251.49,udp,137,network.powernet.vn,netbios,00-50-56-99-BE-33,135905,VN,BINH DUONG,THU DAU MOT,,,,0,,Communications
8/1/2020 1:20,101.99.51.77,udp,137,static.cmcti.vn,netbios,98-BE-94-48-B0-EC,45903,VN,DA NANG,DA NANG,WORKGROUP,WIN-6SO28OK1U1G,,0,,Communications
8/1/2020 1:20,222.252.17.34,udp,137,static.vnpt-hanoi.com.vn,netbios,70-85-C2-6E-DA-1E,45899,VN,HA NOI,HANOI,WORKGROUP,SUNPAC,,517311,,Communications
8/1/2020 1:20,14.177.232.29,udp,137,,netbios,00-00-00-00-00-00,45899,VN,HA NOI,HANOI,WORKGROUP,VIMESDEVELOPER,VIMESDEVELOPER,517311,,Communications
8/1/2020 1:20,103.150.125.63,udp,137,,netbios,00-50-56-9C-E6-36,63731,VN,HA NOI,HANOI,,,,0,,Communications
8/1/2020 1:20,113.22.22.172,udp,137,,netbios,90-2B-34-20-37-F4,18403,VN,HA NOI,HANOI,WORKGROUP,MATER-PC,,517311,,Communications
8/1/2020 1:20,103.151.238.182,udp,137,,netbios,00-50-56-A3-7A-88,38245,VN,HA NOI,HANOI,WORKGROUP,WIN22424,,0,,Communications
8/1/2020 1:20,103.139.155.129,udp,137,,netbios,00-50-56-A3-68-48,135918,VN,BAC GIANG,BAC GIANG,WORKGROUP,WIN18321,,0,,Communications
8/1/2020 1:20,171.244.142.76,udp,137,,netbios,FA-16-3E-C3-5D-C4,7552,VN,THUA THIEN-HUE,HUE,WORKGROUP,23902312-01,,517312,,Communications
8/1/2020 1:20,171.244.139.87,udp,137,,netbios,FA-16-3E-4D-84-0F,7552,VN,HA NOI,HANOI,WORKGROUP,3444928-02,,517312,,Communications
8/1/2020 1:20,103.114.105.245,udp,137,,netbios,00-15-5D-62-03-2F,135905,VN,HA NOI,HANOI,WORKGROUP,WIN-67FNMQRVGI3,,0,,Communications
8/1/2020 1:20,125.253.114.120,udp,137,,netbios,00-50-56-A3-A8-6E,45538,VN,BAC GIANG,BAC GIANG,WORKGROUP,WIN9118,,0,,Communications
8/1/2020 1:20,124.158.4.216,udp,137,,netbios,40-A8-F0-2F-04-1E,38732,VN,HA NOI,HANOI,WORKGROUP,MMC_WEB,,0,,Communications
8/1/2020 1:20,125.253.114.73,udp,137,,netbios,00-50-56-A3-B4-00,45538,VN,BAC GIANG,BAC GIANG,WORKGROUP,WIN15869,,0,,Communications
8/1/2020 1:20,103.151.238.47,udp,137,,netbios,00-50-56-A3-50-0C,38245,VN,HA NOI,HANOI,WORKGROUP,WIN24006,,0,,Communications
8/1/2020 1:20,103.95.198.54,udp,137,,netbios,00-50-56-A3-15-AD,135918,VN,HA NOI,HANOI,WORKGROUP,WIN23524,,0,,Communications
8/1/2020 1:20,103.133.100.50,udp,137,,netbios,C6-32-F5-58-0C-E2,55305,VN,THAI NGUYEN,THAI NGUYEN,,,,0,,Communications
8/1/2020 1:20,203.113.174.22,udp,137,,netbios,00-15-5D-01-55-01,7552,VN,HA NOI,HANOI,WORKGROUP,KTHD,,517312,,Communications
8/1/2020 1:20,27.71.225.228,udp,137,,netbios,00-50-56-01-31-DF,38731,VN,HA NOI,HANOI,WORKGROUP,WIN-DNB51JTKL48,,517312,,Communications
8/1/2020 1:20,118.69.81.102,udp,137,,netbios,6C-2B-59-BE-7D-66,18403,VN,HO CHI MINH,THANH PHO HO CHI MINH,WORKGROUP,WIN-OQ5E9GGH3G1,,517311,,Communications
8/1/2020 1:20,113.160.129.122,udp,137,,netbios,E0-D5-5E-FC-10-11,45899,VN,HAI DUONG,HAI DUONG,WORKGROUP,CHUTICH,,517311,,Communications
8/1/2020 1:20,45.124.85.50,udp,137,,netbios,00-50-56-B9-B1-EA,135905,VN,HA NOI,HANOI,WORKGROUP,WIN-B09LR12TFAD,,0,,Communications
8/1/2020 1:20,103.114.107.11,udp,137,,netbios,00-15-5D-B1-21-2E,135905,VN,HA NOI,HANOI,,,,0,,Communications
8/1/2020 1:20,115.78.239.133,udp,137,,netbios,F0-4D-A2-23-2F-58,7552,VN,HO CHI MINH,THANH PHO HO CHI MINH,WORKGROUP,SERVER,,517312,,Communications
8/1/2020 1:20,221.132.35.10,udp,137,,netbios,14-18-77-36-9F-06,45899,VN,HA NOI,HANOI,WORKGROUP,MCM_VN,,517311,,Communications
8/1/2020 1:20,118.69.197.44,udp,137,,netbios,00-00-00-00-00-00,18403,VN,HO CHI MINH,THANH PHO HO CHI MINH,WORKGROUP,HAINAM,HAINAM,517311,,Communications
8/1/2020 1:20,112.137.132.59,udp,137,,netbios,00-50-56-8B-1A-B5,45542,VN,HA NOI,HANOI,WORKGROUP,TECHNOGATE,,0,,Communications
8/1/2020 1:20,103.143.208.182,udp,137,,netbios,9A-54-F2-01-EA-19,56150,VN,HA NOI,HANOI,WORKGROUP,VPS,,0,,Communications
8/1/2020 1:20,116.102.61.65,udp,137,,netbios,E8-39-35-59-C1-C6,24086,VN,HA NOI,HANOI,WORKGROUP,ADMINISTRATOR,,517312,,Communications
8/1/2020 1:20,103.74.121.134,udp,137,,netbios,00-50-56-A0-13-7F,135967,VN,HA NOI,HANOI,,,,0,,Communications
8/1/2020 1:20,103.21.149.205,udp,137,,netbios,D0-67-26-D4-B0-CA,38732,VN,HA NOI,HANOI,WORKGROUP,NODE4,,0,,Communications
8/1/2020 1:20,103.150.125.141,udp,137,,netbios,00-50-56-9C-CB-C4,63731,VN,HA NOI,HANOI,,,,0,,Communications
8/1/2020 1:20,103.79.143.37,udp,137,,netbios,00-15-5D-3E-57-4D,45899,VN,HA NOI,HANOI,,,,0,,Communications
8/1/2020 1:20,123.30.151.200,udp,137,,netbios,00-15-5D-9C-0B-8E,45899,VN,HA NOI,HANOI,,,,517311,,Communications
8/1/2020 1:20,118.69.54.12,udp,137,,netbios,98-4F-EE-10-2D-41,18403,VN,HO CHI MINH,THANH PHO HO CHI MINH,WORKGROUP,SERVER,,517311,,Communications
8/1/2020 1:20,116.102.146.100,udp,137,,netbios,00-00-00-00-00-00,24086,VN,HO CHI MINH,THANH PHO HO CHI MINH,WORKGROUP,HOMENAS,HOMENAS,517312,,Communications
8/1/2020 1:20,222.255.46.20,udp,137,static.vnpt.vn,netbios,00-50-56-A7-6D-39,45899,VN,HUNG YEN,HUNG YEN,,,,517311,,Communications
8/1/2020 1:20,103.151.239.214,udp,137,,netbios,00-50-56-A3-7B-CB,38245,VN,HA NOI,HANOI,WORKGROUP,WIN22799,,0,,Communications
8/1/2020 1:20,118.70.239.64,udp,137,,netbios,6C-2B-59-7C-D9-62,18403,VN,HA NOI,HANOI,WORKGROUP,SERVERLIS,,517311,,Communications
8/1/2020 1:20,103.151.239.41,udp,137,,netbios,00-50-56-A3-2F-2E,38245,VN,HA NOI,HANOI,WORKGROUP,WIN22716,,0,,Communications
8/1/2020 1:20,112.78.15.206,udp,137,,netbios,00-0C-29-7E-51-D2,45538,VN,HO CHI MINH,THANH PHO HO CHI MINH,WORKGROUP,APP-001,,0,,Communications
8/1/2020 1:20,103.116.104.132,udp,137,,netbios,4E-49-B1-40-3E-BE,63731,VN,HA NOI,HANOI,WORKGROUP,WIN-9C83B69G4UA,,812112,,Communications
8/1/2020 1:20,103.79.141.137,udp,137,,netbios,00-15-5D-8D-0B-A1,45899,VN,HA NOI,HANOI,,,,0,,Communications
8/1/2020 1:20,118.70.185.248,udp,137,,netbios,00-00-00-00-00-00,18403,VN,HA NOI,HANOI,WORKGROUP,BAC_NINH,BAC_NINH,517311,,Communications
8/1/2020 1:20,103.125.190.244,udp,137,,netbios,00-15-5D-03-6A-57,135905,VN,HAI DUONG,HAI DUONG,WORKGROUP,WIN-OE6JUFWTQH3,,0,,Communications
8/1/2020 1:20,117.0.36.99,udp,137,,netbios,FC-AA-14-FE-D6-AC,7552,VN,HA NOI,HANOI,WORKGROUP,WINDOWS-ISUED5P,,517312,,Communications
8/1/2020 1:20,123.30.183.145,udp,137,,netbios,08-00-27-AA-5A-8B,45899,VN,HA NOI,HANOI,WORKGROUP,WIN-LC03516TFND,,517311,,Communications
8/1/2020 1:20,112.109.90.99,udp,137,,netbios,18-A9-05-75-87-82,55309,VN,HO CHI MINH,THANH PHO HO CHI MINH,WORKGROUP,WIN-0E77DJISR5S,,0,,Communications
8/1/2020 1:20,42.112.22.63,udp,137,,netbios,08-94-EF-14-7E-A7,18403,VN,HA NOI,HANOI,WORKGROUP,STOX-HN-09,,517311,,Communications
8/1/2020 1:20,103.151.239.189,udp,137,,netbios,00-50-56-A3-8D-DF,38245,VN,HA NOI,HANOI,WORKGROUP,WIN22785,,0,,Communications
8/1/2020 1:20,103.98.150.207,udp,137,,netbios,D2-2F-E5-3E-50-7E,135921,VN,HA NOI,HANOI,,,,0,,Communications
8/1/2020 1:20,103.153.64.235,udp,137,,netbios,00-50-56-A3-22-FE,140744,VN,HA NOI,HANOI,WORKGROUP,WIN24354,,0,,Communications
8/1/2020 1:20,103.207.38.238,udp,137,,netbios,00-15-5D-26-2C-9D,45899,VN,HA NOI,HANOI,WORKGROUP,WIN-67FNMQRVGI3,,0,,Communications
8/1/2020 1:21,202.158.245.77,udp,137,,netbios,00-50-56-A3-44-27,135918,VN,BAC GIANG,BAC GIANG,WORKGROUP,WIN15116,,0,,Communications
8/1/2020 1:21,171.244.141.134,udp,137,,netbios,FA-16-3E-63-DC-52,7552,VN,HA NOI,HANOI,WORKGROUP,171043-01,,517312,,Communications
8/1/2020 1:21,103.116.104.58,udp,137,,netbios,00-50-56-9C-D3-2C,63731,VN,HA NOI,HANOI,,,,812112,,Communications
8/1/2020 1:21,103.153.65.108,udp,137,,netbios,00-50-56-A3-57-DF,140744,VN,HA NOI,HANOI,WORKGROUP,WIN24172,,0,,Communications
8/1/2020 1:21,203.162.123.142,udp,137,,netbios,00-50-56-AC-3B-7D,45899,VN,HA NOI,HANOI,WORKGROUP,WIN-C3Q65O5IK4D,,517311,,Communications
8/1/2020 1:21,103.28.33.12,udp,137,,netbios,00-50-56-A3-8B-2F,135918,VN,HA NOI,HANOI,WORKGROUP,WIN15355,,0,,Communications
8/1/2020 1:21,103.68.80.253,udp,137,,netbios,00-25-90-35-96-9A,45538,VN,HA NOI,HANOI,FTECH,WIN-1J3H91R2J1Q,,0,,Communications
8/1/2020 1:21,210.245.14.156,udp,137,,netbios,00-0C-29-61-1B-96,18403,VN,HA NOI,HANOI,WORKGROUP,WIN-H2T2HCTK1T8,,519130,,Communications
8/1/2020 1:21,103.127.192.230,udp,137,,netbios,00-50-56-8B-58-5A,131427,VN,THAI BINH,THAI BINH,,,,0,,Communications
8/1/2020 1:21,125.212.203.73,udp,137,,netbios,40-F2-E9-1D-A4-80,38731,VN,HA NOI,HANOI,WORKGROUP,WIN-PB6HHL8U3P9,,517312,,Communications
8/1/2020 1:21,103.74.123.185,udp,137,,netbios,AC-1F-6B-7B-19-BF,135967,VN,HA NOI,HANOI,WORKGROUP,WIN-DNCK3GF2AOR,,0,,Communications
8/1/2020 1:21,42.112.218.240,udp,137,,netbios,00-00-00-00-00-00,18403,VN,HA TINH,HA TINH,WORKGROUP,ANDROID_FD46B,ANDROID_FD46B,517311,,Communications
8/1/2020 1:21,183.80.214.124,udp,137,,netbios,D8-CB-8A-5D-48-76,18403,VN,HA NOI,HANOI,WORKGROUP,DESKTOP-MIGPIP7,,517311,,Communications
8/1/2020 1:21,113.176.113.200,udp,137,static.vnpt.vn,netbios,00-00-00-00-00-00,45899,VN,HA NOI,HANOI,WORKGROUP,QNAP451,QNAP451,517311,,Communications
8/1/2020 1:21,103.133.225.35,udp,137,,netbios,00-0C-29-5D-65-8D,63731,VN,HA NOI,HANOI,WORKGROUP,WIN-EQF6PF0RSLN,,541330,,Communications
8/1/2020 1:21,103.116.104.39,udp,137,,netbios,00-50-56-9C-98-A3,63731,VN,HA NOI,HANOI,,,,812112,,Communications
8/1/2020 1:21,14.176.15.239,udp,137,,netbios,30-E1-71-6A-18-4A,45899,VN,HA NOI,HANOI,WORKGROUP,WIN-AGE88V72KJP,,517311,,Communications
8/1/2020 1:21,14.238.30.154,udp,137,static.vnpt.vn,netbios,00-00-00-00-00-00,45899,VN,HA NOI,HANOI,,,,517311,,Communications
8/1/2020 1:21,103.141.139.116,udp,137,,netbios,5C-B9-01-88-6A-44,135905,VN,HA NOI,HANOI,WORKGROUP,WIN-PPG2NVQ5J5L,,0,,Communications
8/1/2020 1:21,103.28.32.52,udp,137,,netbios,00-50-56-B1-F8-63,135918,VN,HA NOI,HANOI,,,,0,,Communications
8/1/2020 1:21,103.68.251.104,udp,137,network.powernet.vn,netbios,00-50-56-89-03-B3,135905,VN,BINH DUONG,THU DAU MOT,WORKGROUP,WIN-8Z22ELYSXON,,0,,Communications
8/1/2020 1:21,103.127.195.86,udp,137,,netbios,00-50-56-8B-0A-67,131427,VN,THAI BINH,THAI BINH,,,,0,,Communications
8/1/2020 1:21,119.17.254.71,udp,137,mail.tdt.edu.vn,netbios,00-0C-29-0A-FA-34,24173,VN,HO CHI MINH,THANH PHO HO CHI MINH,WORKGROUP,W-VIDEO-WEB,,0,,Communications
8/1/2020 1:21,103.141.142.62,udp,137,,netbios,00-50-56-B5-EA-B2,135981,VN,THAI BINH,THAI BINH,,,,0,,Communications
8/1/2020 1:21,113.161.182.252,udp,137,static.vnpt.vn,netbios,00-0C-29-31-89-0E,45899,VN,HA NOI,HANOI,WORKGROUP,WIN-L042VK7290K,,517311,,Communications
8/1/2020 1:21,103.114.107.4,udp,137,,netbios,00-15-5D-B1-21-2A,135905,VN,HA NOI,HANOI,,,,0,,Communications
8/1/2020 1:21,103.151.239.176,udp,137,,netbios,00-50-56-A3-CF-FC,38245,VN,HA NOI,HANOI,WORKGROUP,WIN22774,,0,,Communications
8/1/2020 1:21,115.79.198.19,udp,137,,netbios,0C-C4-7A-96-3D-36,7552,VN,HO CHI MINH,THANH PHO HO CHI MINH,WORKGROUP,WIN-CTGV18HVTCV,,517312,,Communications
8/1/2020 1:21,14.241.100.208,udp,137,static.vnpt.vn,netbios,D0-27-88-DC-65-CD,45899,VN,HAI PHONG,HAI PHONG,WORKGROUP,MAYCHU,,517311,,Communications
8/1/2020 1:21,49.236.209.21,udp,137,,netbios,00-50-56-B1-20-B7,135918,VN,HA NOI,HANOI,,,,0,,Communications
8/1/2020 1:21,113.167.91.145,udp,137,static.vnpt.vn,netbios,E8-9A-8F-14-18-E5,45899,VN,HAI DUONG,HAI DUONG,WORKGROUP,STXLS,,517311,,Communications
8/1/2020 1:21,203.128.246.8,udp,137,,netbios,34-40-B5-88-DF-38,24088,VN,HA NOI,HANOI,WORKGROUP,WIN-T6J40PMNGIA,,0,,Communications
8/1/2020 1:21,103.95.196.178,udp,137,,netbios,00-50-56-A3-B1-CC,135918,VN,HA NOI,HANOI,WORKGROUP,WIN15731,,0,,Communications
8/1/2020 1:21,103.79.141.194,udp,137,,netbios,00-15-5D-8D-02-BC,45899,VN,HA NOI,HANOI,,,,0,,Communications
8/1/2020 1:21,103.149.252.88,udp,137,,netbios,00-50-56-A3-83-1A,135918,VN,DONG THAP,CAO LANH,WORKGROUP,WIN20894,,0,,Communications
8/1/2020 1:21,222.252.18.15,udp,137,,netbios,54-13-79-6B-FA-3B,45899,VN,HA NOI,HANOI,WORKGROUP,MAYCHU,,517311,,Communications
8/1/2020 1:21,125.253.114.254,udp,137,,netbios,00-50-56-A3-EB-5B,45538,VN,BAC GIANG,BAC GIANG,WORKGROUP,WIN23413,,0,,Communications
8/1/2020 1:21,14.225.236.26,udp,137,static.vnpt.vn,netbios,00-0C-29-9F-30-72,135905,VN,HA NOI,HANOI,WORKGROUP,WIN-B7V29EP79MD,,517311,,Communications
8/1/2020 1:21,27.72.83.49,udp,137,dynamic-adsl.viettel.vn,netbios,00-00-00-00-00-00,7552,VN,HA NOI,HANOI,WORKGROUP,AMIGOSTATION,AMIGOSTATION,517312,,Communications
8/1/2020 1:21,115.75.6.133,udp,137,,netbios,00-00-00-00-00-00,7552,VN,HO CHI MINH,THANH PHO HO CHI MINH,WORKGROUP,BRIGHTVN,BRIGHTVN,517312,,Communications
8/1/2020 1:21,123.30.154.64,udp,137,static.vnpt.vn,netbios,02-00-27-0F-00-04,45899,VN,HA NOI,HANOI,WORKGROUP,WIN-FKELEKUDHJP,,517311,,Communications
8/1/2020 1:21,14.186.98.247,udp,137,static.vnpt.vn,netbios,00-00-00-00-00-00,45899,VN,HO CHI MINH,THANH PHO HO CHI MINH,WORKGROUP,TALEGALSERVER,TALEGALSERVER,517311,,Communications
8/1/2020 1:21,202.158.245.106,udp,137,,netbios,00-50-56-A3-DE-59,135918,VN,BAC GIANG,BAC GIANG,WORKGROUP,WIN15269,,0,,Communications
8/1/2020 1:21,103.39.94.215,udp,137,,netbios,6A-FA-6B-A5-AA-BA,18403,VN,HA NOI,HANOI,,,,0,,Communications
8/1/2020 1:21,103.151.238.226,udp,137,,netbios,00-50-56-A3-9E-1D,38245,VN,HA NOI,HANOI,WORKGROUP,WIN22499,,0,,Communications
8/1/2020 1:21,42.112.21.206,udp,137,,netbios,40-F2-E9-22-3E-BB,18403,VN,HA NOI,HANOI,WORKGROUP,WINDOWS-APP,,517311,,Communications
8/1/2020 1:21,118.69.195.146,udp,137,sv195d146.novasoft.vn,netbios,00-15-5D-C3-85-1B,18403,VN,HO CHI MINH,THANH PHO HO CHI MINH,WORKGROUP,WIN-FCURACRPG7G,,517311,,Communications
8/1/2020 1:21,203.113.173.121,udp,137,,netbios,00-0C-29-24-08-00,7552,VN,HA NOI,HANOI,WORKGROUP,WIN-MQ1DFP0GJDT,,517312,,Communications
8/1/2020 1:21,103.150.125.146,udp,137,,netbios,00-50-56-9C-8B-D9,63731,VN,HA NOI,HANOI,,,,0,,Communications
8/1/2020 1:21,103.28.34.251,udp,137,,netbios,00-50-56-A3-78-6A,135918,VN,BAC GIANG,BAC GIANG,WORKGROUP,WIN18954,,0,,Communications
8/1/2020 1:21,103.21.149.198,udp,137,,netbios,98-F2-B3-E7-73-4B,38732,VN,HA NOI,HANOI,WORKGROUP,OT,,0,,Communications
8/1/2020 1:21,113.166.92.12,udp,137,static.vnpt.vn,netbios,00-1E-67-F9-08-44,45899,VN,CAN THO,CAN THO,WORKGROUP,VPDKTINH,,517311,,Communications
8/1/2020 1:21,115.146.126.39,udp,137,,netbios,00-25-90-7E-2B-10,38732,VN,HA NOI,HANOI,WORKGROUP,WIN-JSTN9PUCPQO,,0,,Communications
8/1/2020 1:21,202.158.247.29,udp,137,,netbios,00-50-56-A3-C3-A3,135918,VN,DA NANG,DA NANG,WORKGROUP,WIN15531,,0,,Communications
8/1/2020 1:21,103.109.39.114,udp,137,,netbios,00-0C-29-DD-AC-AA,135942,VN,HAI PHONG,HAI PHONG,OPTICON,WIN-5U4V977FBLB,,0,,Communications
8/1/2020 1:21,103.95.198.224,udp,137,,netbios,00-50-56-A3-9F-63,135918,VN,HA NOI,HANOI,WORKGROUP,WIN7213,,0,,Communications
8/1/2020 1:21,103.114.105.31,udp,137,,netbios,00-15-5D-BD-E4-AA,135905,VN,HA NOI,HANOI,WORKGROUP,DESKTOP-TUQHB7D,,0,,Communications
8/1/2020 1:21,103.74.120.70,udp,137,,netbios,00-25-90-66-58-56,135967,VN,HA NOI,HANOI,WORKGROUP,WIN-TBO4M48RIHR,,0,,Communications
8/1/2020 1:21,103.28.32.232,udp,137,,netbios,00-50-56-A3-EE-26,135918,VN,HA NOI,HANOI,WORKGROUP,WIN19030,,0,,Communications
8/1/2020 1:21,125.212.248.212,udp,137,,netbios,00-50-56-03-26-76,3873,VN,HO CHI MINH,THANH PHO HO CHI MINH,WORKGROUP,WIN2K12,,517312,,Communications
8/1/2020 1:21,113.161.46.13,udp,137,,netbios,00-00-00-00-00-00,45899,VN,HO CHI MINH,THANH PHO HO CHI MINH,WORKGROUP,HAXDATACENTER,HAXDATACENTER,517311,,Communications
8/1/2020 1:21,125.234.237.28,udp,137,125.234.237.28.hcm.viettel.vn,netbios,00-1A-64-B0-8B-B8,7552,VN,HO CHI MINH,THANH PHO HO CHI MINH,,,,0,,Communications
8/1/2020 1:21,125.212.232.98,udp,137,,netbios,4C-52-62-55-A1-98,38731,VN,HA NOI,HANOI,WORKGROUP,VCSSVBK,,517312,,Communications
8/1/2020 1:22,103.150.125.122,udp,137,,netbios,00-50-56-9C-3B-65,63731,VN,HA NOI,HANOI,,,,0,,Communications
8/1/2020 1:22,103.95.199.125,udp,137,,netbios,00-50-56-A3-23-44,135918,VN,HA NOI,HANOI,WORKGROUP,WIN15052,,0,,Communications
8/1/2020 1:22,123.20.172.57,udp,137,,netbios,00-00-00-00-00-00,45899,VN,HO CHI MINH,THANH PHO HO CHI MINH,WORKGROUP,VAPULOG,VAPULOG,517311,,Communications
8/1/2020 1:22,103.95.196.220,udp,137,,netbios,00-50-56-A3-A7-10,135918,VN,HA NOI,HANOI,WORKGROUP,WIN23154,,0,,Communications
8/1/2020 1:22,210.245.23.16,udp,137,gw03.fptdata.vn,netbios,00-E0-81-C8-F4-E3,18403,VN,HO CHI MINH,THANH PHO HO CHI MINH,WORKGROUP,MAIL-GW03,,517311,,Communications
8/1/2020 1:22,103.141.142.27,udp,137,,netbios,00-50-56-BD-05-68,135981,VN,THAI BINH,THAI BINH,,,,0,,Communications
8/1/2020 1:22,117.2.142.150,udp,137,localhost,netbios,50-9A-4C-82-A5-83,7552,VN,DA NANG,DA NANG,WORKGROUP,AMVDANANG,,517312,,Communications
8/1/2020 1:22,123.30.133.92,udp,137,,netbios,00-50-56-AA-40-45,7643,VN,HA NOI,HANOI,,,,517311,,Communications
8/1/2020 1:22,210.211.116.202,udp,137,,netbios,00-50-56-93-27-EB,38731,VN,HO CHI MINH,THANH PHO HO CHI MINH,WORKGROUP,GREE-DB-202,,0,,Communications
8/1/2020 1:22,115.165.166.53,udp,137,,netbios,06-45-EA-00-04-A8,45903,VN,HA NOI,HANOI,WORKGROUP,HELLO123,,0,,Communications
8/1/2020 1:22,103.92.28.244,udp,137,,netbios,4E-F0-59-96-DE-BC,56150,VN,HA NOI,HANOI,WORKGROUP,LAMANH-PC,,0,,Communications
8/1/2020 1:22,103.95.199.191,udp,137,,netbios,00-50-56-A3-41-DE,135918,VN,BAC NINH,BAC NINH,WORKGROUP,WIN23577,,0,,Communications
8/1/2020 1:22,118.107.68.249,udp,137,,netbios,00-00-00-00-00-00,38726,VN,HA NOI,HANOI,,DVGPS-IMAC,,0,,Communications
8/1/2020 1:22,45.122.221.189,udp,137,,netbios,EA-5C-C8-D6-C0-6E,56150,VN,HA NOI,HANOI,WORKGROUP,WIN-URU17HTABQ2,,0,,Communications
8/1/2020 1:22,117.0.200.26,udp,137,localhost,netbios,00-00-00-00-00-00,7552,VN,HA NOI,HANOI,WORKGROUP,LS420D8D6,LS420D8D6,517312,,Communications
