"timestamp","ip","port","hostname","asn","geo","region","city","naics","sic","product","banner"
"2020-08-01 10:09:07","123.22.5.60",5900,,45899,"VN","HA NOI","HANOI",517311,,"RealVNC Enterprise v5.3 or later","RFB 005.000"
"2020-08-01 10:09:07","14.177.52.66",5900,"static.vnpt.vn",45899,"VN","HA NOI","HANOI",517311,,"VNC protocol 3.8","RFB 003.008"
"2020-08-01 10:09:09","113.161.46.120",5900,"static.vnpt.vn",45899,"VN","HO CHI MINH","THANH PHO HO CHI MINH",517311,,"RealVNC Enterprise protocol 4.1","RFB 004.001"
"2020-08-01 10:09:09","113.161.78.101",5900,"static.vnpt.vn",45899,"VN","HO CHI MINH","THANH PHO HO CHI MINH",517311,,"VNC protocol 3.8","RFB 003.008"
"2020-08-01 10:09:09","113.161.50.17",5900,"static.vnpt.vn",45899,"VN","HO CHI MINH","THANH PHO HO CHI MINH",517311,,"RealVNC Enterprise v5.3 or later","RFB 005.000"
"2020-08-01 10:09:10","113.161.149.54",5900,"static.vnpt.vn",45899,"VN","HA NOI","HANOI",517311,,"VNC protocol 3.8","RFB 003.008"
"2020-08-01 10:09:10","210.211.124.59",5900,,38731,"VN","HO CHI MINH","THANH PHO HO CHI MINH",0,,"RealVNC Enterprise protocol 4.1","RFB 004.001"
"2020-08-01 10:09:10","113.161.71.206",5900,"static.vnpt.vn",45899,"VN","HO CHI MINH","THANH PHO HO CHI MINH",517311,,"VNC protocol 3.8","RFB 003.008"
"2020-08-01 10:09:11","42.118.45.217",5900,,18403,"VN","HA NOI","HANOI",517311,,"VNC protocol 3.8","RFB 003.008"
"2020-08-01 10:09:11","118.70.104.12",5900,,18403,"VN","HA NOI","HANOI",517311,,"RealVNC Enterprise protocol 4.1","RFB 004.001"
"2020-08-01 10:09:12","210.245.90.48",5900,,18403,"VN","HA NOI","HANOI",517311,,"VNC protocol 3.8","RFB 003.008"
"2020-08-01 10:09:13","27.68.43.197",5900,"localhost",7552,"VN","HO CHI MINH","THANH PHO HO CHI MINH",517312,,"RealVNC Enterprise v5.3 or later","RFB 005.000"
"2020-08-01 10:09:13","49.236.211.211",5900,,135918,"VN","THAI NGUYEN","THAI NGUYEN",0,,,"RFB vf3.008"
"2020-08-01 10:09:13","180.93.223.166",5900,,7602,"VN","HO CHI MINH","THANH PHO HO CHI MINH",0,,"RealVNC Enterprise protocol 4.1","RFB 004.001"
"2020-08-01 10:09:14","101.99.14.180",5900,"static.cmcti.vn",45903,"VN","HA NOI","HANOI",0,,"RealVNC Enterprise v5.3 or later","RFB 005.000"
"2020-08-01 10:09:15","112.78.1.75",5900,,45538,"VN","HO CHI MINH","THANH PHO HO CHI MINH",0,,"VNC protocol 3.8","RFB 003.008"
"2020-08-01 10:09:15","14.238.24.50",5900,"static.vnpt.vn",45899,"VN","HA NOI","HANOI",517311,,"RealVNC Enterprise protocol 4.1","RFB 004.001"
"2020-08-01 10:09:17","14.231.188.246",5900,"static.vnpt.vn",45899,"VN","HA NOI","HANOI",517311,,"RealVNC Enterprise v5.3 or later","RFB 005.000"
"2020-08-01 10:09:19","113.172.77.113",5900,"static.vnpt.vn",45899,"VN","HO CHI MINH","THANH PHO HO CHI MINH",517311,,"RealVNC Enterprise protocol 4.1","RFB 004.001"
"2020-08-01 10:09:19","113.161.149.77",5900,"static.vnpt.vn",45899,"VN","HA NOI","HANOI",517311,,"VNC protocol 3.3","RFB 003.003"
"2020-08-01 10:09:21","14.161.10.9",5900,"static.vnpt.vn",45899,"VN","HO CHI MINH","THANH PHO HO CHI MINH",517311,,"VNC protocol 3.8","RFB 003.008"
"2020-08-01 10:09:21","113.161.162.163",5900,"static.vnpt.vn",45899,"VN","HO CHI MINH","THANH PHO HO CHI MINH",517311,,"VNC protocol 3.6","RFB 003.006"
"2020-08-01 10:09:21","113.161.48.95",5900,"static.vnpt.vn",45899,"VN","HO CHI MINH","THANH PHO HO CHI MINH",517311,,"VNC protocol 3.8","RFB 003.008"
"2020-08-01 10:09:24","14.162.147.173",5900,"static.vnpt.vn",45899,"VN","HA NOI","HANOI",517311,,"RealVNC (unlicensed) protocol 3.3","RFB 003.003|jServer license key is missing, invalid or has expired.|Visit http://www.realvnc.com to purchase a licence."
"2020-08-01 10:09:24","118.70.104.212",5900,,18403,"VN","HA NOI","HANOI",517311,,"RealVNC Enterprise protocol 4.1","RFB 004.001"
"2020-08-01 10:09:27","45.117.78.78",5900,"ohoerd.renaisement.net",131428,"VN","HAI PHONG","HAI PHONG",0,,,"RFB vf3.008"
"2020-08-01 10:09:27","113.160.152.105",5900,"static.vnpt.vn",45899,"VN","HA NOI","HANOI",517311,,"VNC protocol 3.8","RFB 003.008"
"2020-08-01 10:09:27","117.2.171.4",5900,,7552,"VN","DA NANG","DA NANG",517312,,"Apple remote desktop vnc","RFB 003.889"
"2020-08-01 10:09:29","183.91.4.193",5900,"static.cmcti.vn",45903,"VN","HA NOI","HANOI",0,,"RealVNC Enterprise protocol 4.1","RFB 004.001"
"2020-08-01 10:09:29","14.162.94.207",5900,"static.vnpt.vn",45899,"VN","HA NOI","HANOI",517311,,"VNC protocol 3.8","RFB 003.008"
"2020-08-01 10:09:29","113.170.99.196",5900,"static.vnpt.vn",45899,"VN","CAN THO","CAN THO",517311,,"RealVNC Enterprise protocol 4.1","RFB 004.001"
"2020-08-01 10:09:29","113.161.95.240",5900,"static.vnpt.vn",45899,"VN","HO CHI MINH","THANH PHO HO CHI MINH",517311,,"VNC protocol 3.8","RFB 003.008"
"2020-08-01 10:09:30","125.212.251.189",5900,,3873,"VN","HA NOI","HANOI",517312,,,"RFB vf3.008"
"2020-08-01 10:09:32","27.72.100.44",5900,,7552,"VN","HA NOI","HANOI",517312,,"RealVNC Enterprise protocol 4.1","RFB 004.001"
"2020-08-01 10:09:32","113.161.67.177",5900,"static.vnpt.vn",45899,"VN","HO CHI MINH","THANH PHO HO CHI MINH",517311,,"VNC protocol 3.8","RFB 003.008"
"2020-08-01 10:09:33","115.73.55.106",5900,"adsl.viettel.vn",7552,"VN","HO CHI MINH","THANH PHO HO CHI MINH",517312,,"RealVNC Enterprise protocol 4.1","RFB 004.001"
"2020-08-01 10:09:34","113.161.211.208",5900,"static.vnpt.vn",45899,"VN","CAN THO","CAN THO",517311,,"VNC protocol 3.8","RFB 003.008"
"2020-08-01 10:09:34","113.23.117.142",5900,,18403,"VN","HA NAM","PHU LY",517311,,"RealVNC Personal protocol 4.0","RFB 004.000"
"2020-08-01 10:09:36","115.74.222.233",5900,,7552,"VN","HO CHI MINH","THANH PHO HO CHI MINH",517312,,"VNC protocol 3.8","RFB 003.008"
"2020-08-01 10:09:37","14.232.154.52",5900,"static.vnpt.vn",45899,"VN","HA NOI","HANOI",517311,,"VNC protocol 3.8","RFB 003.008"
"2020-08-01 10:09:38","115.74.202.85",5900,"adsl.viettel.vn",7552,"VN","HA NOI","HANOI",517312,,"RealVNC Enterprise protocol 4.1","RFB 004.001"
"2020-08-01 10:09:40","101.99.14.190",5900,"trucbach.vn",45903,"VN","HA NOI","HANOI",0,,"RealVNC Enterprise protocol 4.1","RFB 004.001"
"2020-08-01 10:09:40","118.70.184.110",5900,,18403,"VN","HA NOI","HANOI",517311,,"VNC protocol 3.8","RFB 003.008"
"2020-08-01 10:09:40","221.132.37.88",5900,"m88.filter.lnk.com.vn",45899,"VN","HA NOI","HANOI",517311,,"RealVNC Enterprise v5.3 or later","RFB 005.000"
"2020-08-01 10:09:41","123.21.224.44",5900,,45899,"VN","HO CHI MINH","THANH PHO HO CHI MINH",517311,,"RealVNC Enterprise protocol 4.1","RFB 004.001"
"2020-08-01 10:09:42","113.160.184.141",5900,"static.vnpt.vn",45899,"VN","THANH HOA","THANH HOA",517311,,"RealVNC Enterprise v5.3 or later","RFB 005.000"
"2020-08-01 10:09:42","113.161.218.51",5900,"static.vnpt.vn",45899,"VN","BAC LIEU","BAC LIEU",517311,,"VNC protocol 3.8","RFB 003.008"
"2020-08-01 10:09:42","14.180.183.128",5900,"static.vnpt.vn",45899,"VN","DA NANG","DA NANG",517311,,"VNC protocol 3.8","RFB 003.008"
"2020-08-01 10:09:42","14.186.235.241",5900,"static.vnpt.vn",45899,"VN","HO CHI MINH","THANH PHO HO CHI MINH",517311,,"RealVNC Enterprise protocol 4.1","RFB 004.001"
"2020-08-01 10:09:43","115.78.117.10",5900,,7552,"VN","DONG NAI","BIEN HOA",517312,,"VNC protocol 3.8","RFB 003.008"
"2020-08-01 10:09:44","118.70.105.20",5900,,18403,"VN","HA NOI","HANOI",517311,,"RealVNC Enterprise protocol 4.1","RFB 004.001"
"2020-08-01 10:09:44","118.69.40.106",5900,,18403,"VN","HO CHI MINH","THANH PHO HO CHI MINH",517311,,"RealVNC Personal protocol 4.0","RFB 004.000"
"2020-08-01 10:09:44","118.69.78.74",5900,,18403,"VN","HO CHI MINH","THANH PHO HO CHI MINH",517311,,"RealVNC Enterprise protocol 4.1","RFB 004.001"
"2020-08-01 10:09:44","103.216.75.17",5900,,63741,"VN","HO CHI MINH","THANH PHO HO CHI MINH",0,,"VNC protocol 3.8","RFB 003.008"
"2020-08-01 10:09:45","222.252.17.198",5900,"static.vnpt-hanoi.com.vn",45899,"VN","HA NOI","HANOI",517311,,"RealVNC Enterprise protocol 4.1","RFB 004.001"
"2020-08-01 10:09:45","222.252.17.112",5900,"static.vnpt-hanoi.com.vn",45899,"VN","HA NOI","HANOI",517311,,"RealVNC Enterprise v5.3 or later","RFB 005.000"
"2020-08-01 10:09:45","118.69.164.196",5900,,18403,"VN","HO CHI MINH","THANH PHO HO CHI MINH",517311,,"VNC protocol 3.8","RFB 003.008"
"2020-08-01 10:09:45","123.19.170.31",5900,,45899,"VN","DA NANG","DA NANG",517311,,"Apple remote desktop vnc","RFB 003.889"
"2020-08-01 10:09:46","203.205.50.208",5900,"static.cmcti.vn",45903,"VN","DA NANG","DA NANG",0,,"VNC protocol 3.8","RFB 003.008"
"2020-08-01 10:09:46","14.161.13.127",5900,"static.vnpt.vn",45899,"VN","HO CHI MINH","THANH PHO HO CHI MINH",517311,,"VNC protocol 3.8","RFB 003.008"
"2020-08-01 10:09:46","113.161.44.74",5900,"static.vnpt.vn",45899,"VN","HO CHI MINH","THANH PHO HO CHI MINH",517311,,"VNC protocol 3.8","RFB 003.008"
"2020-08-01 10:09:48","14.160.105.163",5900,"static.vnpt.vn",45899,"VN","HA NOI","HANOI",517311,,"RealVNC Enterprise v5.3 or later","RFB 005.000"
"2020-08-01 10:09:48","118.69.162.39",5900,,18403,"VN","HA NOI","HANOI",517311,,"RealVNC Personal protocol 4.0","RFB 004.000"
"2020-08-01 10:09:48","222.252.24.225",5900,"static.vnpt-hanoi.com.vn",45899,"VN","HA NOI","HANOI",517311,,"VNC protocol 3.6","RFB 003.006"
"2020-08-01 10:09:48","123.30.169.111",5900,"static.vnpt.vn",45899,"VN","HA NOI","HANOI",517311,,"Apple remote desktop vnc","RFB 003.889"
"2020-08-01 10:09:48","103.216.75.19",5900,,63741,"VN","HO CHI MINH","THANH PHO HO CHI MINH",0,,"VNC protocol 3.8","RFB 003.008"
"2020-08-01 10:09:48","14.241.39.91",5900,"static.vnpt.vn",45899,"VN","BAC NINH","BAC NINH",517311,,"RealVNC Enterprise protocol 4.1","RFB 004.001"
"2020-08-01 10:09:49","118.70.105.84",5900,,18403,"VN","HA NOI","HANOI",517311,,"RealVNC Enterprise protocol 4.1","RFB 004.001"
"2020-08-01 10:09:50","123.25.233.183",5900,"static.vdc.vn",45899,"VN","HA NOI","HANOI",517311,,"RealVNC Enterprise protocol 4.1","RFB 004.001"
"2020-08-01 10:09:50","117.3.57.71",5900,,7552,"VN","HA NOI","HANOI",517312,,"RealVNC Enterprise protocol 4.1","RFB 004.001"
"2020-08-01 10:09:50","113.163.94.186",5900,"static.vnpt.vn",45899,"VN","BEN TRE","BEN TRE",517311,,"VNC protocol 3.8","RFB 003.008"
"2020-08-01 10:09:50","42.112.114.220",5900,,18403,"VN","HA NOI","HANOI",517311,,"RealVNC Enterprise protocol 4.1","RFB 004.001"
"2020-08-01 10:09:50","115.79.51.185",5900,,7552,"VN","HO CHI MINH","THANH PHO HO CHI MINH",517312,,"RealVNC Enterprise protocol 4.1","RFB 004.001"
"2020-08-01 10:09:50","14.248.83.146",5900,"static.vnpt.vn",45899,"VN","HA NOI","HANOI",517311,,"VNC protocol 3.8","RFB 003.008"
"2020-08-01 10:09:50","113.161.35.17",5900,,45899,"VN","HO CHI MINH","THANH PHO HO CHI MINH",517311,,"VNC protocol 3.8","RFB 003.008"
"2020-08-01 10:09:50","14.241.247.198",5900,"static.vnpt.vn",45899,"VN","HO CHI MINH","THANH PHO HO CHI MINH",517311,,"RealVNC Enterprise protocol 4.1","RFB 004.001"
"2020-08-01 10:09:50","117.4.51.97",5900,"localhost",7552,"VN","HA NOI","HANOI",517312,,"VNC protocol 3.8","RFB 003.008"
"2020-08-01 10:09:51","113.160.202.126",5900,"static.vnpt.vn",45899,"VN","NINH BINH","NINH BINH",517311,,"VNC protocol 3.8","RFB 003.008"
"2020-08-01 10:10:06","27.72.174.20",5900,"dynamic-ip-adsl.viettel.vn",7552,"VN","HA NOI","HANOI",517312,,"VNC protocol 3.8","RFB 003.008"
"2020-08-01 10:10:06","115.79.140.57",5900,,7552,"VN","HO CHI MINH","THANH PHO HO CHI MINH",517312,,"VNC protocol 3.8","RFB 003.008"
"2020-08-01 10:10:08","113.161.87.24",5900,"static.vnpt.vn",45899,"VN","HO CHI MINH","THANH PHO HO CHI MINH",517311,,"RealVNC Enterprise protocol 4.1","RFB 004.001"
"2020-08-01 10:10:10","115.78.232.159",5900,,7552,"VN","HO CHI MINH","THANH PHO HO CHI MINH",517312,,"RealVNC Enterprise protocol 4.1","RFB 004.001"
"2020-08-01 10:10:10","113.169.238.254",5900,"static.vnpt.vn",45899,"VN","BEN TRE","BEN TRE",517311,,"RealVNC Enterprise protocol 4.1","RFB 004.001"
"2020-08-01 10:10:12","103.127.196.242",5900,"ip-196-242-ns.info.fwcloud.co",135932,"VN","HO CHI MINH","THANH PHO HO CHI MINH",0,,"RealVNC Enterprise v5.3 or later","RFB 005.000"
"2020-08-01 10:10:12","171.234.240.49",5900,"dynamic-ip-adsl.viettel.vn",7552,"VN","HA NOI","HANOI",517312,,"RealVNC Enterprise protocol 4.1","RFB 004.001"
"2020-08-01 10:10:12","113.161.220.34",5900,"static.vnpt.vn",45899,"VN","CA MAU","CA MAU",517311,,"VNC protocol 3.8","RFB 003.008"
"2020-08-01 10:10:14","113.161.88.118",5900,"static.vnpt.vn",45899,"VN","HO CHI MINH","THANH PHO HO CHI MINH",517311,,"VNC protocol 3.8","RFB 003.008"
"2020-08-01 10:10:26","171.231.17.204",5900,"dynamic-ip-adsl.viettel.vn",7552,"VN","GIA LAI","PLEIKU",517312,,"RealVNC Enterprise v5.3 or later","RFB 005.000"
"2020-08-01 10:10:28","180.93.223.67",5900,,7602,"VN","HO CHI MINH","THANH PHO HO CHI MINH",0,,"RealVNC Enterprise protocol 4.1","RFB 004.001"
"2020-08-01 10:10:28","118.71.202.88",5900,"ip-address-pool-xxx.fpt.vn",18403,"VN","HA NOI","HANOI",517311,,"RealVNC Enterprise v5.3 or later","RFB 005.000"
"2020-08-01 10:10:30","27.72.154.244",5900,"dynamic-ip-adsl.viettel.vn",7552,"VN","HA NOI","HANOI",517312,,"VNC protocol 3.6","RFB 003.006"
"2020-08-01 10:10:31","27.68.122.187",5900,"localhost",7552,"VN","HO CHI MINH","THANH PHO HO CHI MINH",517312,,"RealVNC Enterprise protocol 4.1","RFB 004.001"
"2020-08-01 10:10:33","116.109.131.76",5900,,24086,"VN","HO CHI MINH","THANH PHO HO CHI MINH",517312,,"VNC protocol 3.8","RFB 003.008"
"2020-08-01 10:10:33","116.109.37.99",5900,,24086,"VN","HO CHI MINH","THANH PHO HO CHI MINH",517312,,"RealVNC Enterprise v5.3 or later","RFB 005.000"
"2020-08-01 10:10:34","27.74.243.190",5900,"localhost",7552,"VN","HO CHI MINH","THANH PHO HO CHI MINH",517312,,"RealVNC Enterprise protocol 4.1","RFB 004.001"
"2020-08-01 10:10:34","14.231.128.16",5900,"static.vnpt.vn",45899,"VN","HA NOI","HANOI",517311,,"VNC protocol 3.8","RFB 003.008"
"2020-08-01 10:10:34","14.161.37.63",5900,"static.vnpt.vn",45899,"VN","HO CHI MINH","THANH PHO HO CHI MINH",517311,,"VNC protocol 3.8","RFB 003.008"
"2020-08-01 10:10:35","113.164.80.134",5900,"static.vnpt.vn",45899,"VN","BINH THUAN","PHAN THIET",517311,,"VNC protocol 3.3","RFB 003.003"
"2020-08-01 10:10:36","27.68.112.63",5900,"localhost",7552,"VN","DONG THAP","CAO LANH",517312,,"RealVNC Enterprise protocol 4.1","RFB 004.001"
"2020-08-01 10:10:36","113.161.54.53",5900,"static.vnpt.vn",45899,"VN","HO CHI MINH","THANH PHO HO CHI MINH",517311,,"VNC protocol 3.8","RFB 003.008"
"2020-08-01 10:10:36","113.161.163.254",5900,"static.vnpt.vn",45899,"VN","HO CHI MINH","THANH PHO HO CHI MINH",517311,,"VNC protocol 3.8","RFB 003.008"
"2020-08-01 10:10:36","113.161.57.203",5900,"static.vnpt.vn",45899,"VN","HO CHI MINH","THANH PHO HO CHI MINH",517311,,"VNC protocol 3.8","RFB 003.008"
"2020-08-01 10:10:36","14.226.135.247",5900,"static.vnpt.vn",45899,"VN","HA NOI","HANOI",517311,,"RealVNC Enterprise v5.3 or later","RFB 005.000"
"2020-08-01 10:10:36","115.74.202.245",5900,"adsl.viettel.vn",7552,"VN","HA NOI","HANOI",517312,,"RealVNC Enterprise protocol 4.1","RFB 004.001"
"2020-08-01 10:10:37","42.117.3.241",5900,,18403,"VN","HO CHI MINH","THANH PHO HO CHI MINH",517311,,"RealVNC Enterprise protocol 4.1","RFB 004.001"
"2020-08-01 10:10:37","116.109.52.29",5900,,24086,"VN","HO CHI MINH","THANH PHO HO CHI MINH",517312,,"VNC protocol 3.8","RFB 003.008"
"2020-08-01 10:10:38","113.161.73.174",5900,"static.vnpt.vn",45899,"VN","HO CHI MINH","THANH PHO HO CHI MINH",517311,,"RealVNC Enterprise protocol 4.1","RFB 004.001"
"2020-08-01 10:10:38","113.160.224.160",5900,"static.vnpt.vn",45899,"VN","DA NANG","DA NANG",517311,,"VNC protocol 3.8","RFB 003.008"
"2020-08-01 10:10:38","221.132.37.111",5900,,45899,"VN","HA NOI","HANOI",517311,,"RealVNC Enterprise v5.3 or later","RFB 005.000"
"2020-08-01 10:10:39","113.161.36.117",5900,"static.vnpt.vn",45899,"VN","HO CHI MINH","THANH PHO HO CHI MINH",517311,,"VNC protocol 3.3 (locked out)","RFB 003.003|Too many security failures"
"2020-08-01 10:10:39","14.161.47.52",5900,"static.vnpt.vn",45899,"VN","HO CHI MINH","THANH PHO HO CHI MINH",517311,,"RealVNC Enterprise protocol 4.1","RFB 004.001"
"2020-08-01 10:10:40","113.161.72.190",5900,"static.vnpt.vn",45899,"VN","HO CHI MINH","THANH PHO HO CHI MINH",517311,,"VNC protocol 3.8","RFB 003.008"
"2020-08-01 10:10:40","103.216.75.30",5900,,63741,"VN","HO CHI MINH","THANH PHO HO CHI MINH",0,,"VNC protocol 3.8","RFB 003.008"
"2020-08-01 10:10:41","123.21.108.39",5900,,45899,"VN","HO CHI MINH","THANH PHO HO CHI MINH",517311,,"RealVNC Enterprise v5.3 or later","RFB 005.000"
"2020-08-01 10:10:43","113.161.88.120",5900,"static.vnpt.vn",45899,"VN","HO CHI MINH","THANH PHO HO CHI MINH",517311,,"VNC protocol 3.8","RFB 003.008"
"2020-08-01 10:10:43","14.238.22.217",5900,"static.vnpt.vn",45899,"VN","HA NOI","HANOI",517311,,"VNC protocol 3.8","RFB 003.008"
"2020-08-01 10:10:45","115.79.240.75",5900,"adsl.viettel.vn",7552,"VN","HO CHI MINH","THANH PHO HO CHI MINH",517312,,"Apple remote desktop vnc","RFB 003.889"
"2020-08-01 10:10:45","113.161.220.196",5900,"static.vnpt.vn",45899,"VN","CA MAU","CA MAU",517311,,"RealVNC Enterprise v5.3 or later","RFB 005.000"
"2020-08-01 10:10:45","115.77.108.40",5900,"adsl.viettel.vn",7552,"VN","HO CHI MINH","THANH PHO HO CHI MINH",517312,,"RealVNC Enterprise v5.3 or later","RFB 005.000"
"2020-08-01 10:10:47","27.72.42.131",5900,"dynamic-adsl.viettel.vn",7552,"VN","THANH HOA","THANH HOA",517312,,"RealVNC Enterprise protocol 4.1","RFB 004.001"
"2020-08-01 10:10:50","14.238.24.54",5900,"static.vnpt.vn",45899,"VN","HA NOI","HANOI",517311,,"RealVNC Enterprise protocol 4.1","RFB 004.001"
"2020-08-01 10:10:54","45.125.205.215",5900,,45896,"VN","HO CHI MINH","THANH PHO HO CHI MINH",0,,"VNC protocol 3.8","RFB 003.008"
"2020-08-01 10:10:54","113.178.57.114",5900,"static.vnpt.vn",45899,"VN","HA NOI","HANOI",517311,,"RealVNC Enterprise v5.3 or later","RFB 005.000"
"2020-08-01 10:10:54","117.4.225.126",5900,"localhost",7552,"VN","HA NOI","HANOI",517312,,"VNC protocol 3.8","RFB 003.008"
"2020-08-01 10:10:55","113.170.128.144",5900,"static.vnpt.vn",45899,"VN","TAY NINH","TAY NINH",517311,,"RealVNC Enterprise protocol 4.1","RFB 004.001"
"2020-08-01 10:10:57","123.22.100.116",5900,,45899,"VN","HA NOI","HANOI",517311,,"RealVNC Personal protocol 4.0","RFB 004.000"
"2020-08-01 10:10:57","101.99.14.153",5900,"static.cmcti.vn",45903,"VN","HA NOI","HANOI",0,,"RealVNC Enterprise v5.3 or later","RFB 005.000"
"2020-08-01 10:10:58","113.161.210.200",5900,"static.vnpt.vn",45899,"VN","CAN THO","CAN THO",517311,,"VNC protocol 3.8","RFB 003.008"
"2020-08-01 10:10:59","125.234.139.108",5900,"125.234.139.108.hcm.viettel.vn",7552,"VN","HO CHI MINH","THANH PHO HO CHI MINH",0,,"RealVNC Enterprise protocol 4.1","RFB 004.001"
"2020-08-01 10:10:59","118.70.104.204",5900,,18403,"VN","HA NOI","HANOI",517311,,"RealVNC Enterprise protocol 4.1","RFB 004.001"
"2020-08-01 10:10:59","113.161.51.18",5900,"static.vnpt.vn",45899,"VN","HO CHI MINH","THANH PHO HO CHI MINH",517311,,"RealVNC Enterprise protocol 4.1","RFB 004.001"
"2020-08-01 10:10:59","14.231.172.162",5900,"static.vnpt.vn",45899,"VN","HA NOI","HANOI",517311,,"RealVNC Enterprise v5.3 or later","RFB 005.000"
"2020-08-01 10:11:01","118.70.16.17",5900,,18403,"VN","HA NOI","HANOI",517311,,"Apple remote desktop vnc","RFB 003.889"
"2020-08-01 10:11:01","123.21.76.70",5900,,45899,"VN","HA NOI","HANOI",517311,,"RealVNC Enterprise v5.3 or later","RFB 005.000"
"2020-08-01 10:11:01","115.79.202.215",5900,,7552,"VN","HO CHI MINH","THANH PHO HO CHI MINH",517312,,"RealVNC Enterprise protocol 4.1","RFB 004.001"
"2020-08-01 10:11:01","103.138.110.83",5900,,135970,"VN","HA NOI","HANOI",0,,"VNC protocol 3.7","RFB 003.007"
"2020-08-01 10:11:07","113.161.48.185",5900,"static.vnpt.vn",45899,"VN","HO CHI MINH","THANH PHO HO CHI MINH",517311,,"VNC protocol 3.8","RFB 003.008"
"2020-08-01 10:11:09","123.16.27.242",5900,"static.vnpt.vn",45899,"VN","HA NOI","HANOI",517311,,"RealVNC Enterprise protocol 4.1","RFB 004.001"
"2020-08-01 10:11:09","113.161.40.235",5900,"static.vnpt.vn",45899,"VN","HO CHI MINH","THANH PHO HO CHI MINH",517311,,"VNC protocol 3.8","RFB 003.008"
"2020-08-01 10:11:09","117.2.122.112",5900,"localhost",7552,"VN","DA NANG","DA NANG",517312,,"Apple remote desktop vnc","RFB 003.889"
"2020-08-01 10:11:09","118.27.193.80",5900,"v118-27-193-80.pvqp.static.cnode.io",131392,"VN","HA NOI","HANOI",0,,"RealVNC Enterprise v5.3 or later","RFB 005.000"
"2020-08-01 10:11:11","171.226.46.162",5900,"dynamic-ip-adsl.viettel.vn",7552,"VN","HO CHI MINH","THANH PHO HO CHI MINH",517312,,"RealVNC Enterprise v5.3 or later","RFB 005.000"
"2020-08-01 10:11:11","113.161.8.102",5900,"static.vnpt.vn",45899,"VN","THUA THIEN-HUE","HUE",517311,,"VNC protocol 3.8","RFB 003.008"
"2020-08-01 10:11:11","113.161.162.32",5900,"mail.framas.com.vn",45899,"VN","HO CHI MINH","THANH PHO HO CHI MINH",517311,,"RealVNC Enterprise protocol 4.1","RFB 004.001"
"2020-08-01 10:11:12","203.205.27.17",5900,"static.cmcti.vn",45903,"VN","HO CHI MINH","THANH PHO HO CHI MINH",0,,"RealVNC Enterprise protocol 4.1","RFB 004.001"
"2020-08-01 10:11:12","14.161.37.135",5900,"static.vnpt.vn",45899,"VN","HO CHI MINH","THANH PHO HO CHI MINH",517311,,"VNC protocol 3.8","RFB 003.008"
"2020-08-01 10:11:12","14.252.68.80",5900,"static.vnpt.vn",45899,"VN","CAN THO","CAN THO",517311,,"RealVNC Enterprise protocol 4.1","RFB 004.001"
"2020-08-01 10:11:13","117.7.237.213",5900,,7552,"VN","HA NOI","HANOI",517312,,"RealVNC Enterprise protocol 4.1","RFB 004.001"
"2020-08-01 10:11:13","113.161.40.152",5900,"static.vnpt.vn",45899,"VN","HO CHI MINH","THANH PHO HO CHI MINH",517311,,"VNC protocol 3.8","RFB 003.008"
"2020-08-01 10:11:13","123.24.206.17",5900,,45899,"VN","HA NOI","HANOI",517311,,"VNC protocol 3.8","RFB 003.008"
"2020-08-01 10:11:13","118.70.104.44",5900,,18403,"VN","HA NOI","HANOI",517311,,"RealVNC Enterprise protocol 4.1","RFB 004.001"
"2020-08-01 10:11:13","14.161.24.16",5900,"static.vnpt.vn",45899,"VN","HO CHI MINH","THANH PHO HO CHI MINH",517311,,"VNC protocol 3.8","RFB 003.008"
"2020-08-01 10:11:13","103.216.75.16",5900,,63741,"VN","HO CHI MINH","THANH PHO HO CHI MINH",0,,"VNC protocol 3.8","RFB 003.008"
"2020-08-01 10:11:14","118.70.105.76",5900,,18403,"VN","HA NOI","HANOI",517311,,"RealVNC Enterprise protocol 4.1","RFB 004.001"
"2020-08-01 10:11:14","14.238.19.14",5900,"static.vnpt.vn",45899,"VN","HA NOI","HANOI",517311,,"RealVNC Enterprise protocol 4.1","RFB 004.001"
"2020-08-01 10:11:14","27.77.179.136",5900,"localhost",7552,"VN","HO CHI MINH","THANH PHO HO CHI MINH",517312,,"RealVNC Enterprise protocol 4.1","RFB 004.001"
"2020-08-01 10:11:14","103.127.198.28",5900,,135932,"VN","HO CHI MINH","THANH PHO HO CHI MINH",0,,"RealVNC Enterprise v5.3 or later","RFB 005.000"
"2020-08-01 10:11:14","116.118.71.91",5900,,7602,"VN","HO CHI MINH","THANH PHO HO CHI MINH",0,,"VNC protocol 3.6","RFB 003.006"
"2020-08-01 10:11:14","203.205.53.20",5900,"static.cmcti.vn",45903,"VN","DA NANG","DA NANG",0,,"VNC protocol 3.8","RFB 003.008"
"2020-08-01 10:11:15","113.161.163.66",5900,"static.vnpt.vn",45899,"VN","HO CHI MINH","THANH PHO HO CHI MINH",517311,,"VNC protocol 3.8","RFB 003.008"
"2020-08-01 10:11:15","115.79.141.45",5900,"adsl.viettel.vn",7552,"VN","HO CHI MINH","THANH PHO HO CHI MINH",517312,,"RealVNC Enterprise protocol 4.1","RFB 004.001"
"2020-08-01 10:11:15","14.161.12.204",5900,"static.vnpt.vn",45899,"VN","HO CHI MINH","THANH PHO HO CHI MINH",517311,,"RealVNC Enterprise protocol 4.1","RFB 004.001"
