timestamp,ip,protocol,port,hostname,tag,version,asn,geo,region,city,naics,sic,pid,pointer_size,uptime,time,curr_connections,total_connections,sector
8/1/2020 11:38,112.78.4.25,tcp,11211,,memcached,1.4.15,45538,VN,HO CHI MINH,THANH PHO HO CHI MINH,0,,594,64,5948797,38:38.0,10,403294,Communications
8/1/2020 11:38,103.75.177.48,tcp,11211,,memcached,1.5.6,63762,VN,HO CHI MINH,THANH PHO HO CHI MINH,0,,2642,64,30017508,00:00.0,53,15961570,Communications
8/1/2020 11:38,103.75.177.113,tcp,11211,,memcached,1.5.6,63762,VN,HO CHI MINH,THANH PHO HO CHI MINH,0,,2642,64,30017507,00:00.0,53,15961569,Communications
8/1/2020 11:38,103.28.38.37,tcp,11211,,memcached,1.4.37,131353,VN,HA NOI,HANOI,0,,21023,64,112969,00:00.0,6,18,Communications
8/1/2020 11:38,115.84.178.110,tcp,11211,email.bkhost.vn,memcached,1.4.37,38731,VN,HA NOI,HANOI,0,,32737,64,2845194,00:00.0,6,273,Communications
8/1/2020 11:38,103.221.220.119,tcp,11211,,memcached,1.5.4,18403,VN,HO CHI MINH,THANH PHO HO CHI MINH,0,,744,64,12252377,00:00.0,10,721,Communications
8/1/2020 11:39,203.205.21.162,tcp,11211,mdpc1.maximail.vn,memcached,1.4.37,45903,VN,HO CHI MINH,THANH PHO HO CHI MINH,0,,21823,64,360019,00:00.0,6,38,Communications
8/1/2020 11:39,103.75.177.118,tcp,11211,,memcached,1.5.6,63762,VN,HO CHI MINH,THANH PHO HO CHI MINH,0,,2642,64,30017529,00:00.0,57,15961575,Communications
8/1/2020 11:39,45.117.171.196,tcp,11211,mx171196.superdata.vn,memcached,1.4.37,45544,VN,HA NOI,HANOI,0,,3752,64,1229967,00:00.0,6,72,Communications
8/1/2020 11:39,222.255.166.83,tcp,11211,static.vnpt.vn,memcached,1.4.37,45899,VN,DA NANG,DA NANG,517311,,24920,64,199070,00:00.0,6,17,Communications
8/1/2020 11:39,103.75.177.104,tcp,11211,,memcached,1.5.6,63762,VN,HO CHI MINH,THANH PHO HO CHI MINH,0,,2642,64,30017544,00:00.0,52,15961586,Communications
8/1/2020 11:39,45.124.86.27,tcp,11211,sv-86027.bkns.vn,memcached,1.4.15,135905,VN,HA NOI,HANOI,0,,883,64,28080649,39:16.0,10,2964,Communications
8/1/2020 11:39,45.119.83.8,tcp,11211,,memcached,1.4.4,131386,VN,HO CHI MINH,THANH PHO HO CHI MINH,0,,48861,64,5503542,23:57.0,21,216225,Communications
8/1/2020 11:39,61.28.226.157,tcp,11211,,memcached,1.4.4,38244,VN,HO CHI MINH,THANH PHO HO CHI MINH,0,,27439,64,20134323,49:38.0,10,9560,Communications
8/1/2020 11:39,103.27.236.251,tcp,11211,,memcached,1.4.37,131386,VN,TUYEN QUANG,TUYEN QUANG,0,,3008,64,4590326,00:00.0,6,370,Communications
8/1/2020 11:39,222.255.236.50,tcp,11211,,memcached,1.4.4,7643,VN,HO CHI MINH,THANH PHO HO CHI MINH,517311,,2810,64,9537102,43:41.0,10,555,Communications
8/1/2020 11:39,103.101.162.167,tcp,11211,,memcached,1.4.4-14-g9c660c0,131353,VN,HA NOI,HANOI,0,,1228,64,3060193938,54:36.0,20,1259,Communications
8/1/2020 11:39,61.28.226.253,tcp,11211,,memcached,1.4.25 Ubuntu,38244,VN,HO CHI MINH,THANH PHO HO CHI MINH,0,,8757,64,5794217,00:00.0,26,12368,Communications
8/1/2020 11:39,112.213.84.167,tcp,11211,mx84167.superdata.vn,memcached,1.4.25 Ubuntu,45544,VN,HO CHI MINH,THANH PHO HO CHI MINH,0,,1701,64,25904249,00:00.0,55,57633,Communications
8/1/2020 11:39,103.221.221.181,tcp,11211,,memcached,1.4.30,18403,VN,HO CHI MINH,THANH PHO HO CHI MINH,0,,839,32,10951160,00:00.0,10,90429,Communications
8/1/2020 11:39,103.92.28.173,tcp,11211,,memcached,1.4.37,56150,VN,HA NOI,HANOI,0,,3997,64,6465591,00:00.0,6,436,Communications
8/1/2020 11:40,103.68.68.156,tcp,11211,,memcached,1.4.4,18403,VN,HO CHI MINH,THANH PHO HO CHI MINH,0,,1059,64,1016907,39:35.0,10,99,Communications
8/1/2020 11:40,103.130.212.33,tcp,11211,email.mailviet.vn,memcached,1.4.37,135953,VN,HA NOI,HANOI,0,,4884,64,3664935,00:00.0,6,215,Communications
8/1/2020 11:40,1.53.252.160,tcp,11211,,memcached,1.4.15,18403,VN,DA NANG,DA NANG,517311,,439,64,1657128,25:33.0,10,120,Communications
8/1/2020 11:40,103.28.39.40,tcp,11211,,memcached,1.5.20,131353,VN,HA NOI,HANOI,0,,8895,64,22330744,00:00.0,2,8814,Communications
8/1/2020 11:40,113.161.113.25,tcp,11211,mail.namphuongfood.vn,memcached,1.4.37,45899,VN,HO CHI MINH,THANH PHO HO CHI MINH,517311,,3649,64,2404869,00:00.0,10,214,Communications
8/1/2020 11:40,103.9.158.146,tcp,11211,,memcached,1.4.15,63730,VN,HO CHI MINH,THANH PHO HO CHI MINH,0,,1038,64,41909,37:44.0,10,24,Communications
8/1/2020 11:40,125.212.228.37,tcp,11211,,memcached,1.4.4,38731,VN,HA NOI,HANOI,517312,,19879,64,43734298,38:25.0,10,5084623,Communications
8/1/2020 11:40,112.213.84.31,tcp,11211,mx8431.superdata.vn,memcached,1.4.4,45544,VN,HO CHI MINH,THANH PHO HO CHI MINH,0,,1866,64,29402845,51:50.0,10,1490,Communications
8/1/2020 11:40,103.75.177.47,tcp,11211,,memcached,1.5.6,63762,VN,HO CHI MINH,THANH PHO HO CHI MINH,0,,2642,64,30017619,00:00.0,73,15961623,Communications
8/1/2020 11:40,14.225.2.40,tcp,11211,static.vnpt.vn,memcached,1.6.6,45899,VN,HA NOI,HANOI,517311,,1,64,546105,00:00.0,2,343935,Communications
8/1/2020 11:40,27.0.12.56,tcp,11211,mx1256.superdata.vn,memcached,1.4.15,45544,VN,HO CHI MINH,THANH PHO HO CHI MINH,0,,1274,64,24987,40:59.0,12,38926,Communications
8/1/2020 11:41,103.28.37.125,tcp,11211,mail.ech.com.vn,memcached,1.4.37,131353,VN,HA NOI,HANOI,0,,12347,64,5475443,00:00.0,6,427,Communications
8/1/2020 11:41,103.75.177.36,tcp,11211,,memcached,1.5.6,63762,VN,HO CHI MINH,THANH PHO HO CHI MINH,0,,2642,64,30017674,00:00.0,88,15961639,Communications
8/1/2020 11:41,103.75.177.41,tcp,11211,,memcached,1.5.6,63762,VN,HO CHI MINH,THANH PHO HO CHI MINH,0,,2642,64,30017676,00:00.0,88,15961640,Communications
8/1/2020 11:41,103.9.76.215,tcp,11211,,memcached,1.4.15,45899,VN,HO CHI MINH,THANH PHO HO CHI MINH,0,,21923,64,29096,24:32.0,10,17,Communications
8/1/2020 11:41,103.9.76.210,tcp,11211,,memcached,1.4.15,45899,VN,HO CHI MINH,THANH PHO HO CHI MINH,0,,21923,64,29096,24:32.0,10,16,Communications
8/1/2020 11:41,171.244.33.137,tcp,11211,,memcached,1.4.4,38731,VN,HA NOI,HANOI,517312,,2286,64,20636550,36:39.0,10,835,Communications
8/1/2020 11:41,103.216.121.66,tcp,11211,,memcached,1.4.15,18403,VN,HA NOI,HANOI,0,,2630,64,1483099,41:25.0,1,2883,Communications
8/1/2020 11:41,103.104.123.108,tcp,11211,static-ptr.vndata.vn,memcached,1.4.15,135932,VN,HA NOI,HANOI,0,,1048,64,3470410,41:31.0,11,212,Communications
8/1/2020 11:41,124.158.4.90,tcp,11211,,memcached,1.4.15,38732,VN,HA NOI,HANOI,0,,6388,64,55746,41:41.0,12,306475,Communications
8/1/2020 11:41,45.119.215.133,tcp,11211,,memcached,1.4.15,131423,VN,HA NOI,HANOI,0,,1148,64,5008855,43:53.0,36,1086,Communications
8/1/2020 11:41,103.221.220.46,tcp,11211,,memcached,1.4.4,18403,VN,HO CHI MINH,THANH PHO HO CHI MINH,0,,997,64,9248360,40:54.0,10,6416,Communications
8/1/2020 11:42,103.7.43.213,tcp,11211,mx43213.superdata.vn,memcached,1.4.4,45544,VN,HO CHI MINH,THANH PHO HO CHI MINH,0,,1475,64,42141773,10:32.0,19,191134,Communications
8/1/2020 11:42,103.75.177.62,tcp,11211,,memcached,1.5.6,63762,VN,HO CHI MINH,THANH PHO HO CHI MINH,0,,2642,64,30017710,00:00.0,89,15961668,Communications
8/1/2020 11:42,125.212.221.36,tcp,11211,,memcached,1.4.4,7552,VN,HO CHI MINH,THANH PHO HO CHI MINH,517312,,1120,64,4900567,03:25.0,10,298,Communications
8/1/2020 11:42,203.162.14.123,tcp,11211,mail.vnpti.vn,memcached,1.4.4,45899,VN,HA NOI,HANOI,517311,,2105,64,30331599,30:26.0,10,9411,Communications
8/1/2020 11:42,119.82.135.47,tcp,11211,mail.themailbbb.info,memcached,1.4.37,45903,VN,HO CHI MINH,THANH PHO HO CHI MINH,0,,31175,64,9445019,00:00.0,6,610,Communications
8/1/2020 11:42,45.122.222.213,tcp,11211,,memcached,1.4.37,56150,VN,HA NOI,HANOI,0,,25085,64,6374807,00:00.0,6,392,Communications
8/1/2020 11:42,123.31.18.104,tcp,11211,static.vnpt.vn,memcached,1.5.16,45899,VN,HA NOI,HANOI,517311,,1387,64,6036317,00:00.0,5,748,Communications
8/1/2020 11:42,103.20.145.11,tcp,11211,mail.liviat.vn,memcached,1.4.37,45552,VN,DIEN BIEN,DIEN BIEN,423390,,12078,64,5365637,00:00.0,6,404,Communications
8/1/2020 11:42,210.245.85.28,tcp,11211,,memcached,1.4.15,18403,VN,HA NOI,HANOI,517311,,32059,64,585222,33:41.0,10,81,Communications
8/1/2020 11:42,222.255.113.11,tcp,11211,static.vnpt.vn,memcached,1.5.12,45899,VN,HA NOI,HANOI,517311,,1,64,203148,00:00.0,2,181546,Communications
8/1/2020 11:42,171.244.43.30,tcp,11211,,memcached,1.4.4,38731,VN,HA NOI,HANOI,517312,,1897,64,5212385,34:01.0,10,307,Communications
8/1/2020 11:42,103.28.38.240,tcp,11211,mail.pharbaco.com.vn,memcached,1.4.37,131353,VN,HA NOI,HANOI,0,,14860,64,274923,00:00.0,6,20,Communications
8/1/2020 11:42,45.117.175.10,tcp,11211,mail.digistar.vn,memcached,1.4.37,56151,VN,QUANG NGAI,BINH THANH,0,,20940,64,1335285,00:00.0,6,96,Communications
8/1/2020 11:42,103.75.177.123,tcp,11211,,memcached,1.5.6,63762,VN,HO CHI MINH,THANH PHO HO CHI MINH,0,,2642,64,30017761,00:00.0,81,15961690,Communications
8/1/2020 11:42,125.212.251.81,tcp,11211,,memcached,1.4.37,3873,VN,HA NOI,HANOI,517312,,4249,64,27405253,00:00.0,6,8843,Communications
8/1/2020 11:43,45.117.82.101,tcp,11211,mail.nuka.vn,memcached,1.4.37,131353,VN,HA NOI,HANOI,0,,19477,64,3653927,00:00.0,7,259,Communications
8/1/2020 11:43,103.237.145.149,tcp,11211,,memcached,1.4.4,131414,VN,HA NOI,HANOI,0,,2026,64,812448,42:37.0,10,57,Communications
8/1/2020 11:43,115.146.123.87,tcp,11211,,memcached,1.2.4,38732,VN,HA NOI,HANOI,0,,1392,32,574802,43:05.0,1,42,Communications
8/1/2020 11:43,103.75.177.121,tcp,11211,,memcached,1.5.6,63762,VN,HO CHI MINH,THANH PHO HO CHI MINH,0,,2642,64,30017773,00:00.0,81,15961691,Communications
8/1/2020 11:43,103.221.220.166,tcp,11211,,memcached,1.5.10,18403,VN,HO CHI MINH,THANH PHO HO CHI MINH,0,,792,64,12251227,00:00.0,2,690,Communications
8/1/2020 11:43,45.121.163.41,tcp,11211,,memcached,1.4.15,56149,VN,HA NOI,HANOI,0,,3159,64,57904209,43:11.0,40,35397,Communications
8/1/2020 11:43,112.213.84.100,tcp,11211,mx84100.superdata.vn,memcached,1.2.6,45544,VN,HO CHI MINH,THANH PHO HO CHI MINH,0,,3236,32,8983640,43:04.0,3,562,Communications
8/1/2020 11:43,123.16.190.153,tcp,11211,diachihay.com,memcached,1.4.15,45899,VN,HA NOI,HANOI,517311,,1189,64,101432,43:24.0,10,21,Communications
8/1/2020 11:43,123.30.50.74,tcp,11211,static.vnpt.vn,memcached,1.5.20,45899,VN,HA NOI,HANOI,517311,,2447,64,16690517,00:00.0,2,4650,Communications
8/1/2020 11:43,103.47.192.233,tcp,11211,ohsima.indigre.com,memcached,1.4.15,18403,VN,HA NOI,HANOI,0,,25603,64,29602898,39:55.0,10,83737,Communications
8/1/2020 11:43,103.75.177.79,tcp,11211,,memcached,1.5.6,63762,VN,HO CHI MINH,THANH PHO HO CHI MINH,0,,2642,64,30017822,00:00.0,100,15961719,Communications
8/1/2020 11:44,103.75.177.52,tcp,11211,,memcached,1.5.6,63762,VN,HO CHI MINH,THANH PHO HO CHI MINH,0,,2642,64,30017842,00:00.0,100,15961720,Communications
8/1/2020 11:44,123.30.154.44,tcp,11211,static.vnpt.vn,memcached,1.4.37,45899,VN,HA NOI,HANOI,517311,,3092,64,18325886,00:00.0,14,8451,Communications
8/1/2020 11:44,124.158.9.252,tcp,11211,,memcached,1.6.1,38733,VN,HO CHI MINH,THANH PHO HO CHI MINH,0,,187087,64,6816685,00:00.0,2,9065347,Communications
8/1/2020 11:44,171.244.9.232,tcp,11211,,memcached,1.4.36,38731,VN,HA NOI,HANOI,517312,,1936,64,10736648,00:00.0,12,181405,Communications
8/1/2020 11:44,118.99.13.96,tcp,11211,,memcached,1.2.1,38186,VN,CAO BANG,THANG LOI,0,,1660,32,6920477,44:20.0,1,1982,Communications
8/1/2020 11:44,42.112.17.22,tcp,11211,,memcached,1.4.25,18403,VN,HA NOI,HANOI,517311,,2079,64,26720446,00:00.0,15,1904534,Communications
8/1/2020 11:44,103.15.51.88,tcp,11211,,memcached,1.4.4,45538,VN,HO CHI MINH,THANH PHO HO CHI MINH,0,,634,64,5477676,44:24.0,2,8311472,Communications
8/1/2020 11:44,43.239.221.25,tcp,11211,mail.qtcloud.info,memcached,1.4.37,7643,VN,HO CHI MINH,THANH PHO HO CHI MINH,0,,8458,64,164854,00:00.0,6,15,Communications
8/1/2020 11:44,103.254.13.67,tcp,11211,mail.nsets.com.vn,memcached,1.4.37,56151,VN,QUANG NGAI,BINH THANH,0,,26699,64,653072,00:00.0,6,46,Communications
8/1/2020 11:44,27.0.12.126,tcp,11211,mx12126.superdata.vn,memcached,1.4.4-14-g9c660c0,45544,VN,HO CHI MINH,THANH PHO HO CHI MINH,0,,2680,64,3061396438,59:43.0,18,2564,Communications
8/1/2020 11:44,115.165.166.233,tcp,11211,,memcached,1.5.20,45903,VN,HA NOI,HANOI,0,,27090,64,17864684,00:00.0,102,302288,Communications
8/1/2020 11:44,115.146.121.245,tcp,11211,rca.offresoketsd.com,memcached,1.4.4,38732,VN,HA NOI,HANOI,0,,3788,64,7442739,33:35.0,10,626,Communications
8/1/2020 11:44,118.69.81.243,tcp,11211,,memcached,1.4.4,18403,VN,HO CHI MINH,THANH PHO HO CHI MINH,517311,,1268,64,12869409,38:50.0,10,1636,Communications
8/1/2020 11:44,103.28.37.142,tcp,11211,,memcached,1.4.4,131353,VN,HA NOI,HANOI,0,,848,64,1050432,44:51.0,10,67,Communications
8/1/2020 11:44,103.28.38.71,tcp,11211,mail.reiwajsc.vn,memcached,1.4.37,131353,VN,HA NOI,HANOI,0,,29583,64,5560160,00:00.0,6,407,Communications
8/1/2020 11:44,103.221.221.234,tcp,11211,,memcached,1.4.15,18403,VN,HO CHI MINH,THANH PHO HO CHI MINH,0,,374,64,4211431,44:54.0,10,327,Communications
8/1/2020 11:44,203.205.63.180,tcp,11211,static.cmcti.vn,memcached,1.4.15,45903,VN,HO CHI MINH,THANH PHO HO CHI MINH,0,,1059,64,6140269,40:24.0,10,435,Communications
8/1/2020 11:44,103.48.80.168,tcp,11211,sv-80168.bkns.vn,memcached,1.4.15,135905,VN,HA NOI,HANOI,0,,895,64,5539960,44:54.0,10,2611,Communications
8/1/2020 11:45,115.146.123.105,tcp,11211,,memcached,1.5.22,38732,VN,HA NOI,HANOI,0,,111124,64,12899189,00:00.0,209,2686,Communications
8/1/2020 11:45,103.28.38.136,tcp,11211,,memcached,1.4.37,131353,VN,HA NOI,HANOI,0,,28398,64,464874,00:00.0,6,57,Communications
8/1/2020 11:45,103.234.39.79,tcp,11211,,memcached,1.4.4,45538,VN,HO CHI MINH,THANH PHO HO CHI MINH,0,,22494,64,5040617,42:32.0,52,7118,Communications
8/1/2020 11:45,14.225.7.150,tcp,11211,static.vnpt.vn,memcached,1.5.6 Ubuntu,135905,VN,HA NOI,HANOI,517311,,770,64,26716932,00:00.0,337,179052,Communications
8/1/2020 11:45,103.48.81.76,tcp,11211,smtp.itsj-group.com,memcached,1.4.37,135905,VN,HA NOI,HANOI,0,,8881,64,2707941,00:00.0,6,179,Communications
8/1/2020 11:45,45.117.169.144,tcp,11211,mx169144.superdata.vn,memcached,1.4.15,45544,VN,HA NOI,HANOI,0,,18898,64,8465157,45:41.0,10,399,Communications
8/1/2020 11:45,115.84.178.104,tcp,11211,mail.zmail.vn,memcached,1.4.37,38731,VN,HA NOI,HANOI,0,,661,64,21525439,00:00.0,6,8972,Communications
8/1/2020 11:45,103.75.177.34,tcp,11211,,memcached,1.5.6,63762,VN,HO CHI MINH,THANH PHO HO CHI MINH,0,,2642,64,30017933,00:00.0,117,15961742,Communications
8/1/2020 11:45,103.232.120.155,tcp,11211,,memcached,1.6.5,56150,VN,HO CHI MINH,THANH PHO HO CHI MINH,0,,1252,64,3454016,00:00.0,2,7976542,Communications
8/1/2020 11:45,103.74.123.56,tcp,11211,sv123056.bkns.vn,memcached,1.4.15,135967,VN,HA NOI,HANOI,0,,2132,64,7413892,51:25.0,328,972,Communications
8/1/2020 11:45,150.95.109.216,tcp,11211,v150-95-109-216.a00b.g.han1.static.cnode.io,memcached,1.4.15,131392,VN,HA NOI,HANOI,0,,22428,64,43959403,45:55.0,15,130,Communications
8/1/2020 11:45,45.124.86.26,tcp,11211,sv-86026.bkns.vn,memcached,1.4.15,135905,VN,HA NOI,HANOI,0,,883,64,28081048,45:55.0,10,2965,Communications
8/1/2020 11:46,103.254.14.161,tcp,11211,mail11.digistar.vn,memcached,1.4.17,56151,VN,QUANG NGAI,BINH THANH,0,,6478,64,22494162,45:51.0,14,7943,Communications
8/1/2020 11:46,103.92.28.157,tcp,11211,,memcached,1.4.37,56150,VN,HA NOI,HANOI,0,,4034,64,6371345,00:00.0,6,416,Communications
8/1/2020 11:46,112.137.129.102,tcp,11211,,memcached,1.5.6,45542,VN,HA NOI,HANOI,0,,2365,64,2104743,00:00.0,99,10083,Communications
8/1/2020 11:46,103.75.177.78,tcp,11211,,memcached,1.5.6,63762,VN,HO CHI MINH,THANH PHO HO CHI MINH,0,,2642,64,30017953,00:00.0,119,15961745,Communications
8/1/2020 11:46,163.44.192.151,tcp,11211,v163-44-192-151.a001.g.han1.static.cnode.io,memcached,1.4.4,131392,VN,HA NOI,HANOI,0,,1627,64,10142123,46:07.0,30,44410,Communications
8/1/2020 11:46,103.75.177.126,tcp,11211,,memcached,1.5.6,63762,VN,HO CHI MINH,THANH PHO HO CHI MINH,0,,2642,64,30017971,00:00.0,128,15961755,Communications
8/1/2020 11:46,103.75.177.28,tcp,11211,,memcached,1.5.6,63762,VN,HO CHI MINH,THANH PHO HO CHI MINH,0,,2642,64,30017985,00:00.0,130,15961758,Communications
8/1/2020 11:46,103.74.122.200,tcp,11211,sv122200.bkns.vn,memcached,1.5.6 Ubuntu,135967,VN,HA NOI,HANOI,0,,34557,64,5003316,00:00.0,177,30603,Communications
8/1/2020 11:46,103.75.177.127,tcp,11211,,memcached,1.5.6,63762,VN,HO CHI MINH,THANH PHO HO CHI MINH,0,,2642,64,30017994,00:00.0,134,15961768,Communications
8/1/2020 11:46,123.31.26.142,tcp,11211,static.vnpt.vn,memcached,,45899,VN,HA NOI,HANOI,517311,,,,,00:00.0,,,Communications
8/1/2020 11:46,103.9.206.41,tcp,11211,,memcached,1.4.15,135905,VN,THUA THIEN-HUE,HUE,0,,5822,64,2083851,46:46.0,12,2401774,Communications
8/1/2020 11:47,103.75.177.115,tcp,11211,,memcached,1.5.6,63762,VN,HO CHI MINH,THANH PHO HO CHI MINH,0,,2642,64,30018017,00:00.0,135,15961770,Communications
8/1/2020 11:47,103.21.148.164,tcp,11211,,memcached,1.4.15,38732,VN,HA NOI,HANOI,0,,1080,64,42581429,07:24.0,13,7666,Communications
8/1/2020 11:47,125.253.123.7,tcp,11211,,memcached,1.4.4,45538,VN,HO CHI MINH,THANH PHO HO CHI MINH,0,,896,64,38202783,37:54.0,14,1069096,Communications
8/1/2020 11:47,123.31.26.143,tcp,11211,static.vnpt.vn,memcached,,45899,VN,HA NOI,HANOI,517311,,,,,00:00.0,,,Communications
8/1/2020 11:47,112.213.84.151,tcp,11211,mx84151.superdata.vn,memcached,1.5.6,45544,VN,HO CHI MINH,THANH PHO HO CHI MINH,0,,1599,64,379635,00:00.0,5,755,Communications
8/1/2020 11:47,150.95.113.77,tcp,11211,v150-95-113-77.a013.g.han1.static.cnode.io,memcached,1.5.19,131392,VN,HA NOI,HANOI,0,,1,64,872198,00:00.0,2,634,Communications
8/1/2020 11:47,103.221.223.66,tcp,11211,,memcached,1.4.15,18403,VN,HO CHI MINH,THANH PHO HO CHI MINH,0,,446,64,2876247,47:14.0,14,415,Communications
8/1/2020 11:47,115.84.179.122,tcp,11211,,memcached,1.4.4,38731,VN,HA NOI,HANOI,0,,2601,64,29984089,47:24.0,22,455239,Communications
8/1/2020 11:47,171.244.33.126,tcp,11211,,memcached,1.2.1,38731,VN,HA NOI,HANOI,517312,,5080,32,7762377,47:29.0,1,1596,Communications
8/1/2020 11:47,103.56.158.111,tcp,11211,,memcached,1.4.4,45899,VN,HAU GIANG,VI THANH,0,,1325,64,11418647,45:31.0,16,7138,Communications
8/1/2020 11:47,103.9.76.214,tcp,11211,,memcached,1.4.15,45899,VN,HO CHI MINH,THANH PHO HO CHI MINH,0,,21923,64,29460,30:36.0,10,18,Communications
8/1/2020 11:47,103.48.80.119,tcp,11211,sv-80119.bkns.vn,memcached,1.4.15,135905,VN,HA NOI,HANOI,0,,895,64,5540119,47:33.0,10,2612,Communications
8/1/2020 11:47,103.92.28.236,tcp,11211,,memcached,1.4.37,56150,VN,HA NOI,HANOI,0,,18088,64,1283152,00:00.0,6,95,Communications
8/1/2020 11:47,103.75.177.80,tcp,11211,,memcached,1.5.6,63762,VN,HO CHI MINH,THANH PHO HO CHI MINH,0,,2642,64,30018052,00:00.0,140,15961780,Communications
8/1/2020 11:47,123.30.142.214,tcp,11211,static.vnpt.vn,memcached,1.4.4,7643,VN,HA NOI,HANOI,517311,,1428,64,2689678,47:45.0,10,24403,Communications
8/1/2020 11:47,27.0.12.87,tcp,11211,12-87.static.v1server.com,memcached,1.2.6,45544,VN,HO CHI MINH,THANH PHO HO CHI MINH,0,,1432,32,936071,47:35.0,3,474944,Communications
8/1/2020 11:47,125.253.113.2,tcp,11211,cholimexfood.com.vn,memcached,1.2.6,45538,VN,BAC GIANG,BAC GIANG,0,,3604,32,110304,47:48.0,3,13,Communications
8/1/2020 11:47,112.213.95.74,tcp,11211,mx9574.superdata.vn,memcached,1.4.15,45544,VN,HO CHI MINH,THANH PHO HO CHI MINH,0,,11646,64,1499902,48:14.0,11,3506389,Communications
8/1/2020 11:48,103.75.177.117,tcp,11211,,memcached,1.5.6,63762,VN,HO CHI MINH,THANH PHO HO CHI MINH,0,,2642,64,30018068,00:00.0,148,15961789,Communications
8/1/2020 11:48,103.221.221.248,tcp,11211,,memcached,1.5.9,18403,VN,HO CHI MINH,THANH PHO HO CHI MINH,0,,9620,64,3614759,00:00.0,2,201120,Communications
8/1/2020 11:48,103.90.228.109,tcp,11211,,memcached,1.4.15,135932,VN,THAI BINH,THAI BINH,0,,406,64,23318207,26:13.0,10,8709,Communications
8/1/2020 11:48,103.75.177.50,tcp,11211,,memcached,1.5.6,63762,VN,HO CHI MINH,THANH PHO HO CHI MINH,0,,2642,64,30018079,00:00.0,148,15961790,Communications
8/1/2020 11:48,103.221.223.144,tcp,11211,,memcached,1.5.9,18403,VN,HO CHI MINH,THANH PHO HO CHI MINH,0,,735,64,1413830,00:00.0,2,57268,Communications
8/1/2020 11:48,103.249.103.4,tcp,11211,,memcached,1.4.4,45538,VN,DONG NAI,BIEN HOA,0,,1575,64,25606098,54:23.0,10,4807,Communications
8/1/2020 11:48,103.75.177.60,tcp,11211,,memcached,1.5.6,63762,VN,HO CHI MINH,THANH PHO HO CHI MINH,0,,2642,64,30018098,00:00.0,150,15961793,Communications
8/1/2020 11:48,113.61.110.233,tcp,11211,,memcached,1.6.3,38738,VN,HO CHI MINH,THANH PHO HO CHI MINH,0,,1629,64,10046215,00:00.0,2,584,Communications
8/1/2020 11:48,45.124.86.25,tcp,11211,sv-86025.bkns.vn,memcached,1.4.15,135905,VN,HA NOI,HANOI,0,,883,64,28081208,48:35.0,10,2966,Communications
8/1/2020 11:48,103.110.84.190,tcp,11211,,memcached,1.4.15,63760,VN,DA NANG,DA NANG,0,,2829,64,4124148,48:36.0,2,325,Communications
8/1/2020 11:48,103.75.177.27,tcp,11211,,memcached,1.5.6,63762,VN,HO CHI MINH,THANH PHO HO CHI MINH,0,,2642,64,30018112,00:00.0,152,15961796,Communications
8/1/2020 11:48,103.27.236.204,tcp,11211,mail.webrt.vn,memcached,1.4.37,131386,VN,TUYEN QUANG,TUYEN QUANG,0,,64245,64,3319713,00:00.0,6,228,Communications
8/1/2020 11:48,42.117.2.176,tcp,11211,,memcached,1.4.37,18403,VN,HO CHI MINH,THANH PHO HO CHI MINH,517311,,17982,64,19969990,00:00.0,6,10909,Communications
8/1/2020 11:48,103.9.76.211,tcp,11211,,memcached,1.4.15,45899,VN,HO CHI MINH,THANH PHO HO CHI MINH,0,,21923,64,29536,31:52.0,10,19,Communications
8/1/2020 11:48,45.117.76.42,tcp,11211,45-117-76-42.static.bizmac.com,memcached,1.5.12,131428,VN,HAI PHONG,HAI PHONG,0,,4813,64,10653385,00:00.0,2,476433,Communications
8/1/2020 11:48,45.125.239.87,tcp,11211,static.ftech.vn,memcached,1.4.4,18403,VN,HA NOI,HANOI,0,,9434,64,2711021,48:45.0,10,7552,Communications
8/1/2020 11:48,103.130.218.75,tcp,11211,,memcached,1.4.15,135951,VN,HA NOI,HANOI,0,,885,64,7465861,48:50.0,2,508,Communications
8/1/2020 11:48,103.254.14.210,tcp,11211,mail11.digistar.vn,memcached,1.4.17,56151,VN,QUANG NGAI,BINH THANH,0,,6478,64,22494335,48:44.0,14,7944,Communications
8/1/2020 11:48,171.244.36.102,tcp,11211,,memcached,1.6.5,38731,VN,HA NOI,HANOI,517312,,1,64,6929423,00:00.0,2,434,Communications
8/1/2020 11:49,103.75.177.44,tcp,11211,,memcached,1.5.6,63762,VN,HO CHI MINH,THANH PHO HO CHI MINH,0,,2642,64,30018130,00:00.0,155,15961800,Communications
8/1/2020 11:49,103.56.157.178,tcp,11211,,memcached,1.4.15,45899,VN,HA NOI,HANOI,0,,19820,64,421345,49:11.0,12,65,Communications
8/1/2020 11:49,103.28.38.62,tcp,11211,,memcached,1.4.37,131353,VN,HA NOI,HANOI,0,,18574,64,98804,00:00.0,6,12,Communications
8/1/2020 11:49,27.0.12.152,tcp,11211,mx12152.superdata.vn,memcached,1.4.15,45544,VN,HO CHI MINH,THANH PHO HO CHI MINH,0,,2401,64,1848300,49:01.0,10,323,Communications
8/1/2020 11:49,45.124.86.23,tcp,11211,sv-86023.bkns.vn,memcached,1.4.15,135905,VN,HA NOI,HANOI,0,,883,64,28081249,49:16.0,10,2967,Communications
