"timestamp","ip","port","hostname","asn","geo","region","city","naics","sic","smb_implant","arch","key"
"2020-08-01 09:43:49","103.48.80.113",445,"sv-80113.bkns.vn",135905,"VN","HA NOI","HANOI",0,,"N",,
"2020-08-01 09:43:49","14.161.1.128",445,"static.vnpt.vn",45899,"VN","HO CHI MINH","THANH PHO HO CHI MINH",517311,,"N",,
"2020-08-01 09:43:49","203.113.130.221",445,"dns.vnu.edu.vn",7552,"VN","HA NOI","HANOI",517312,,"N",,
"2020-08-01 09:43:50","117.4.244.106",445,,7552,"VN","HA NOI","HANOI",517312,,"N",,
"2020-08-01 09:43:50","210.211.109.143",445,"ptr.viettelidc.com.vn",38731,"VN","HO CHI MINH","THANH PHO HO CHI MINH",0,,"N",,
"2020-08-01 09:43:51","118.69.55.135",445,,18403,"VN","HO CHI MINH","THANH PHO HO CHI MINH",517311,,"N",,
"2020-08-01 09:43:52","171.234.59.90",445,"dynamic-ip-adsl.viettel.vn",7552,"VN","QUANG TRI","HO XA",517312,,"N",,
"2020-08-01 09:43:54","101.99.3.138",445,"static.cmcti.vn",38732,"VN","HA NOI","HANOI",0,,"N",,
"2020-08-01 09:43:55","115.73.115.16",445,"adsl.viettel.vn",7552,"VN","DA NANG","DA NANG",517312,,"N",,
"2020-08-01 09:43:56","103.1.209.17",445,,38731,"VN","HA NOI","HANOI",0,,"N",,
"2020-08-01 09:43:58","45.121.163.72",445,,56149,"VN","HA NOI","HANOI",0,,"N",,
"2020-08-01 09:43:58","113.161.172.130",445,"mail.kurim.com.vn",45899,"VN","HO CHI MINH","THANH PHO HO CHI MINH",517311,,"N",,
"2020-08-01 09:43:58","210.211.101.98",445,,38731,"VN","HO CHI MINH","THANH PHO HO CHI MINH",0,,"N",,
"2020-08-01 09:44:00","113.180.183.5",445,"static.vnpt.vn",45899,"VN","HO CHI MINH","THANH PHO HO CHI MINH",517311,,"N",,
"2020-08-01 09:44:03","171.244.50.149",445,,38731,"VN","HA NOI","HANOI",517312,,"N",,
"2020-08-01 09:44:06","171.248.253.135",445,"dynamic-adsl.viettel.vn",7552,"VN","HO CHI MINH","THANH PHO HO CHI MINH",517312,,"N",,
"2020-08-01 09:44:07","125.212.207.52",445,,38731,"VN","HA NOI","HANOI",517312,,"N",,
"2020-08-01 09:44:09","42.116.136.148",445,,18403,"VN","HA NOI","HANOI",517311,,"N",,
"2020-08-01 09:44:11","27.72.107.21",445,"dynamic-ip-adsl.viettel.vn",7552,"VN","BAC NINH","BAC NINH",517312,,"N",,
"2020-08-01 09:44:13","203.113.173.26",445,"vt126.b2bdomain.com",7552,"VN","HA NOI","HANOI",517312,,"N",,
"2020-08-01 09:44:14","203.113.132.155",445,,7552,"VN","HA NOI","HANOI",517312,,"N",,
"2020-08-01 09:44:15","203.205.21.167",445,"static.cmcti.vn",45903,"VN","HO CHI MINH","THANH PHO HO CHI MINH",0,,"N",,
"2020-08-01 09:44:16","1.52.212.57",445,,18403,"VN","HO CHI MINH","THANH PHO HO CHI MINH",517311,,"N",,
"2020-08-01 09:44:17","103.146.23.42",445,,131366,"VN","HA NOI","HANOI",0,,"N",,
"2020-08-01 09:44:17","14.171.105.253",445,"static.vnpt.vn",45899,"VN","HA NOI","HANOI",517311,,"N",,
"2020-08-01 09:44:17","125.212.215.20",445,,7552,"VN","HO CHI MINH","THANH PHO HO CHI MINH",517312,,"N",,
"2020-08-01 09:44:21","123.16.82.40",445,"static.vnpt.vn",45899,"VN","HA NOI","HANOI",517311,,"N",,
"2020-08-01 09:44:21","103.121.89.101",445,,135967,"VN","HA NOI","HANOI",0,,"N",,
"2020-08-01 09:44:22","14.236.16.114",445,"static.vnpt.vn",45899,"VN","DA NANG","DA NANG",517311,,"N",,
"2020-08-01 09:44:23","210.245.8.9",445,,18403,"VN","HA NOI","HANOI",517311,,"N",,
"2020-08-01 09:44:23","113.190.253.132",445,"static.vnpt.vn",45899,"VN","HA NOI","HANOI",517311,,"N",,
"2020-08-01 09:44:24","116.97.9.194",445,"dynamic-ip-adsl.viettel.vn",7552,"VN","HA NOI","HANOI",517312,,"N",,
"2020-08-01 09:44:24","14.169.25.79",445,"static.vnpt.vn",45899,"VN","LONG AN","LONG AN",517311,,"N",,
"2020-08-01 09:44:24","171.245.175.213",445,"dynamic-adsl.viettel.vn",7552,"VN","HO CHI MINH","THANH PHO HO CHI MINH",517312,,"N",,
"2020-08-01 09:44:24","113.169.62.237",445,"static.vnpt.vn",45899,"VN","TIEN GIANG","MY THO",517311,,"N",,
"2020-08-01 09:44:25","115.79.138.124",445,"adsl.viettel.vn",7552,"VN","HO CHI MINH","THANH PHO HO CHI MINH",517312,,"N",,
"2020-08-01 09:44:25","118.69.171.149",445,,18403,"VN","HA NOI","HANOI",517311,,"N",,
"2020-08-01 09:44:25","14.163.27.92",445,"static.vnpt.vn",45899,"VN","BAC GIANG","BAC GIANG",517311,,"N",,
"2020-08-01 09:44:26","125.212.214.78",445,,7552,"VN","HO CHI MINH","THANH PHO HO CHI MINH",517312,,"N",,
"2020-08-01 09:44:26","27.75.232.47",445,"localhost",7552,"VN","HO CHI MINH","THANH PHO HO CHI MINH",517312,,"N",,
"2020-08-01 09:44:27","14.227.93.251",445,"static.vnpt.vn",45899,"VN","HO CHI MINH","THANH PHO HO CHI MINH",517311,,"N",,
