"timestamp","ip","asn","geo","url","type","http_agent","tor","src_port","p0f_genre","p0f_detail","hostname","dst_port","http_host","http_referer","http_referer_ip","http_referer_asn","http_referer_geo","dst_ip","dst_asn","dst_geo","naics","sic","http_referer_naics","http_referer_sic","sector","ssl_cipher","application","version"
"2020-08-01 00:00:31","115.79.194.52",7552,"VN",,"necurs",,,24745,,,,,,,,,,"23.101.65.123",8075,"NL",517312,,,,"Communications",,,
"2020-08-01 00:00:32","113.168.197.62",45899,"VN",,"necurs",,,19673,,,,,,,,,,"13.95.10.204",8075,"NL",517311,,,,"Communications",,,
"2020-08-01 00:00:33","125.214.59.163",24086,"VN",,"necurs",,,47587,,,,,,,,,,"13.71.116.199",8075,"IN",517312,,,,"Communications",,,
"2020-08-01 00:00:34","113.174.85.18",45899,"VN",,"necurs",,,6859,,,,,,,,,,"52.231.26.111",8075,"KR",517311,,,,"Communications",,,
"2020-08-01 00:00:35","171.229.203.84",7552,"VN",,"necurs",,,15674,,,,,,,,,,"52.175.157.221",8075,"JP",517312,,,,"Communications",,,
"2020-08-01 00:00:36","117.5.150.160",7552,"VN",,"necurs",,,62040,,,,,,,,,,"13.71.116.199",8075,"IN",517312,,,,"Communications",,,
"2020-08-01 00:00:36","14.169.26.235",45899,"VN",,"necurs",,,17839,,,,,,,,,,"52.171.57.196",8075,"US",517311,,,,"Communications",,,
"2020-08-01 00:00:36","115.76.146.25",7552,"VN",,"necurs",,,30135,,,,,,,,,,"104.215.27.167",8075,"JP",517312,,,,"Communications",,,
"2020-08-01 00:00:38","14.181.173.41",45899,"VN",,"necurs",,,12189,,,,,,,,,,"13.95.10.204",8075,"NL",517311,,,,"Communications",,,
"2020-08-01 00:00:38","14.186.236.149",45899,"VN",,"necurs",,,28758,,,,,,,,,,"52.175.157.221",8075,"JP",517311,,,,"Communications",,,
"2020-08-01 00:00:38","113.23.79.155",18403,"VN",,"necurs",,,29141,,,,,,,,,,"52.169.6.59",8075,"IE",517311,,,,"Communications",,,
"2020-08-01 00:00:38","113.160.116.8",45899,"VN",,"necurs",,,17807,,,,,,,,,,"23.101.65.123",8075,"NL",517311,,,,"Communications",,,
"2020-08-01 00:00:39","123.22.67.172",45899,"VN",,"necurs",,,14822,,,,,,,,,,"23.101.64.170",8075,"NL",517311,,,,"Communications",,,
"2020-08-01 00:00:39","14.162.14.152",45899,"VN",,"necurs",,,22172,,,,,,,,,,"104.41.30.184",8075,"BR",517311,,,,"Communications",,,
"2020-08-01 00:00:39","171.226.230.147",7552,"VN",,"necurs",,,11235,,,,,,,,,,"40.86.181.111",8075,"US",517312,,,,"Communications",,,
"2020-08-01 00:00:39","14.233.139.5",45899,"VN",,"necurs",,,5969,,,,,,,,,,"40.86.181.111",8075,"US",517311,,,,"Communications",,,
"2020-08-01 00:00:40","113.190.99.211",45899,"VN",,"necurs",,,22680,,,,,,,,,,"40.86.181.111",8075,"US",517311,,,,"Communications",,,
"2020-08-01 00:00:40","14.178.6.0",45899,"VN",,"necurs",,,33199,,,,,,,,,,"52.168.92.246",8075,"US",517311,,,,"Communications",,,
"2020-08-01 00:00:40","203.205.28.11",45903,"VN",,"necurs",,,27113,,,,,,,,,,"52.168.92.246",8075,"US",0,,,,"Communications",,,
"2020-08-01 00:00:40","14.182.212.239",45899,"VN",,"necurs",,,24732,,,,,,,,,,"40.86.181.111",8075,"US",517311,,,,"Communications",,,
"2020-08-01 00:00:41","123.25.238.26",45899,"VN",,"necurs",,,57116,,,,,,,,,,"13.95.10.204",8075,"NL",517311,,,,"Communications",,,
"2020-08-01 00:00:41","14.233.248.132",45899,"VN",,"necurs",,,13278,,,,,,,,,,"52.163.120.236",8075,"SG",517311,,,,"Communications",,,
"2020-08-01 00:00:42","113.160.86.134",45899,"VN",,"necurs",,,4779,,,,,,,,,,"23.101.64.170",8075,"NL",517311,,,,"Communications",,,
"2020-08-01 00:00:42","14.249.177.52",45899,"VN",,"necurs",,,22020,,,,,,,,,,"52.168.92.246",8075,"US",517311,,,,"Communications",,,
"2020-08-01 00:00:42","42.116.34.212",18403,"VN",,"necurs",,,26166,,,,,,,,,,"104.45.11.184",8075,"NL",517311,,,,"Communications",,,
"2020-08-01 00:00:43","171.227.26.248",7552,"VN",,"necurs",,,5747,,,,,,,,,,"13.71.116.199",8075,"IN",517312,,,,"Communications",,,
"2020-08-01 00:00:44","14.172.155.124",45899,"VN",,"necurs",,,20642,,,,,,,,,,"13.79.237.73",8075,"IE",517311,,,,"Communications",,,
"2020-08-01 00:00:44","14.237.152.166",45899,"VN",,"necurs",,,6668,,,,,,,,,,"52.168.92.246",8075,"US",517311,,,,"Communications",,,
"2020-08-01 00:00:45","14.174.3.148",45899,"VN",,"necurs",,,23633,,,,,,,,,,"23.101.65.123",8075,"NL",517311,,,,"Communications",,,
"2020-08-01 00:00:47","27.74.120.95",7552,"VN",,"necurs",,,27007,,,,,,,,,,"52.163.120.236",8075,"SG",517312,,,,"Communications",,,
"2020-08-01 00:00:47","123.19.5.179",45899,"VN",,"necurs",,,15126,,,,,,,,,,"52.169.6.59",8075,"IE",517311,,,,"Communications",,,
"2020-08-01 00:00:47","113.180.174.26",45899,"VN",,"necurs",,,3801,,,,,,,,,,"52.175.157.221",8075,"JP",517311,,,,"Communications",,,
"2020-08-01 00:00:48","42.119.129.255",18403,"VN",,"necurs",,,4759,,,,,,,,,,"52.171.57.196",8075,"US",517311,,,,"Communications",,,
"2020-08-01 00:00:49","171.233.24.44",7552,"VN",,"necurs",,,23244,,,,,,,,,,"104.215.27.167",8075,"JP",517312,,,,"Communications",,,
"2020-08-01 00:00:49","115.74.225.198",7552,"VN",,"necurs",,,23187,,,,,,,,,,"13.71.116.199",8075,"IN",517312,,,,"Communications",,,
"2020-08-01 00:00:49","113.174.67.34",45899,"VN",,"necurs",,,24883,,,,,,,,,,"52.175.157.221",8075,"JP",517311,,,,"Communications",,,
"2020-08-01 00:00:50","113.176.100.136",45899,"VN",,"necurs",,,59439,,,,,,,,,,"104.41.30.184",8075,"BR",517311,,,,"Communications",,,
"2020-08-01 00:00:50","42.115.186.188",18403,"VN",,"necurs",,,18019,,,,,,,,,,"104.41.30.184",8075,"BR",517311,,,,"Communications",,,
"2020-08-01 00:00:52","14.183.133.250",45899,"VN",,"necurs",,,19872,,,,,,,,,,"52.175.157.221",8075,"JP",517311,,,,"Communications",,,
"2020-08-01 00:00:52","123.26.250.20",45899,"VN",,"necurs",,,12662,,,,,,,,,,"40.86.181.111",8075,"US",517311,,,,"Communications",,,
