"timestamp","ip","protocol","port","hostname","tag","asn","geo","region","city","naics","sic","machine_type","afp_versions","uams","flags","server_name","signature","directory_service","utf8_servername","network_address"
"2020-08-01 15:24:26","118.68.232.82","tcp",548,,"afp",18403,"VN","HO CHI MINH","THANH PHO HO CHI MINH",517311,,"Netatalk2.2.3","AFP2.2,AFPX03,AFP3.1,AFP3.2,AFP3.3","Cleartxt Passwrd,No User Authent,DHX2,DHCAST128","SupportsCopyFile,SupportsServerMessages,SupportsServerSignature,SupportsTCP/IP,SupportsSrvrNotifications,SupportsOpenDirectory,SupportsUTF8Servername,SupportsUUIDs,SupportsSuperClient","DiskStation","c033fcbe6251ca3937a8926f08b86fe9",,"DiskStation","192.168.0.131 (TCP/IP address),"
"2020-08-01 15:24:31","14.182.234.96","tcp",548,"static.vnpt.vn","afp",45899,"VN","BAC NINH","BAC NINH",517311,,"Netatalk3.1.8","AFP2.2,AFPX03,AFP3.1,AFP3.2,AFP3.3,AFP3.4","Cleartxt Passwrd,DHX2,DHCAST128","SupportsCopyFile,SupportsServerMessages,SupportsServerSignature,SupportsTCP/IP,SupportsSrvrNotifications,SupportsOpenDirectory,SupportsUTF8Servername,SupportsUUIDs,SupportsSuperClient","FUKO_CLOUD","9c008b6a82e32012201ca9c467fd3c71",,"FUKO_CLOUD","192.168.1.86 (TCP/IP address),"
"2020-08-01 15:24:43","113.174.33.189","tcp",548,"static.vnpt.vn","afp",45899,"VN","HO CHI MINH","THANH PHO HO CHI MINH",517311,,"Netatalk3.1.8","AFP2.2,AFPX03,AFP3.1,AFP3.2,AFP3.3,AFP3.4","Cleartxt Passwrd,No User Authent,DHX2,DHCAST128","SupportsCopyFile,SupportsServerMessages,SupportsServerSignature,SupportsTCP/IP,SupportsSrvrNotifications,SupportsOpenDirectory,SupportsUTF8Servername,SupportsUUIDs,SupportsSuperClient","HoangNamServer","6c496fa7694130c2b1ef23392b8f100f",,"HoangNamServer","192.168.1.5 (TCP/IP address),"
"2020-08-01 15:24:52","14.161.37.228","tcp",548,"static.vnpt.vn","afp",45899,"VN","HO CHI MINH","THANH PHO HO CHI MINH",517311,,"Netatalk3.1.8","AFP2.2,AFPX03,AFP3.1,AFP3.2,AFP3.3,AFP3.4","Cleartxt Passwrd,No User Authent,DHX2,DHCAST128","SupportsCopyFile,SupportsServerMessages,SupportsServerSignature,SupportsTCP/IP,SupportsSrvrNotifications,SupportsOpenDirectory,SupportsUTF8Servername,SupportsUUIDs,SupportsSuperClient","FFECV-Station","a1661e3c2cc1f0e57aa44047ba42d1bb",,"FFECV-Station","192.168.1.12 (TCP/IP address),"
"2020-08-01 15:24:55","42.113.80.150","tcp",548,,"afp",18403,"VN","HA NOI","HANOI",517311,,"Netatalk3.1.8","AFP2.2,AFPX03,AFP3.1,AFP3.2,AFP3.3,AFP3.4","Cleartxt Passwrd,DHX2,DHCAST128","SupportsCopyFile,SupportsServerMessages,SupportsServerSignature,SupportsTCP/IP,SupportsSrvrNotifications,SupportsOpenDirectory,SupportsUTF8Servername,SupportsUUIDs,SupportsSuperClient","SynologyITD","5ff2fc89298dd91f8fd2d373fe0abe49",,"SynologyITD","192.168.1.247 (TCP/IP address),"
"2020-08-01 15:24:58","42.115.218.86","tcp",548,,"afp",18403,"VN","HA NOI","HANOI",517311,,"Netatalk3.1.8","AFP2.2,AFPX03,AFP3.1,AFP3.2,AFP3.3,AFP3.4","DHX2,DHCAST128","SupportsCopyFile,SupportsServerMessages,SupportsServerSignature,SupportsTCP/IP,SupportsSrvrNotifications,SupportsOpenDirectory,SupportsUTF8Servername,SupportsUUIDs,SupportsSuperClient","Xuong02","902c429b9e6eecf66763cd461ddba057",,"Xuong02","192.168.0.254 (TCP/IP address),"
"2020-08-01 15:24:59","1.55.234.175","tcp",548,,"afp",18403,"VN","HA NOI","HANOI",517311,,"Netatalk3.1.8","AFP2.2,AFPX03,AFP3.1,AFP3.2,AFP3.3,AFP3.4","Cleartxt Passwrd,No User Authent,DHX2,DHCAST128","SupportsCopyFile,SupportsServerMessages,SupportsServerSignature,SupportsTCP/IP,SupportsSrvrNotifications,SupportsOpenDirectory,SupportsUTF8Servername,SupportsUUIDs,SupportsSuperClient","SynologyDS916","62be4835b1d65e0c1c967db44a5b6d06",,"SynologyDS916","192.168.1.100 (TCP/IP address),"
"2020-08-01 15:25:01","14.186.83.17","tcp",548,"static.vnpt.vn","afp",45899,"VN","HO CHI MINH","THANH PHO HO CHI MINH",517311,,"Netatalk3.1.8","AFP2.2,AFPX03,AFP3.1,AFP3.2,AFP3.3,AFP3.4","Cleartxt Passwrd,No User Authent,DHX2,DHCAST128","SupportsCopyFile,SupportsServerMessages,SupportsServerSignature,SupportsTCP/IP,SupportsSrvrNotifications,SupportsOpenDirectory,SupportsUTF8Servername,SupportsUUIDs,SupportsSuperClient","HDExpress","640d23a68914936603a415aa767843e0",,"HDExpress","192.168.1.10 (TCP/IP address),"
"2020-08-01 15:25:01","27.74.254.175","tcp",548,,"afp",7552,"VN","HO CHI MINH","THANH PHO HO CHI MINH",517312,,"Netatalk3.1.8","AFP2.2,AFPX03,AFP3.1,AFP3.2,AFP3.3,AFP3.4","DHX2,DHCAST128","SupportsCopyFile,SupportsServerMessages,SupportsServerSignature,SupportsTCP/IP,SupportsSrvrNotifications,SupportsOpenDirectory,SupportsUTF8Servername,SupportsUUIDs,SupportsSuperClient","TANTHINH","ea96a861ed1bb24c1bb8cceb0d1c7c12",,"TANTHINH","192.168.1.3 (TCP/IP address),"
"2020-08-01 15:25:13","171.240.145.182","tcp",548,"dynamic-adsl.viettel.vn","afp",7552,"VN","HO CHI MINH","THANH PHO HO CHI MINH",517312,,"Netatalk3.1.8","AFP2.2,AFPX03,AFP3.1,AFP3.2,AFP3.3,AFP3.4","Cleartxt Passwrd,DHX2,DHCAST128","SupportsCopyFile,SupportsServerMessages,SupportsServerSignature,SupportsTCP/IP,SupportsSrvrNotifications,SupportsOpenDirectory,SupportsUTF8Servername,SupportsUUIDs,SupportsSuperClient","InTheAIR","d89dccb1d208d6747e003e12000715f7",,"InTheAIR","192.168.5.19 (TCP/IP address),"
"2020-08-01 15:25:13","14.232.189.161","tcp",548,"static.vnpt.vn","afp",45899,"VN","HA NOI","HANOI",517311,,"Netatalk3.1.8","AFP2.2,AFPX03,AFP3.1,AFP3.2,AFP3.3,AFP3.4","Cleartxt Passwrd,DHX2,DHCAST128","SupportsCopyFile,SupportsServerMessages,SupportsServerSignature,SupportsTCP/IP,SupportsSrvrNotifications,SupportsOpenDirectory,SupportsUTF8Servername,SupportsUUIDs,SupportsSuperClient","DS218Plus","e5d8d8ae0ab03c03676f1ba5a5a30e19",,"DS218Plus","192.168.1.17 (TCP/IP address),"
"2020-08-01 15:25:15","101.53.17.238","tcp",548,"ci53.17-238.netnam.vn","afp",24173,"VN","HO CHI MINH","THANH PHO HO CHI MINH",0,,"Netatalk3.1.8","AFP2.2,AFPX03,AFP3.1,AFP3.2,AFP3.3,AFP3.4","Cleartxt Passwrd,DHX2,DHCAST128","SupportsCopyFile,SupportsServerMessages,SupportsServerSignature,SupportsTCP/IP,SupportsSrvrNotifications,SupportsOpenDirectory,SupportsUTF8Servername,SupportsUUIDs,SupportsSuperClient","MIANTDATA","bcf1534f53fdf1ba37c48bacf00d00d2",,"MIANTDATA","101.53.17.238 (TCP/IP address),"
"2020-08-01 15:25:17","14.163.27.92","tcp",548,"static.vnpt.vn","afp",45899,"VN","BAC GIANG","BAC GIANG",517311,,"Netatalk3.1.8","AFP2.2,AFPX03,AFP3.1,AFP3.2,AFP3.3,AFP3.4","Cleartxt Passwrd,DHX2,DHCAST128","SupportsCopyFile,SupportsServerMessages,SupportsServerSignature,SupportsTCP/IP,SupportsSrvrNotifications,SupportsOpenDirectory,SupportsUTF8Servername,SupportsUUIDs,SupportsSuperClient","admin","78f627be468b91ac4c617d233604e9b0",,"admin","192.168.1.100 (TCP/IP address),"
"2020-08-01 15:25:20","14.231.223.217","tcp",548,"static.vnpt.vn","afp",45899,"VN","HA NOI","HANOI",517311,,"Netatalk 2.2.0","AFP2.2,AFPX03,AFP3.1,AFP3.2,AFP3.3","DHX2,DHCAST128,Cleartxt Passwrd","SupportsCopyFile,SupportsServerMessages,SupportsServerSignature,SupportsTCP/IP,SupportsSrvrNotifications,SupportsOpenDirectory,SupportsUTF8Servername,SupportsUUIDs,SupportsSuperClient","manhmum","2c2f49f27a57f3a7fb2a16099868c304",,"manhmum","192.168.1.108 (TCP/IP address),"
"2020-08-01 15:25:21","14.231.112.92","tcp",548,"static.vnpt.vn","afp",45899,"VN","HA NOI","HANOI",517311,,"Netatalk3.1.8","AFP2.2,AFPX03,AFP3.1,AFP3.2,AFP3.3,AFP3.4","DHX2,DHCAST128","SupportsCopyFile,SupportsServerMessages,SupportsServerSignature,SupportsTCP/IP,SupportsSrvrNotifications,SupportsOpenDirectory,SupportsUTF8Servername,SupportsUUIDs,SupportsSuperClient","DMHCloud","90455fea11fc4f0b7388035023fac85a",,"DMHCloud","192.168.1.20 (TCP/IP address),"
"2020-08-01 15:25:27","14.241.254.142","tcp",548,"static.vnpt.vn","afp",45899,"VN","HO CHI MINH","THANH PHO HO CHI MINH",517311,,"Netatalk3.1.8","AFP2.2,AFPX03,AFP3.1,AFP3.2,AFP3.3,AFP3.4","Cleartxt Passwrd,DHX2,DHCAST128","SupportsCopyFile,SupportsServerMessages,SupportsServerSignature,SupportsTCP/IP,SupportsSrvrNotifications,SupportsOpenDirectory,SupportsUTF8Servername,SupportsUUIDs,SupportsSuperClient","VINHTUONG-DATA1","ab3297cb371c48dabb89617092f800ed",,"VINHTUONG-DATA1","192.168.0.198 (TCP/IP address),"
"2020-08-01 15:25:27","116.111.3.33","tcp",548,,"afp",24086,"VN","HO CHI MINH","THANH PHO HO CHI MINH",517312,,"Netatalk3.0.5","AFP2.2,AFPX03,AFP3.1,AFP3.2,AFP3.3","DHX2,Cleartxt Passwrd,No User Authent","SupportsCopyFile,DontAllowSavePwd,SupportsServerMessages,SupportsServerSignature,SupportsTCP/IP,SupportsSrvrNotifications,SupportsOpenDirectory,SupportsUTF8Servername,SupportsUUIDs,SupportsSuperClient","DTT-STORAGE","2e5e1c45941862569098ab2cf9dc9169",,"DTT-STORAGE","192.168.1.2 (TCP/IP address),"
"2020-08-01 15:25:29","117.2.121.167","tcp",548,"localhost","afp",7552,"VN","HO CHI MINH","THANH PHO HO CHI MINH",517312,,"Netatalk3.1.8","AFP2.2,AFPX03,AFP3.1,AFP3.2,AFP3.3,AFP3.4","DHX2,DHCAST128","SupportsCopyFile,SupportsServerMessages,SupportsServerSignature,SupportsTCP/IP,SupportsSrvrNotifications,SupportsOpenDirectory,SupportsUTF8Servername,SupportsUUIDs,SupportsSuperClient","SKYPEC-CAMRANH","2feddbcdfbab926497f04a3ff3c61ba3",,"SKYPEC-CAMRANH","192.168.1.240 (TCP/IP address),"
"2020-08-01 15:25:30","113.173.31.50","tcp",548,"static.vnpt.vn","afp",45899,"VN","HO CHI MINH","THANH PHO HO CHI MINH",517311,,"Netatalk3.1.8","AFP2.2,AFPX03,AFP3.1,AFP3.2,AFP3.3,AFP3.4","Cleartxt Passwrd,DHX2,DHCAST128","SupportsCopyFile,SupportsServerMessages,SupportsServerSignature,SupportsTCP/IP,SupportsSrvrNotifications,SupportsOpenDirectory,SupportsUTF8Servername,SupportsUUIDs,SupportsSuperClient","NAS-KIMLONG","6214becb0203afb8c21b48f305b7c569",,"NAS-KIMLONG","192.168.1.9 (TCP/IP address),"
"2020-08-01 15:25:41","14.169.205.184","tcp",548,"static.vnpt.vn","afp",45899,"VN","HO CHI MINH","THANH PHO HO CHI MINH",517311,,"Netatalk3.1.8","AFP2.2,AFPX03,AFP3.1,AFP3.2,AFP3.3,AFP3.4","DHX2,DHCAST128","SupportsCopyFile,SupportsServerMessages,SupportsServerSignature,SupportsTCP/IP,SupportsSrvrNotifications,SupportsOpenDirectory,SupportsUTF8Servername,SupportsUUIDs,SupportsSuperClient","NHNNAS","87751a4444eece1dc9dec1d85fd4925c",,"NHNNAS","192.168.1.160 (TCP/IP address),"
"2020-08-01 15:25:42","1.54.188.123","tcp",548,,"afp",18403,"VN","HA NOI","HANOI",517311,,"Netatalk3.0.5","AFP2.2,AFPX03,AFP3.1,AFP3.2,AFP3.3","DHX2,Cleartxt Passwrd,No User Authent","SupportsCopyFile,DontAllowSavePwd,SupportsServerMessages,SupportsServerSignature,SupportsTCP/IP,SupportsSrvrNotifications,SupportsOpenDirectory,SupportsUTF8Servername,SupportsUUIDs,SupportsSuperClient","MyCloudEX2Ultra","bf90baece573ac1eb3dcb24a39c6342f",,"MyCloudEX2Ultra","192.168.1.10 (TCP/IP address),"
"2020-08-01 15:25:42","113.161.144.14","tcp",548,"static.vnpt.vn","afp",45899,"VN","HA NOI","HANOI",517311,,"Netatalk3.1.8","AFP2.2,AFPX03,AFP3.1,AFP3.2,AFP3.3,AFP3.4","DHX2,DHCAST128","SupportsCopyFile,SupportsServerMessages,SupportsServerSignature,SupportsTCP/IP,SupportsSrvrNotifications,SupportsOpenDirectory,SupportsUTF8Servername,SupportsUUIDs,SupportsSuperClient","NAS_SERVER","3ecf4ab7f9d32522e8fcbea519d45b79",,"NAS_SERVER","192.168.1.210 (TCP/IP address),"
"2020-08-01 15:25:42","115.74.246.156","tcp",548,"adsl.viettel.vn","afp",7552,"VN","HA NOI","HANOI",517312,,"Netatalk3.1.8","AFP2.2,AFPX03,AFP3.1,AFP3.2,AFP3.3,AFP3.4","Cleartxt Passwrd,DHX2,DHCAST128","SupportsCopyFile,SupportsServerMessages,SupportsServerSignature,SupportsTCP/IP,SupportsSrvrNotifications,SupportsOpenDirectory,SupportsUTF8Servername,SupportsUUIDs,SupportsSuperClient","NHAMAYCP","37e690c994efec99ff64d3babc94ea58",,"NHAMAYCP","192.168.190.23 (TCP/IP address),"
"2020-08-01 15:25:42","118.69.35.145","tcp",548,,"afp",18403,"VN","HO CHI MINH","THANH PHO HO CHI MINH",517311,,"Netatalk3.1.8","AFP2.2,AFPX03,AFP3.1,AFP3.2,AFP3.3,AFP3.4","DHX2,DHCAST128","SupportsCopyFile,SupportsServerMessages,SupportsServerSignature,SupportsTCP/IP,SupportsSrvrNotifications,SupportsOpenDirectory,SupportsUTF8Servername,SupportsUUIDs,SupportsSuperClient","DiskStation","a7a185aba0c755e08179df059d5edd8e",,"DiskStation","192.168.0.5 (TCP/IP address),"
"2020-08-01 15:25:42","14.232.245.157","tcp",548,"static.vnpt.vn","afp",45899,"VN","HA NOI","HANOI",517311,,"Netatalk3.1.8","AFP2.2,AFPX03,AFP3.1,AFP3.2,AFP3.3,AFP3.4","DHX2,DHCAST128","SupportsCopyFile,SupportsServerMessages,SupportsServerSignature,SupportsTCP/IP,SupportsSrvrNotifications,SupportsOpenDirectory,SupportsUTF8Servername,SupportsUUIDs,SupportsSuperClient","MyAnh","2a257efbe9939c8d91ac4756303c3bdb",,"MyAnh","192.168.0.99 (TCP/IP address),"
"2020-08-01 15:25:45","123.16.145.200","tcp",548,"static.vnpt.vn","afp",45899,"VN","HA NOI","HANOI",517311,,"Netatalk3.1.8","AFP2.2,AFPX03,AFP3.1,AFP3.2,AFP3.3,AFP3.4","Cleartxt Passwrd,DHX2,DHCAST128","SupportsCopyFile,SupportsServerMessages,SupportsServerSignature,SupportsSrvrNotifications,SupportsOpenDirectory,SupportsUTF8Servername,SupportsUUIDs,SupportsSuperClient","DiskStation","3ede06cf53662e824a12c45f105fa8d7",,"DiskStation","0.0.0.0 (TCP/IP address),"
"2020-08-01 15:25:58","171.241.5.218","tcp",548,"dynamic-ip-adsl.viettel.vn","afp",7552,"VN","HA NOI","HANOI",517312,,"Netatalk3.1.8","AFP2.2,AFPX03,AFP3.1,AFP3.2,AFP3.3,AFP3.4","Cleartxt Passwrd,DHX2,DHCAST128","SupportsCopyFile,SupportsServerMessages,SupportsServerSignature,SupportsTCP/IP,SupportsSrvrNotifications,SupportsOpenDirectory,SupportsUTF8Servername,SupportsUUIDs,SupportsSuperClient","DS918Plus","6963bb8ea03f2d6964e84aa7674e86ea",,"DS918Plus","192.168.1.10 (TCP/IP address),"
"2020-08-01 15:26:00","14.241.239.149","tcp",548,,"afp",45899,"VN","HO CHI MINH","THANH PHO HO CHI MINH",517311,,"Netatalk3.1.8","AFP2.2,AFPX03,AFP3.1,AFP3.2,AFP3.3,AFP3.4","DHX2,DHCAST128","SupportsCopyFile,SupportsServerMessages,SupportsServerSignature,SupportsTCP/IP,SupportsSrvrNotifications,SupportsOpenDirectory,SupportsUTF8Servername,SupportsUUIDs,SupportsSuperClient","File","c8e1729444db88b61bf110baa74b34fe",,"File","191.191.1.50 (TCP/IP address),"
"2020-08-01 15:26:02","14.186.58.198","tcp",548,"static.vnpt.vn","afp",45899,"VN","HO CHI MINH","THANH PHO HO CHI MINH",517311,,"Netatalk3.1.8","AFP2.2,AFPX03,AFP3.1,AFP3.2,AFP3.3,AFP3.4","Cleartxt Passwrd,DHX2,DHCAST128","SupportsCopyFile,SupportsServerMessages,SupportsServerSignature,SupportsTCP/IP,SupportsSrvrNotifications,SupportsOpenDirectory,SupportsUTF8Servername,SupportsUUIDs,SupportsSuperClient","NamLong","f01f2e54dec8bc2e862806b6d75823b9",,"NamLong","192.168.1.230 (TCP/IP address),"
"2020-08-01 15:26:02","14.253.149.104","tcp",548,"static.vnpt.vn","afp",45899,"VN","HA NOI","HANOI",517311,,"Netatalk3.1.8","AFP2.2,AFPX03,AFP3.1,AFP3.2,AFP3.3,AFP3.4","DHX2,DHCAST128","SupportsCopyFile,SupportsServerMessages,SupportsServerSignature,SupportsTCP/IP,SupportsSrvrNotifications,SupportsOpenDirectory,SupportsUTF8Servername,SupportsUUIDs,SupportsSuperClient","PREMIER","3c2c1835c7d33e193fc924a99a58eb87",,"PREMIER","192.168.1.199 (TCP/IP address),"
"2020-08-01 15:26:06","118.69.9.119","tcp",548,,"afp",18403,"VN","HA NOI","HANOI",517311,,"Netatalk3.1.8","AFP2.2,AFPX03,AFP3.1,AFP3.2,AFP3.3,AFP3.4","DHX2,DHCAST128","SupportsCopyFile,SupportsServerMessages,SupportsServerSignature,SupportsTCP/IP,SupportsSrvrNotifications,SupportsOpenDirectory,SupportsUTF8Servername,SupportsUUIDs,SupportsSuperClient","Ashton-NVR-03","c5ee59750c051157e33ed72b1e6f6ff6",,"Ashton-NVR-03","192.168.5.250 (TCP/IP address),"
"2020-08-01 15:26:06","42.115.244.139","tcp",548,,"afp",18403,"VN","HO CHI MINH","THANH PHO HO CHI MINH",517311,,"Netatalk3.1.8","AFP2.2,AFPX03,AFP3.1,AFP3.2,AFP3.3,AFP3.4","Cleartxt Passwrd,DHX2,DHCAST128","SupportsCopyFile,SupportsServerMessages,SupportsServerSignature,SupportsTCP/IP,SupportsSrvrNotifications,SupportsOpenDirectory,SupportsUTF8Servername,SupportsUUIDs,SupportsSuperClient","HKIT_SERVER","4aa6ffa13587c3764558980ec7fba26c",,"HKIT_SERVER","192.168.1.3 (TCP/IP address),"
"2020-08-01 15:26:08","113.22.158.34","tcp",548,,"afp",18403,"VN","KHANH HOA","NHA TRANG",517311,,"Netatalk 2.2.0","AFP2.2,AFPX03,AFP3.1,AFP3.2,AFP3.3","DHX2,DHCAST128,Cleartxt Passwrd,No User Authent","SupportsCopyFile,SupportsServerMessages,SupportsServerSignature,SupportsTCP/IP,SupportsSrvrNotifications,SupportsOpenDirectory,SupportsUTF8Servername,SupportsUUIDs,SupportsSuperClient","LS-WXL603","51e28bd7d6abd8a0c5266650a2576bdb",,"LS-WXL603","192.168.1.249 (TCP/IP address),"
"2020-08-01 15:26:09","123.30.83.214","tcp",548,"static.vnpt.vn","afp",45899,"VN","HO CHI MINH","THANH PHO HO CHI MINH",517311,,"Netatalk3.1.8","AFP2.2,AFPX03,AFP3.1,AFP3.2,AFP3.3,AFP3.4","DHX2,DHCAST128","SupportsCopyFile,SupportsServerMessages,SupportsServerSignature,SupportsTCP/IP,SupportsSrvrNotifications,SupportsOpenDirectory,SupportsUTF8Servername,SupportsUUIDs,SupportsSuperClient","CCTV-Disk","66303265bd25fa204f96aa0c23eeabad",,"CCTV-Disk","192.168.1.179 (TCP/IP address),"
"2020-08-01 15:26:09","14.248.85.110","tcp",548,"static.vnpt.vn","afp",45899,"VN","HA NOI","HANOI",517311,,"Netatalk3.1.8","AFP2.2,AFPX03,AFP3.1,AFP3.2,AFP3.3,AFP3.4","Cleartxt Passwrd,No User Authent,DHX2,DHCAST128","SupportsCopyFile,SupportsServerMessages,SupportsServerSignature,SupportsTCP/IP,SupportsSrvrNotifications,SupportsOpenDirectory,SupportsUTF8Servername,SupportsUUIDs,SupportsSuperClient","GG","747b6b793b81e6567db2f686aa383c25",,"GG","192.168.1.220 (TCP/IP address),"
"2020-08-01 15:26:11","113.161.18.169","tcp",548,"static.vnpt.vn","afp",45899,"VN","HA NOI","HANOI",517311,,"Netatalk3.1.8","AFP2.2,AFPX03,AFP3.1,AFP3.2,AFP3.3,AFP3.4","DHX2,DHCAST128","SupportsCopyFile,SupportsServerMessages,SupportsServerSignature,SupportsTCP/IP,SupportsSrvrNotifications,SupportsOpenDirectory,SupportsUTF8Servername,SupportsUUIDs,SupportsSuperClient","BMT","0b54bfb98d2e9201f697fd62740d0a90",,"BMT","192.168.1.221 (TCP/IP address),"
"2020-08-01 15:26:22","113.175.240.74","tcp",548,"static.vnpt.vn","afp",45899,"VN","HA TINH","HA TINH",517311,,"Netatalk3.1.8","AFP2.2,AFPX03,AFP3.1,AFP3.2,AFP3.3,AFP3.4","DHX2,DHCAST128","SupportsCopyFile,SupportsServerMessages,SupportsServerSignature,SupportsTCP/IP,SupportsSrvrNotifications,SupportsOpenDirectory,SupportsUTF8Servername,SupportsUUIDs,SupportsSuperClient","HUONGSON","9da0ff82cda13d76fadd168f92a18f38",,"HUONGSON","192.168.1.201 (TCP/IP address),"
"2020-08-01 15:26:22","118.70.116.253","tcp",548,,"afp",18403,"VN","HA NOI","HANOI",517311,,"Netatalk3.1.8","AFP2.2,AFPX03,AFP3.1,AFP3.2,AFP3.3,AFP3.4","Cleartxt Passwrd,DHX2,DHCAST128","SupportsCopyFile,SupportsServerMessages,SupportsServerSignature,SupportsTCP/IP,SupportsSrvrNotifications,SupportsOpenDirectory,SupportsUTF8Servername,SupportsUUIDs,SupportsSuperClient","HCSV","f25b7dbdb4ea87946b3be2469a9b701c",,"HCSV","192.168.1.250 (TCP/IP address),"
"2020-08-01 15:26:22","171.247.1.211","tcp",548,"dynamic-ip-adsl.viettel.vn","afp",7552,"VN","HA NOI","HANOI",517312,,"Netatalk 2.2.0","AFP2.2,AFPX03,AFP3.1,AFP3.2,AFP3.3","DHX2,DHCAST128,Cleartxt Passwrd,No User Authent","SupportsCopyFile,SupportsServerMessages,SupportsServerSignature,SupportsTCP/IP,SupportsSrvrNotifications,SupportsOpenDirectory,SupportsUTF8Servername,SupportsUUIDs,SupportsSuperClient","TS-WXL0B8","66c290dc6737a6d135e28783353a8650",,"TS-WXL0B8","192.168.1.2 (TCP/IP address),"
"2020-08-01 15:26:23","42.115.80.108","tcp",548,,"afp",131178,"VN","HA NOI","HANOI",517311,,"Netatalk2.2.2","AFP2.2,AFPX03,AFP3.1,AFP3.2,AFP3.3","DHX2,DHCAST128,Cleartxt Passwrd,No User Authent","SupportsCopyFile,SupportsServerMessages,SupportsServerSignature,SupportsTCP/IP,SupportsSrvrNotifications,SupportsOpenDirectory,SupportsUTF8Servername,SupportsUUIDs,SupportsSuperClient","LS421DE9E4","926d000aefd0141d78a489bb6d957b94",,"LS421DE9E4","192.168.1.168 (TCP/IP address),"
"2020-08-01 15:26:23","115.79.26.105","tcp",548,"adsl.viettel.vn","afp",7552,"VN","HO CHI MINH","THANH PHO HO CHI MINH",517312,,"Netatalk3.1.8","AFP2.2,AFPX03,AFP3.1,AFP3.2,AFP3.3,AFP3.4","Cleartxt Passwrd,DHX2,DHCAST128","SupportsCopyFile,SupportsServerMessages,SupportsServerSignature,SupportsSrvrNotifications,SupportsOpenDirectory,SupportsUTF8Servername,SupportsUUIDs,SupportsSuperClient","DiskStation","c883a4bb5599a423bf278af7526c83df",,"DiskStation","0.0.0.0 (TCP/IP address),"
"2020-08-01 15:26:24","14.186.113.20","tcp",548,"static.vnpt.vn","afp",45899,"VN","HO CHI MINH","THANH PHO HO CHI MINH",517311,,"Netatalk3.1.8","AFP2.2,AFPX03,AFP3.1,AFP3.2,AFP3.3,AFP3.4","DHX2,DHCAST128","SupportsCopyFile,SupportsServerMessages,SupportsServerSignature,SupportsTCP/IP,SupportsSrvrNotifications,SupportsOpenDirectory,SupportsUTF8Servername,SupportsUUIDs,SupportsSuperClient","chimai","fc8e6a3c96c503c1ddd0ecbf2a53c4ea",,"chimai","192.168.1.221 (TCP/IP address),"
"2020-08-01 15:26:25","171.242.66.49","tcp",548,"dynamic-ip-adsl.viettel.vn","afp",7552,"VN","NGHE AN","VINH",517312,,"Netatalk3.1.1","AFP2.2,AFPX03,AFP3.1,AFP3.2,AFP3.3,AFP3.4","DHX2,DHCAST128","SupportsCopyFile,SupportsServerMessages,SupportsServerSignature,SupportsTCP/IP,SupportsSrvrNotifications,SupportsOpenDirectory,SupportsUTF8Servername,SupportsUUIDs,SupportsSuperClient","maychuhome","819c198b2d8cf1fa3dd020f98a3fcd14",,"maychuhome","192.168.1.200 (TCP/IP address),"
"2020-08-01 15:26:42","118.69.197.44","tcp",548,,"afp",18403,"VN","HO CHI MINH","THANH PHO HO CHI MINH",517311,,"Netatalk3.1.8","AFP2.2,AFPX03,AFP3.1,AFP3.2,AFP3.3,AFP3.4","Cleartxt Passwrd,DHX2,DHCAST128","SupportsCopyFile,SupportsServerMessages,SupportsServerSignature,SupportsTCP/IP,SupportsSrvrNotifications,SupportsOpenDirectory,SupportsUTF8Servername,SupportsUUIDs,SupportsSuperClient","HaiNam","34c8df9352e4fce9f006436632fab51d",,"HaiNam","192.168.88.5 (TCP/IP address),"
"2020-08-01 15:26:42","27.78.25.228","tcp",548,"localhost","afp",7552,"VN","HO CHI MINH","THANH PHO HO CHI MINH",517312,,"Netatalk3.1.8","AFP2.2,AFPX03,AFP3.1,AFP3.2,AFP3.3,AFP3.4","DHX2,DHCAST128","SupportsCopyFile,SupportsServerMessages,SupportsServerSignature,SupportsSrvrNotifications,SupportsOpenDirectory,SupportsUTF8Servername,SupportsUUIDs,SupportsSuperClient","DiskStation","73cc88d95b23cbc62d44cc6a27eb4651",,"DiskStation","0.0.0.0 (TCP/IP address),"
"2020-08-01 15:26:51","116.110.243.67","tcp",548,,"afp",24086,"VN","DA NANG","DA NANG",517312,,"Netatalk3.1.8","AFP2.2,AFPX03,AFP3.1,AFP3.2,AFP3.3,AFP3.4","DHX2,DHCAST128","SupportsCopyFile,SupportsServerMessages,SupportsServerSignature,SupportsTCP/IP,SupportsSrvrNotifications,SupportsOpenDirectory,SupportsUTF8Servername,SupportsUUIDs,SupportsSuperClient","MediaCenter","50351cdd9a8c25055fe9dd8edba3fb7c",,"MediaCenter","192.168.31.60 (TCP/IP address),"
"2020-08-01 15:26:53","117.4.242.199","tcp",548,"localhost","afp",7552,"VN","HA NOI","HANOI",517312,,"Netatalk3.1.8","AFP2.2,AFPX03,AFP3.1,AFP3.2,AFP3.3,AFP3.4","DHX2,DHCAST128","SupportsCopyFile,SupportsServerMessages,SupportsServerSignature,SupportsTCP/IP,SupportsSrvrNotifications,SupportsOpenDirectory,SupportsUTF8Servername,SupportsUUIDs,SupportsSuperClient","LangSon","4903fd327ca351c1cbb88b193b5cfdca",,"LangSon","192.168.1.220 (TCP/IP address),"
