timestamp,ip,protocol,port,hostname,tag,asn,geo,region,city,naics,sic,opcode,errorcode,error,errormessage,size
8/1/2020 0:16,14.246.25.60,udp,56842,static.vnpt.vn,tftp,45899,VN,HO CHI MINH,THANH PHO HO CHI MINH,517311,,5,0,Not defined,Get not supported,22
8/1/2020 0:16,14.241.240.79,udp,49904,static.vnpt.vn,tftp,45899,VN,HO CHI MINH,THANH PHO HO CHI MINH,517311,,5,0,Not defined,Get not supported,22
8/1/2020 0:16,123.21.88.156,udp,35752,,tftp,45899,VN,HO CHI MINH,THANH PHO HO CHI MINH,517311,,5,0,Not defined,Get not supported,22
8/1/2020 0:16,113.174.12.33,udp,55062,static.vnpt.vn,tftp,45899,VN,HA NOI,HANOI,517311,,5,0,Not defined,Get not supported,22
8/1/2020 0:16,113.173.233.32,udp,47915,static.vnpt.vn,tftp,45899,VN,HO CHI MINH,THANH PHO HO CHI MINH,517311,,5,0,Not defined,Get not supported,22
8/1/2020 0:16,14.179.77.181,udp,32853,,tftp,45899,VN,HA NOI,HANOI,517311,,5,0,Not defined,Get not supported,22
8/1/2020 0:16,113.169.69.53,udp,50367,,tftp,45899,VN,HA NOI,HANOI,517311,,5,0,Not defined,Get not supported,22
8/1/2020 0:16,116.118.72.230,udp,29887,,tftp,7602,VN,HO CHI MINH,THANH PHO HO CHI MINH,0,,5,1,File not found,The file name is not supported.,36
8/1/2020 0:16,113.165.226.57,udp,38195,static.vnpt.vn,tftp,45899,VN,QUANG TRI,HO XA,517311,,5,0,Not defined,Get not supported,22
8/1/2020 0:16,14.184.55.43,udp,41938,static.vnpt.vn,tftp,45899,VN,HO CHI MINH,THANH PHO HO CHI MINH,517311,,5,0,Not defined,Get not supported,22
8/1/2020 0:16,113.170.137.148,udp,55208,static.vnpt.vn,tftp,45899,VN,LONG AN,LONG AN,517311,,5,0,Not defined,Get not supported,22
8/1/2020 0:16,123.16.92.56,udp,52509,,tftp,45899,VN,HA NOI,HANOI,517311,,5,0,Not defined,Get not supported,22
8/1/2020 0:16,113.170.208.60,udp,52706,static.vnpt.vn,tftp,45899,VN,HA NOI,HANOI,517311,,5,0,Not defined,Get not supported,22
8/1/2020 0:16,14.182.176.63,udp,43683,static.vnpt.vn,tftp,45899,VN,HA NOI,HANOI,517311,,5,0,Not defined,Get not supported,22
8/1/2020 0:16,123.20.132.14,udp,59822,,tftp,45899,VN,HO CHI MINH,THANH PHO HO CHI MINH,517311,,5,0,Not defined,Get not supported,22
8/1/2020 0:16,123.16.189.49,udp,41090,static.vnpt.vn,tftp,45899,VN,HA NOI,HANOI,517311,,5,0,Not defined,Get not supported,22
8/1/2020 0:16,123.22.5.158,udp,39729,,tftp,45899,VN,HA NOI,HANOI,517311,,5,0,Not defined,Get not supported,22
8/1/2020 0:16,113.188.66.57,udp,60627,static.vnpt.vn,tftp,45899,VN,HO CHI MINH,THANH PHO HO CHI MINH,517311,,5,0,Not defined,Get not supported,22
8/1/2020 0:16,113.182.252.194,udp,43713,,tftp,45899,VN,BEN TRE,BEN TRE,517311,,5,0,Not defined,Get not supported,22
8/1/2020 0:16,113.187.230.81,udp,38610,static.vnpt.vn,tftp,45899,VN,HO CHI MINH,THANH PHO HO CHI MINH,517311,,5,0,Not defined,Get not supported,22
8/1/2020 0:16,14.241.249.146,udp,59756,,tftp,45899,VN,HO CHI MINH,THANH PHO HO CHI MINH,517311,,5,0,Not defined,Get not supported,22
8/1/2020 0:16,113.180.9.41,udp,33710,static.vnpt.vn,tftp,45899,VN,DONG NAI,BIEN HOA,517311,,5,0,Not defined,Get not supported,22
8/1/2020 0:16,14.169.26.128,udp,56982,static.vnpt.vn,tftp,45899,VN,HO CHI MINH,THANH PHO HO CHI MINH,517311,,5,0,Not defined,Get not supported,22
8/1/2020 0:16,14.165.16.93,udp,45134,,tftp,45899,VN,QUANG TRI,QUANG TRI,517311,,5,0,Not defined,Get not supported,22
8/1/2020 0:17,113.172.81.211,udp,53088,,tftp,45899,VN,HO CHI MINH,THANH PHO HO CHI MINH,517311,,5,0,Not defined,Get not supported,22
8/1/2020 0:17,113.166.66.146,udp,41079,static.vnpt.vn,tftp,45899,VN,DA NANG,DA NANG,517311,,5,0,Not defined,Get not supported,22
8/1/2020 0:17,27.68.250.20,udp,37337,,tftp,7552,VN,HA NOI,HANOI,517312,,5,1,File not found,File not found,19
8/1/2020 0:17,113.182.115.123,udp,52077,,tftp,45899,VN,HO CHI MINH,THANH PHO HO CHI MINH,517311,,5,0,Not defined,Get not supported,22
8/1/2020 0:17,113.173.1.49,udp,46084,,tftp,45899,VN,HO CHI MINH,THANH PHO HO CHI MINH,517311,,5,0,Not defined,Get not supported,22
8/1/2020 0:17,113.187.148.51,udp,56321,,tftp,45899,VN,HA NOI,HANOI,517311,,5,0,Not defined,Get not supported,22
8/1/2020 0:17,123.21.86.166,udp,58365,,tftp,45899,VN,HO CHI MINH,THANH PHO HO CHI MINH,517311,,5,0,Not defined,Get not supported,22
8/1/2020 0:17,14.177.99.48,udp,39272,static.vnpt.vn,tftp,45899,VN,HA NOI,HANOI,517311,,5,0,Not defined,Get not supported,22
8/1/2020 0:17,113.180.60.20,udp,38267,static.vnpt.vn,tftp,45899,VN,LONG AN,TAN AN,517311,,5,0,Not defined,Get not supported,22
8/1/2020 0:17,14.186.45.51,udp,48000,static.vnpt.vn,tftp,45899,VN,HO CHI MINH,THANH PHO HO CHI MINH,517311,,5,0,Not defined,Get not supported,22
8/1/2020 0:17,14.242.73.118,udp,49508,,tftp,45899,VN,HA NOI,HANOI,517311,,5,0,Not defined,Get not supported,22
8/1/2020 0:17,14.160.139.249,udp,54388,static.vnpt.vn,tftp,45899,VN,TRA VINH,TRA VINH,517311,,5,0,Not defined,Get not supported,22
8/1/2020 0:17,14.164.39.52,udp,46132,static.vnpt.vn,tftp,45899,VN,HA NOI,HANOI,517311,,5,0,Not defined,Get not supported,22
8/1/2020 0:17,113.172.156.226,udp,46252,,tftp,45899,VN,HO CHI MINH,THANH PHO HO CHI MINH,517311,,5,0,Not defined,Get not supported,22
8/1/2020 0:17,113.167.192.78,udp,38156,static.vnpt.vn,tftp,45899,VN,HA NOI,HANOI,517311,,5,0,Not defined,Get not supported,22
8/1/2020 0:17,123.21.234.243,udp,34082,,tftp,45899,VN,HO CHI MINH,THANH PHO HO CHI MINH,517311,,5,0,Not defined,Get not supported,22
8/1/2020 0:17,113.188.155.23,udp,58737,,tftp,45899,VN,DONG NAI,DINH QUAN,517311,,5,0,Not defined,Get not supported,22
8/1/2020 0:17,14.249.212.241,udp,34945,,tftp,45899,VN,HA NOI,HANOI,517311,,5,0,Not defined,Get not supported,22
8/1/2020 0:17,14.186.107.226,udp,35512,static.vnpt.vn,tftp,45899,VN,HO CHI MINH,THANH PHO HO CHI MINH,517311,,5,0,Not defined,Get not supported,22
8/1/2020 0:17,113.172.132.244,udp,40727,,tftp,45899,VN,HO CHI MINH,THANH PHO HO CHI MINH,517311,,5,0,Not defined,Get not supported,22
8/1/2020 0:17,14.161.106.105,udp,41776,static.vnpt.vn,tftp,45899,VN,CAN THO,CAN THO,517311,,5,0,Not defined,Get not supported,22
8/1/2020 0:17,14.186.250.32,udp,39794,,tftp,45899,VN,HO CHI MINH,THANH PHO HO CHI MINH,517311,,5,0,Not defined,Get not supported,22
8/1/2020 0:17,14.247.20.78,udp,41101,static.vnpt.vn,tftp,45899,VN,HA NOI,HANOI,517311,,5,0,Not defined,Get not supported,22
8/1/2020 0:17,113.187.200.231,udp,52986,static.vnpt.vn,tftp,45899,VN,HA NOI,HANOI,517311,,5,0,Not defined,Get not supported,22
8/1/2020 0:17,123.20.255.75,udp,41771,,tftp,45899,VN,HO CHI MINH,THANH PHO HO CHI MINH,517311,,5,0,Not defined,Get not supported,22
8/1/2020 0:17,14.186.93.179,udp,59132,static.vnpt.vn,tftp,45899,VN,HO CHI MINH,THANH PHO HO CHI MINH,517311,,5,0,Not defined,Get not supported,22
8/1/2020 0:17,14.186.86.76,udp,35669,,tftp,45899,VN,HO CHI MINH,THANH PHO HO CHI MINH,517311,,5,0,Not defined,Get not supported,22
8/1/2020 0:17,14.239.166.123,udp,33535,,tftp,45899,VN,HAI DUONG,HAI DUONG,517311,,5,0,Not defined,Get not supported,22
8/1/2020 0:17,113.174.158.78,udp,38971,,tftp,45899,VN,QUANG TRI,QUANG TRI,517311,,5,0,Not defined,Get not supported,22
8/1/2020 0:17,113.188.190.228,udp,55166,,tftp,45899,VN,HA NOI,HANOI,517311,,5,0,Not defined,Get not supported,22
8/1/2020 0:17,113.161.56.2,udp,60635,static.vnpt.vn,tftp,45899,VN,HO CHI MINH,THANH PHO HO CHI MINH,517311,,5,1,File not found,No such file,17
8/1/2020 0:17,123.20.253.90,udp,49725,,tftp,45899,VN,HO CHI MINH,THANH PHO HO CHI MINH,517311,,5,0,Not defined,Get not supported,22
8/1/2020 0:17,123.18.35.38,udp,49454,,tftp,45899,VN,HAI PHONG,HAI PHONG,517311,,5,0,Not defined,Get not supported,22
8/1/2020 0:17,14.186.120.251,udp,38543,,tftp,45899,VN,HO CHI MINH,THANH PHO HO CHI MINH,517311,,5,0,Not defined,Get not supported,22
8/1/2020 0:17,183.81.98.18,udp,60400,,tftp,18403,VN,HA NOI,HANOI,517311,,5,1,File not found,File not found (/var/tmp/a.pdf),36
8/1/2020 0:17,222.254.252.17,udp,41841,,tftp,45899,VN,BINH DUONG,THU DAU MOT,517311,,5,0,Not defined,Get not supported,22
8/1/2020 0:17,113.178.72.18,udp,42896,static.vnpt.vn,tftp,45899,VN,HA NOI,HANOI,517311,,5,0,Not defined,Get not supported,22
8/1/2020 0:17,123.20.254.21,udp,53340,,tftp,45899,VN,HA NOI,HANOI,517311,,5,0,Not defined,Get not supported,22
8/1/2020 0:17,14.179.45.90,udp,40134,,tftp,45899,VN,HA NOI,HANOI,517311,,5,0,Not defined,Get not supported,22
8/1/2020 0:17,116.107.113.232,udp,46829,,tftp,7552,VN,THAI BINH,THAI BINH,517312,,5,0,Not defined,No such file or directory,30
8/1/2020 0:17,14.187.223.136,udp,39152,,tftp,45899,VN,HO CHI MINH,THANH PHO HO CHI MINH,517311,,5,0,Not defined,Get not supported,22
8/1/2020 0:17,113.188.118.203,udp,38696,static.vnpt.vn,tftp,45899,VN,HA NOI,HANOI,517311,,5,0,Not defined,Get not supported,22
8/1/2020 0:17,123.24.123.80,udp,44679,dynamic.vdc.vn,tftp,45899,VN,HA NOI,HANOI,517311,,5,0,Not defined,Get not supported,22
8/1/2020 0:17,14.234.155.131,udp,33456,,tftp,45899,VN,HA NOI,HANOI,517311,,5,0,Not defined,Get not supported,22
8/1/2020 0:17,113.170.101.60,udp,48635,static.vnpt.vn,tftp,45899,VN,HA NOI,HANOI,517311,,5,0,Not defined,Get not supported,22
8/1/2020 0:17,14.183.48.138,udp,56080,static.vnpt.vn,tftp,45899,VN,LONG AN,TAN AN,517311,,5,0,Not defined,Get not supported,22
8/1/2020 0:17,123.20.112.59,udp,47611,,tftp,45899,VN,HO CHI MINH,THANH PHO HO CHI MINH,517311,,5,0,Not defined,Get not supported,22
8/1/2020 0:17,14.187.143.188,udp,37642,static.vnpt.vn,tftp,45899,VN,HO CHI MINH,THANH PHO HO CHI MINH,517311,,5,0,Not defined,Get not supported,22
8/1/2020 0:17,14.226.236.191,udp,60504,static.vnpt.vn,tftp,45899,VN,HO CHI MINH,THANH PHO HO CHI MINH,517311,,5,0,Not defined,Get not supported,22
8/1/2020 0:17,123.24.139.109,udp,58544,,tftp,45899,VN,HA NOI,HANOI,517311,,5,0,Not defined,Get not supported,22
8/1/2020 0:17,113.172.192.61,udp,50550,,tftp,45899,VN,HO CHI MINH,THANH PHO HO CHI MINH,517311,,5,0,Not defined,Get not supported,22
8/1/2020 0:17,42.116.16.181,udp,40206,,tftp,18403,VN,HO CHI MINH,THANH PHO HO CHI MINH,517311,,5,1,File not found,File not found,19
8/1/2020 0:17,203.113.156.6,udp,69,,tftp,7552,VN,HO CHI MINH,THANH PHO HO CHI MINH,517312,,5,1,File not found,No such file,17
8/1/2020 0:17,14.248.82.87,udp,53978,,tftp,45899,VN,HA NOI,HANOI,517311,,5,0,Not defined,Get not supported,22
8/1/2020 0:17,221.133.0.17,udp,41587,,tftp,7602,VN,HA NOI,HANOI,0,,5,1,File not found,File not found,19
8/1/2020 0:17,113.166.92.151,udp,43746,,tftp,45899,VN,CAN THO,CAN THO,517311,,5,0,Not defined,Get not supported,22
8/1/2020 0:17,42.114.235.206,udp,58151,,tftp,18403,VN,QUANG NAM,HOI AN,517311,,5,1,File not found,File not found (/var/tmp/a.pdf),36
8/1/2020 0:17,14.226.234.209,udp,55845,,tftp,45899,VN,HO CHI MINH,THANH PHO HO CHI MINH,517311,,5,0,Not defined,Get not supported,22
8/1/2020 0:17,14.234.71.108,udp,36831,,tftp,45899,VN,HO CHI MINH,THANH PHO HO CHI MINH,517311,,5,0,Not defined,Get not supported,22
8/1/2020 0:17,123.21.218.182,udp,47136,,tftp,45899,VN,HO CHI MINH,THANH PHO HO CHI MINH,517311,,5,0,Not defined,Get not supported,22
8/1/2020 0:17,123.20.36.56,udp,60100,,tftp,45899,VN,HO CHI MINH,THANH PHO HO CHI MINH,517311,,5,0,Not defined,Get not supported,22
8/1/2020 0:17,14.247.120.17,udp,59300,static.vnpt.vn,tftp,45899,VN,HAI DUONG,HAI DUONG,517311,,5,0,Not defined,Get not supported,22
8/1/2020 0:17,123.20.242.85,udp,51096,,tftp,45899,VN,HO CHI MINH,THANH PHO HO CHI MINH,517311,,5,0,Not defined,Get not supported,22
8/1/2020 0:17,45.121.160.50,udp,50324,,tftp,56149,VN,HA NOI,HANOI,0,,5,1,File not found,Could not find file 'C:TFTP-Roota.pdf'.,46
8/1/2020 0:17,116.118.69.93,udp,21640,,tftp,7602,VN,HO CHI MINH,THANH PHO HO CHI MINH,0,,5,1,File not found,The file name is not supported.,36
8/1/2020 0:17,14.169.231.227,udp,53921,static.vnpt.vn,tftp,45899,VN,HO CHI MINH,THANH PHO HO CHI MINH,517311,,5,0,Not defined,Get not supported,22
8/1/2020 0:17,14.191.248.249,udp,44468,,tftp,45899,VN,BINH DUONG,THU DAU MOT,517311,,5,0,Not defined,Get not supported,22
8/1/2020 0:17,103.54.250.28,udp,46592,,tftp,135905,VN,HO CHI MINH,THANH PHO HO CHI MINH,0,,5,1,File not found,File not found,19
8/1/2020 0:17,222.254.137.187,udp,60714,static.vnpt.vn,tftp,45899,VN,QUANG TRI,QUANG TRI,517311,,5,0,Not defined,Get not supported,22
8/1/2020 0:17,113.173.108.148,udp,43555,static.vnpt.vn,tftp,45899,VN,HO CHI MINH,THANH PHO HO CHI MINH,517311,,5,0,Not defined,Get not supported,22
8/1/2020 0:17,112.197.93.129,udp,48463,,tftp,45543,VN,HO CHI MINH,THANH PHO HO CHI MINH,0,,5,1,File not found,File not found,19
8/1/2020 0:17,14.232.189.65,udp,37726,,tftp,45899,VN,HA NOI,HANOI,517311,,5,0,Not defined,Get not supported,22
8/1/2020 0:17,14.241.249.200,udp,55547,,tftp,45899,VN,HO CHI MINH,THANH PHO HO CHI MINH,517311,,5,0,Not defined,Get not supported,22
8/1/2020 0:17,123.20.146.217,udp,33147,,tftp,45899,VN,HO CHI MINH,THANH PHO HO CHI MINH,517311,,5,0,Not defined,Get not supported,22
8/1/2020 0:17,113.169.68.215,udp,47325,,tftp,45899,VN,HA NOI,HANOI,517311,,5,0,Not defined,Get not supported,22
8/1/2020 0:17,113.173.141.9,udp,37402,static.vnpt.vn,tftp,45899,VN,HO CHI MINH,THANH PHO HO CHI MINH,517311,,5,0,Not defined,Get not supported,22
8/1/2020 0:17,113.169.70.144,udp,35220,,tftp,45899,VN,LONG AN,LONG AN,517311,,5,0,Not defined,Get not supported,22
8/1/2020 0:17,113.176.70.53,udp,41457,localhost,tftp,45899,VN,HO CHI MINH,THANH PHO HO CHI MINH,517311,,5,0,Not defined,Get not supported,22
8/1/2020 0:17,123.20.157.1,udp,56549,,tftp,45899,VN,HO CHI MINH,THANH PHO HO CHI MINH,517311,,5,0,Not defined,Get not supported,22
8/1/2020 0:17,14.182.233.85,udp,46881,static.vnpt.vn,tftp,45899,VN,BAC NINH,BAC NINH,517311,,5,0,Not defined,Get not supported,22
8/1/2020 0:17,14.231.130.223,udp,45121,static.vnpt.vn,tftp,45899,VN,HA NOI,HANOI,517311,,5,0,Not defined,Get not supported,22
8/1/2020 0:17,123.16.69.148,udp,51175,static.vnpt.vn,tftp,45899,VN,HA NOI,HANOI,517311,,5,0,Not defined,Get not supported,22
8/1/2020 0:17,14.179.107.72,udp,43105,,tftp,45899,VN,HA NOI,HANOI,517311,,5,0,Not defined,Get not supported,22
8/1/2020 0:18,123.20.254.34,udp,58346,,tftp,45899,VN,HA NOI,HANOI,517311,,5,0,Not defined,Get not supported,22
8/1/2020 0:18,14.162.248.37,udp,58604,static.vnpt.vn,tftp,45899,VN,HA NOI,HANOI,517311,,5,0,Not defined,Get not supported,22
8/1/2020 0:18,14.179.18.223,udp,34640,static.vnpt.vn,tftp,45899,VN,HA NOI,HANOI,517311,,5,0,Not defined,Get not supported,22
8/1/2020 0:18,113.190.59.135,udp,43256,static.vnpt.vn,tftp,45899,VN,HA NOI,HANOI,517311,,5,0,Not defined,Get not supported,22
8/1/2020 0:18,183.80.157.91,udp,38035,,tftp,18403,VN,DA NANG,DA NANG,517311,,5,1,File not found,File not found (/var/tmp/a.pdf),36
8/1/2020 0:18,113.180.185.149,udp,48670,static.vnpt.vn,tftp,45899,VN,LONG AN,TAN AN,517311,,5,0,Not defined,Get not supported,22
8/1/2020 0:18,222.252.35.38,udp,58814,static.vnpt.vn,tftp,45899,VN,HA NOI,HANOI,517311,,5,0,Not defined,Get not supported,22
8/1/2020 0:18,123.20.208.130,udp,56337,,tftp,45899,VN,HO CHI MINH,THANH PHO HO CHI MINH,517311,,5,0,Not defined,Get not supported,22
8/1/2020 0:18,14.173.45.220,udp,54122,static.vnpt.vn,tftp,45899,VN,HO CHI MINH,THANH PHO HO CHI MINH,517311,,5,0,Not defined,Get not supported,22
8/1/2020 0:18,14.234.109.85,udp,40889,,tftp,45899,VN,TIEN GIANG,MY THO,517311,,5,0,Not defined,Get not supported,22
8/1/2020 0:18,113.173.210.49,udp,38021,,tftp,45899,VN,HO CHI MINH,THANH PHO HO CHI MINH,517311,,5,0,Not defined,Get not supported,22
8/1/2020 0:18,113.178.35.111,udp,41417,static.vnpt.vn,tftp,45899,VN,HA NOI,HANOI,517311,,5,0,Not defined,Get not supported,22
8/1/2020 0:18,113.187.229.10,udp,44514,static.vnpt.vn,tftp,45899,VN,HO CHI MINH,THANH PHO HO CHI MINH,517311,,5,0,Not defined,Get not supported,22
8/1/2020 0:18,14.226.248.94,udp,41709,static.vnpt.vn,tftp,45899,VN,HO CHI MINH,THANH PHO HO CHI MINH,517311,,5,0,Not defined,Get not supported,22
8/1/2020 0:18,113.173.90.67,udp,53693,static.vnpt.vn,tftp,45899,VN,HO CHI MINH,THANH PHO HO CHI MINH,517311,,5,0,Not defined,Get not supported,22
8/1/2020 0:18,123.20.241.143,udp,50231,,tftp,45899,VN,HO CHI MINH,THANH PHO HO CHI MINH,517311,,5,0,Not defined,Get not supported,22
8/1/2020 0:18,113.183.134.33,udp,40709,static.vnpt.vn,tftp,45899,VN,LONG AN,TAN AN,517311,,5,0,Not defined,Get not supported,22
8/1/2020 0:18,123.24.177.140,udp,35287,,tftp,45899,VN,HA NOI,HANOI,517311,,5,0,Not defined,Get not supported,22
8/1/2020 0:18,113.161.208.223,udp,40603,,tftp,45899,VN,CAN THO,CAN THO,517311,,5,0,Not defined,Get not supported,22
8/1/2020 0:18,116.107.116.37,udp,36452,dynamic-ip-adsl.viettel.vn,tftp,7552,VN,THAI BINH,THAI BINH,517312,,5,0,Not defined,No such file or directory,30
8/1/2020 0:18,222.252.92.125,udp,39859,,tftp,45899,VN,HA NOI,HANOI,517311,,5,0,Not defined,Get not supported,22
8/1/2020 0:18,14.240.228.243,udp,38332,static.vnpt.vn,tftp,45899,VN,HA NOI,HANOI,517311,,5,0,Not defined,Get not supported,22
8/1/2020 0:18,113.161.236.93,udp,33472,,tftp,45899,VN,LONG AN,LONG AN,517311,,5,0,Not defined,Get not supported,22
8/1/2020 0:18,14.250.137.71,udp,54949,static.vnpt.vn,tftp,45899,VN,HO CHI MINH,THANH PHO HO CHI MINH,517311,,5,0,Not defined,Get not supported,22
8/1/2020 0:18,116.118.36.103,udp,69,,tftp,7602,VN,HO CHI MINH,THANH PHO HO CHI MINH,0,,5,2,Access violation,Access violation.,22
8/1/2020 0:18,113.161.174.4,udp,54008,static.vnpt.vn,tftp,45899,VN,BINH DUONG,DI AN,517311,,5,0,Not defined,Get not supported,22
8/1/2020 0:18,123.22.127.177,udp,55126,,tftp,45899,VN,HA NOI,HANOI,517311,,5,0,Not defined,Get not supported,22
8/1/2020 0:18,14.232.186.86,udp,58006,static.vnpt.vn,tftp,45899,VN,HA NOI,HANOI,517311,,5,0,Not defined,Get not supported,22
8/1/2020 0:18,123.23.165.174,udp,52943,,tftp,45899,VN,BINH DUONG,THU DAU MOT,517311,,5,0,Not defined,Get not supported,22
8/1/2020 0:18,113.188.3.162,udp,48861,static.vnpt.vn,tftp,45899,VN,HA NOI,HANOI,517311,,5,0,Not defined,Get not supported,22
8/1/2020 0:18,14.191.242.84,udp,50201,static.vnpt.vn,tftp,45899,VN,DONG NAI,BIEN HOA,517311,,5,0,Not defined,Get not supported,22
8/1/2020 0:18,113.22.171.53,udp,49541,,tftp,18403,VN,HO CHI MINH,THANH PHO HO CHI MINH,517311,,5,1,File not found,File not found (/var/tmp/a.pdf),36
8/1/2020 0:18,123.16.203.117,udp,53447,static.vnpt.vn,tftp,45899,VN,HA NOI,HANOI,517311,,5,0,Not defined,Get not supported,22
8/1/2020 0:18,123.25.117.152,udp,49314,static.vdc.vn,tftp,45899,VN,HA NOI,HANOI,517311,,5,0,Not defined,Get not supported,22
8/1/2020 0:18,42.116.43.152,udp,51202,,tftp,18403,VN,HO CHI MINH,THANH PHO HO CHI MINH,517311,,5,1,File not found,File not found (/var/tmp/a.pdf),36
8/1/2020 0:18,123.20.222.103,udp,60554,,tftp,45899,VN,HO CHI MINH,THANH PHO HO CHI MINH,517311,,5,0,Not defined,Get not supported,22
8/1/2020 0:18,222.253.13.10,udp,44499,,tftp,45899,VN,QUANG TRI,QUANG TRI,517311,,5,0,Not defined,Get not supported,22
8/1/2020 0:18,113.166.11.73,udp,41620,static.vnpt.vn,tftp,45899,VN,QUANG NGAI,QUANG NGAI,517311,,5,0,Not defined,Get not supported,22
8/1/2020 0:18,113.172.106.95,udp,54993,,tftp,45899,VN,HO CHI MINH,THANH PHO HO CHI MINH,517311,,5,0,Not defined,Get not supported,22
8/1/2020 0:18,14.173.190.190,udp,37223,static.vnpt.vn,tftp,45899,VN,BINH DUONG,THU DAU MOT,517311,,5,0,Not defined,Get not supported,22
8/1/2020 0:18,112.197.68.193,udp,60726,,tftp,45543,VN,HO CHI MINH,THANH PHO HO CHI MINH,0,,5,1,File not found,File not found,19
8/1/2020 0:18,123.20.6.33,udp,50691,,tftp,45899,VN,HO CHI MINH,THANH PHO HO CHI MINH,517311,,5,0,Not defined,Get not supported,22
8/1/2020 0:18,113.188.121.225,udp,39870,static.vnpt.vn,tftp,45899,VN,LONG AN,TAN AN,517311,,5,0,Not defined,Get not supported,22
8/1/2020 0:18,113.173.133.77,udp,49162,,tftp,45899,VN,HO CHI MINH,THANH PHO HO CHI MINH,517311,,5,0,Not defined,Get not supported,22
8/1/2020 0:18,115.76.178.79,udp,69,adsl.viettel.vn,tftp,7552,VN,HO CHI MINH,THANH PHO HO CHI MINH,517312,,5,2,Access violation,Access violation.,22
8/1/2020 0:18,14.164.175.30,udp,46231,static.vnpt.vn,tftp,45899,VN,HO CHI MINH,THANH PHO HO CHI MINH,517311,,5,0,Not defined,Get not supported,22
8/1/2020 0:18,123.19.173.48,udp,33666,,tftp,45899,VN,DA NANG,DA NANG,517311,,5,0,Not defined,Get not supported,22
8/1/2020 0:18,113.22.230.234,udp,51379,,tftp,18403,VN,HA NOI,HANOI,517311,,5,1,File not found,File not found (/var/tmp/a.pdf),36
8/1/2020 0:18,113.170.128.106,udp,59789,static.vnpt.vn,tftp,45899,VN,TAY NINH,TAY NINH,517311,,5,0,Not defined,Get not supported,22
8/1/2020 0:18,222.254.137.154,udp,35167,static.vnpt.vn,tftp,45899,VN,QUANG TRI,QUANG TRI,517311,,5,0,Not defined,Get not supported,22
8/1/2020 0:18,14.162.53.99,udp,58540,,tftp,45899,VN,HA NOI,HANOI,517311,,5,0,Not defined,Get not supported,22
8/1/2020 0:18,14.167.16.238,udp,34208,,tftp,45899,VN,QUANG TRI,QUANG TRI,517311,,5,0,Not defined,Get not supported,22
8/1/2020 0:18,222.254.173.210,udp,60317,,tftp,45899,VN,HO CHI MINH,THANH PHO HO CHI MINH,517311,,5,0,Not defined,Get not supported,22
8/1/2020 0:18,113.168.21.201,udp,33905,static.vnpt.vn,tftp,45899,VN,HAI DUONG,HAI DUONG,517311,,5,0,Not defined,Get not supported,22
8/1/2020 0:18,14.226.234.60,udp,52088,,tftp,45899,VN,HO CHI MINH,THANH PHO HO CHI MINH,517311,,5,0,Not defined,Get not supported,22
8/1/2020 0:18,14.226.237.100,udp,54251,static.vnpt.vn,tftp,45899,VN,HO CHI MINH,THANH PHO HO CHI MINH,517311,,5,0,Not defined,Get not supported,22
8/1/2020 0:18,14.169.82.207,udp,58650,,tftp,45899,VN,HO CHI MINH,THANH PHO HO CHI MINH,517311,,5,0,Not defined,Get not supported,22
8/1/2020 0:18,1.54.168.17,udp,60973,,tftp,18403,VN,HO CHI MINH,THANH PHO HO CHI MINH,517311,,5,1,File not found,File not found (/var/tmp/a.pdf),36
8/1/2020 0:18,14.231.22.160,udp,37526,static.vnpt.vn,tftp,45899,VN,HA NOI,HANOI,517311,,5,0,Not defined,Get not supported,22
8/1/2020 0:18,113.170.148.31,udp,38564,,tftp,45899,VN,HA NOI,HANOI,517311,,5,0,Not defined,Get not supported,22
8/1/2020 0:18,14.162.253.160,udp,55605,,tftp,45899,VN,HA NOI,HANOI,517311,,5,0,Not defined,Get not supported,22
8/1/2020 0:18,113.172.103.253,udp,44266,static.vnpt.vn,tftp,45899,VN,HO CHI MINH,THANH PHO HO CHI MINH,517311,,5,0,Not defined,Get not supported,22
8/1/2020 0:18,116.118.75.18,udp,69,,tftp,7602,VN,HO CHI MINH,THANH PHO HO CHI MINH,0,,5,2,Access violation,Access violation.,22
8/1/2020 0:18,14.161.26.92,udp,61458,,tftp,45899,VN,HO CHI MINH,THANH PHO HO CHI MINH,517311,,5,1,File not found,No such file,17
8/1/2020 0:18,1.52.239.179,udp,44265,,tftp,18403,VN,HO CHI MINH,THANH PHO HO CHI MINH,517311,,5,1,File not found,File not found (/var/tmp/a.pdf),36
8/1/2020 0:18,14.234.154.107,udp,56234,static.vnpt.vn,tftp,45899,VN,HA NOI,HANOI,517311,,5,0,Not defined,Get not supported,22
8/1/2020 0:18,113.173.119.74,udp,47721,,tftp,45899,VN,HA NOI,HANOI,517311,,5,0,Not defined,Get not supported,22
8/1/2020 0:18,113.176.172.199,udp,44194,,tftp,45899,VN,THUA THIEN-HUE,HUE,517311,,5,0,Not defined,Get not supported,22
8/1/2020 0:18,14.169.151.236,udp,45451,static.vnpt.vn,tftp,45899,VN,HO CHI MINH,THANH PHO HO CHI MINH,517311,,5,0,Not defined,Get not supported,22
8/1/2020 0:18,123.20.252.195,udp,49169,,tftp,45899,VN,HO CHI MINH,THANH PHO HO CHI MINH,517311,,5,0,Not defined,Get not supported,22
