timestamp,ip,protocol,port,hostname,tag,version,asn,geo,region,city,naics,sic,git_sha1,git_dirty_flag,build_id,mode,os,architecture,multiplexing_api,gcc_version,process_id,run_id,uptime,connected_clients,sector
8/1/2020 19:29,45.119.81.215,tcp,6379,,redis,3.2.12,131386,VN,HO CHI MINH,THANH PHO HO CHI MINH,0,,0,0,b2d74fe5fff7657d,standalone,Linux 2.6.32-754.14.2.el6.x86_64 x86_64,,epoll,4.4.7,1540,88868864e1fbdc6ff77019d74f43c738b6517b88,489277,1,Communications
8/1/2020 19:29,42.117.7.18,tcp,6379,,redis,3.0.504,18403,VN,HO CHI MINH,THANH PHO HO CHI MINH,517311,,0,0,a4f7a6e86f2d60b3,standalone,Windows,,WinSock_IOCP,,1836,2ad759d166abfc1fbed115169d01698df2f048a3,2778585,16,Communications
8/1/2020 19:29,103.27.62.61,tcp,6379,,redis,3.2.12,56150,VN,VINH LONG,TAN BINH,0,,0,0,7897e7d0e13773f,standalone,Linux 3.10.0-1062.12.1.el7.x86_64 x86_64,,epoll,4.8.5,1169,3bd6ebc06658a2abcd4d15400f75c665efc40204,2802775,1,Communications
8/1/2020 19:29,42.112.16.159,tcp,6379,,redis,3.2.8,18403,VN,HA NOI,HANOI,517311,,0,0,d54206add7cdd64a,standalone,Linux 2.6.32-696.el6.x86_64 x86_64,,epoll,4.4.7,2041,d3bb6a936184bf0db892c1b16c76311c2cca0b5d,79701265,1,Communications
8/1/2020 19:29,203.205.21.136,tcp,6379,static.cmcti.vn,redis,3.2.100,45903,VN,HO CHI MINH,THANH PHO HO CHI MINH,0,,0,0,dd26f1f93c5130ee,standalone,Windows,,WinSock_IOCP,,952,c8278807b914e51ba3fca6fb4cb7f603ba97597b,145096,21,Communications
8/1/2020 19:29,202.134.19.227,tcp,6379,static.cmcti.vn,redis,4.0.9,45903,VN,HA NOI,HANOI,0,,0,0,9435c3c2879311f3,standalone,Linux 4.15.0-91-generic x86_64,,epoll,7.4.0,1004,9aefed9a0beb63d786390cb6d59d17af93a50a1b,11674974,1,Communications
8/1/2020 19:29,125.212.254.29,tcp,6379,,redis,2.8.240,3873,VN,BA RIA-VUNG TAU,VUNG TAU,517312,,0,0,5b5b8d41b2049c5,standalone,Windows,,winsock_IOCP,,2180,58c93b53c972f8b68878d9be96e9e37485c63eff,23469392,75,Communications
8/1/2020 19:30,103.221.220.129,tcp,6379,,redis,4.0.9,18403,VN,HO CHI MINH,THANH PHO HO CHI MINH,0,,0,0,9435c3c2879311f3,standalone,Linux 4.15.0 x86_64,,epoll,7.4.0,251,557aac8a9f264c1c4e7694c10860164b7a721b55,1184020,1,Communications
8/1/2020 19:30,103.104.123.76,tcp,6379,static-ptr.vndata.vn,redis,5.0.8,135932,VN,HA NOI,HANOI,0,,0,0,77527a95f43c3567,standalone,Linux 3.10.0-957.12.2.el7.x86_64 x86_64,,epoll,8.3.0,1,dfc80bdc4ccd9a4eebfb2345d87f73ed7396d42a,506370,5,Communications
8/1/2020 19:30,14.225.5.152,tcp,6379,,redis,3.0.504,135905,VN,HA NOI,HANOI,517311,,0,0,a4f7a6e86f2d60b3,standalone,Windows,,WinSock_IOCP,,7852,9f0db690378bb069c92ed8560983af593e2ed233,2972187,9,Communications
8/1/2020 19:30,118.69.82.167,tcp,6379,,redis,6.0.5,18403,VN,HO CHI MINH,THANH PHO HO CHI MINH,517311,,0,0,db63ea56716d515f,standalone,Linux 4.15.0-109-generic x86_64,,epoll,8.3.0,1,fc897b00614ad4cfb68832c052e0774595f8e889,126611,1,Communications
8/1/2020 19:30,125.212.203.250,tcp,6379,,redis,3.0.6,38731,VN,HA NOI,HANOI,517312,,0,0,7785291a3d2152db,standalone,Linux 4.4.0-87-generic x86_64,,epoll,5.4.0,431,bc97ef8643af09086504cf0c8ef159ccb661a005,1001265,9,Communications
8/1/2020 19:31,27.72.63.103,tcp,6379,dynamic-ip-adsl.viettel.vn,redis,3.0.504,7552,VN,HA NOI,HANOI,517312,,0,0,a4f7a6e86f2d60b3,standalone,Windows,,WinSock_IOCP,,3836,425fa193024eb9d32ecf0e563c306e2972c03d3b,212440,1,Communications
8/1/2020 19:31,210.245.26.186,tcp,6379,,redis,3.0.504,18403,VN,HO CHI MINH,THANH PHO HO CHI MINH,517311,,0,0,a4f7a6e86f2d60b3,standalone,Windows,,WinSock_IOCP,,2088,163c6e554b0a5c77ee28a930ca2a4aeff50ad9e3,3679467,8,Communications
8/1/2020 19:31,27.72.249.155,tcp,6379,dynamic-ip-adsl.viettel.vn,redis,2.1.5,7552,VN,THAI NGUYEN,THAI NGUYEN,517312,,0,0,,,,,winsock2,,1292,,76260,1,Communications
8/1/2020 19:31,103.89.85.172,tcp,6379,,redis,5.0.5,63731,VN,HO CHI MINH,THANH PHO HO CHI MINH,0,,0,0,4d0898999c5f857,standalone,Linux 4.4.0-178-generic x86_64,,epoll,6.3.0,1,05661185f4de64e3d2cbd625abe99f3844c9d239,1618378,1,Communications
8/1/2020 19:31,103.133.107.105,tcp,6379,,redis,3.0.504,135905,VN,HA NOI,HANOI,0,,0,0,a4f7a6e86f2d60b3,standalone,Windows,,WinSock_IOCP,,5864,6d1ab5109c1e8978ddfa85039246c30a6862089f,4851520,28,Communications
8/1/2020 19:31,125.212.193.27,tcp,6379,,redis,3.2.12,38731,VN,HA NOI,HANOI,517312,,0,0,b2d74fe5fff7657d,standalone,Linux 2.6.32-754.24.3.el6.x86_64 x86_64,,epoll,4.4.7,58629,58dc45b8500a9bc871e41e74e232cbaca13bdab3,16720906,1,Communications
8/1/2020 19:31,27.74.247.203,tcp,6379,localhost,redis,3.2.12,7552,VN,HO CHI MINH,THANH PHO HO CHI MINH,517312,,0,0,7897e7d0e13773f,standalone,Linux 4.20.0-1.el7.elrepo.x86_64 x86_64,,epoll,4.8.5,6457,48b82619bc683cf77c4e7c53465dd9297ae252e1,127967,18,Communications
8/1/2020 19:31,118.70.33.98,tcp,6379,,redis,3.2.12,18403,VN,HA NOI,HANOI,517311,,0,0,7897e7d0e13773f,standalone,Linux 3.10.0-1062.18.1.el7.x86_64 x86_64,,epoll,4.8.5,1665,d278c7038e7233aca6fd8949f1226ffca65cf116,1016861,1,Communications
8/1/2020 19:32,45.119.80.49,tcp,6379,,redis,3.0.503,131386,VN,HO CHI MINH,THANH PHO HO CHI MINH,0,,0,0,d14575c6134f877,standalone,Windows,,WinSock_IOCP,,152,9fa7d6bd933f1c784b9b120c37bdab0ba3336027,9186,29,Communications
8/1/2020 19:32,112.137.129.102,tcp,6379,,redis,3.2.12,45542,VN,HA NOI,HANOI,0,,0,0,7897e7d0e13773f,standalone,Linux 3.10.0-1127.10.1.el7.x86_64 x86_64,,epoll,4.8.5,2381,f46c57495aa7fa0c37372b0d625acc0dae6a93d6,2132701,103,Communications
8/1/2020 19:32,115.165.166.194,tcp,6379,,redis,3.2.12,45903,VN,HA NOI,HANOI,0,,0,0,7897e7d0e13773f,standalone,Linux 3.10.0-229.el7.x86_64 x86_64,,epoll,4.8.5,1088,b8b30e627f5160371d365fad407c8681a5fa6355,4925656,1,Communications
8/1/2020 19:32,113.161.54.200,tcp,6379,static.vnpt.vn,redis,5.9.101,45899,VN,HO CHI MINH,THANH PHO HO CHI MINH,517311,,0,0,d7b6f1c8be3c4f0a,standalone,Linux 5.4.0-42-generic x86_64,,epoll,8.3.0,1,2cda7de34d2eff75cff201aecbcea52ed889fa31,144998,11,Communications
8/1/2020 19:32,14.225.2.40,tcp,6379,static.vnpt.vn,redis,6.0.6,45899,VN,HA NOI,HANOI,517311,,0,0,2fc5ea359ee70c95,standalone,Linux 3.10.0-1062.el7.x86_64 x86_64,,epoll,9.3.0,1,805747ae98857fa1c81a2cd7603521040afccac8,448578,1,Communications
8/1/2020 19:32,202.134.19.107,tcp,6379,static.cmcti.vn,redis,3.0.504,45903,VN,HA NOI,HANOI,0,,0,0,a4f7a6e86f2d60b3,standalone,Windows,,WinSock_IOCP,,16012,8b07799968f244e3cb3474eb29d193c5e8551b50,1600107,7,Communications
8/1/2020 19:32,103.137.4.20,tcp,6379,,redis,3.0.6,18403,VN,HA NOI,HANOI,0,,0,0,7785291a3d2152db,standalone,Linux 4.4.0-87-generic x86_64,,epoll,5.4.0,1069,68f52919d691e3b91e1158d845f3d2d10b1f5b3f,9194697,25,Communications
8/1/2020 19:32,61.14.238.141,tcp,6379,,redis,6.0.5,63731,VN,HO CHI MINH,THANH PHO HO CHI MINH,0,,0,0,db63ea56716d515f,standalone,Linux 4.4.0-184-generic x86_64,,epoll,8.3.0,1,af687a28ac5d010797e536548bd88f335c65e334,2867330,4,Communications
8/1/2020 19:32,123.25.21.16,tcp,6379,static.vnpt-hanoi.com.vn,redis,6.0.3,45899,VN,HA NOI,HANOI,517311,,0,0,839141755a9d16cb,standalone,Linux 3.10.0-1127.10.1.el7.x86_64 x86_64,,epoll,8.3.0,1,077503e3b058e94d5219d88db0e9b091e3fdec53,2914883,1,Communications
8/1/2020 19:32,61.14.238.190,tcp,6379,,redis,3.0.504,63731,VN,HO CHI MINH,THANH PHO HO CHI MINH,0,,0,0,a4f7a6e86f2d60b3,standalone,Windows,,WinSock_IOCP,,3288,ffd553eae9f540228d1fe5071684eae1162788ec,2492435,25,Communications
8/1/2020 19:33,14.225.5.206,tcp,6379,,redis,3.0.504,135905,VN,HA NOI,HANOI,517311,,0,0,a4f7a6e86f2d60b3,standalone,Windows,,WinSock_IOCP,,1892,75dfe1d4ff5bfdbfddf20a6c148df4badc93471f,7720407,51,Communications
8/1/2020 19:33,123.31.47.110,tcp,6379,static.vnpt.vn,redis,3.0.504,45899,VN,HA NOI,HANOI,517311,,0,0,a4f7a6e86f2d60b3,standalone,Windows,,WinSock_IOCP,,5628,6368055306d54d4a8bd3605cfcbdfbdfb3570653,4548425,14,Communications
8/1/2020 19:33,103.92.31.232,tcp,6379,,redis,6.0.5,56150,VN,HA NOI,HANOI,0,,0,0,db63ea56716d515f,standalone,Linux 4.15.0-96-generic x86_64,,epoll,8.3.0,1,6ba5d5200b5a3276552a7c47109be0f5b0ea508f,1474136,3,Communications
8/1/2020 19:33,171.244.37.138,tcp,6379,,redis,3.2.100,38731,VN,HA NOI,HANOI,517312,,0,0,dd26f1f93c5130ee,standalone,Windows,,WinSock_IOCP,,1644,e35a32492fa2054ab41004d87acf42ab8449bcd7,2265821,5,Communications
8/1/2020 19:33,45.119.85.156,tcp,6379,,redis,3.0.504,131386,VN,HA NOI,HANOI,0,,0,0,a4f7a6e86f2d60b3,standalone,Windows,,WinSock_IOCP,,1452,332074f54af0a4a45638a6afb0a8e0b66730795d,1099760,6,Communications
8/1/2020 19:33,14.232.215.139,tcp,6379,static.vnpt.vn,redis,3.0.503,45899,VN,HA NOI,HANOI,517311,,0,0,d14575c6134f877,standalone,Windows,,WinSock_IOCP,,2472,3fe63a7fe8dd168797ed0920591241fa528b5fda,15341232,16,Communications
8/1/2020 19:34,171.244.52.101,tcp,6379,,redis,3.2.100,38731,VN,HA NOI,HANOI,517312,,0,0,dd26f1f93c5130ee,standalone,Windows,,WinSock_IOCP,,2208,19c1e3dbd6a9ad48f81c3af87ddb714081a60d17,12483352,77,Communications
8/1/2020 19:34,125.234.102.148,tcp,6379,125.234.102.148.hcm.viettel.vn,redis,3.0.504,7552,VN,HA NOI,HANOI,0,,0,0,a4f7a6e86f2d60b3,standalone,Windows,,WinSock_IOCP,,2804,0c504cccc93ddff4e91aa1443ed9a620fc7c3238,6862748,27,Communications
8/1/2020 19:34,14.225.3.139,tcp,6379,,redis,3.0.504,45899,VN,HA NOI,HANOI,517311,,0,0,a4f7a6e86f2d60b3,standalone,Windows,,WinSock_IOCP,,1708,f2b0361d20f92f7af8ec5906ff512d7f72adad4e,32252634,92,Communications
8/1/2020 19:34,103.226.249.132,tcp,6379,,redis,3.0.504,135905,VN,HA NOI,HANOI,0,,0,0,a4f7a6e86f2d60b3,standalone,Windows,,WinSock_IOCP,,2328,d6ff4f33f715d5d2fedd41d20cec8d92253a1d9c,2806674,11,Communications
8/1/2020 19:34,103.104.123.23,tcp,6379,static-ptr.vndata.vn,redis,6.0.4,135932,VN,HA NOI,HANOI,0,,0,0,d5d470262d47f1a0,standalone,Linux 3.10.0-957.12.2.el7.x86_64 x86_64,,epoll,8.3.0,1,335fe5b3a366df29638c44b76edafa6026888b2f,159878,11,Communications
8/1/2020 19:34,124.158.4.11,tcp,6379,,redis,3.2.11,38732,VN,HA NOI,HANOI,0,,0,0,ef08edc3eb2339c3,standalone,Linux 3.10.0-693.5.2.el7.x86_64 x86_64,,epoll,4.9.2,1,bece26d09692f37738f03a36bf526d5f6cf2ff2d,57491,1,Communications
8/1/2020 19:34,171.244.143.201,tcp,6379,,redis,3.0.503,7552,VN,HA NOI,HANOI,517312,,0,0,d14575c6134f877,standalone,Windows,,WinSock_IOCP,,1488,7a59025bcaa12dc8d1419bdcf96a482fa80beacb,2549518,10,Communications
8/1/2020 19:34,118.70.183.110,tcp,6379,,redis,3.2.100,18403,VN,HA NOI,HANOI,517311,,0,0,dd26f1f93c5130ee,standalone,Windows,,WinSock_IOCP,,2440,360cf42917e74db1513a415ed3008c34fe848f31,1013978,8,Communications
8/1/2020 19:34,150.95.109.60,tcp,6379,v150-95-109-60.a00b.g.han1.static.cnode.io,redis,3.0.504,131392,VN,HA NOI,HANOI,0,,0,0,a4f7a6e86f2d60b3,standalone,Windows,,WinSock_IOCP,,1216,c42ca932dea0dae8ba1681d182d165c929ad2c82,1359007,10,Communications
8/1/2020 19:34,103.1.238.12,tcp,6379,mx23812.superdata.vn,redis,6.0.5,45544,VN,HA NOI,HANOI,0,,0,0,db63ea56716d515f,standalone,Linux 4.15.0-22-generic x86_64,,epoll,8.3.0,1,aee1986d6e152b6485e2c2529b1b3f247ab70128,211843,38,Communications
8/1/2020 19:34,125.212.254.43,tcp,6379,,redis,6.0.5,3873,VN,BA RIA-VUNG TAU,VUNG TAU,517312,,0,0,db63ea56716d515f,standalone,Linux 3.10.0-1062.12.1.el7.x86_64 x86_64,,epoll,8.3.0,1,cb3437f8daa3281f81cfbb9494c7ec26ad9335b8,995992,1,Communications
8/1/2020 19:34,103.9.159.42,tcp,6379,,redis,6.0.5,63730,VN,HO CHI MINH,THANH PHO HO CHI MINH,0,,0,0,db63ea56716d515f,standalone,Linux 3.10.0-1127.el7.x86_64 x86_64,,epoll,8.3.0,1,7280a76627721dd78ab10477226a8726c8ccc337,1228709,1,Communications
8/1/2020 19:34,103.137.4.77,tcp,6379,,redis,3.2.100,18403,VN,HA NOI,HANOI,0,,0,0,dd26f1f93c5130ee,standalone,Windows,,WinSock_IOCP,,2192,e43e1533f2f323e50f0434da2a003d07fcbc0050,1704682,18,Communications
8/1/2020 19:34,112.78.1.98,tcp,6379,veganmart.vn,redis,3.2.12,45538,VN,HO CHI MINH,THANH PHO HO CHI MINH,0,,0,0,7897e7d0e13773f,standalone,Linux 3.10.0 x86_64,,epoll,4.8.5,716,e32faf8635afd15e4362bf9053f22e0a13884dca,6555208,34,Communications
8/1/2020 19:34,14.232.244.163,tcp,6379,static.vnpt.vn,redis,3.0.503,45899,VN,HA NOI,HANOI,517311,,0,0,d14575c6134f877,standalone,Windows,,WinSock_IOCP,,4476,60e435c63f5b93b390e886199b2162d3c12c0e7a,232436,1,Communications
8/1/2020 19:35,42.118.166.42,tcp,6379,,redis,5.0.6,18403,VN,HA NOI,HANOI,517311,,0,0,c33a24c35f10df99,standalone,Linux 3.10.0-1127.8.2.el7.x86_64 x86_64,,epoll,8.3.0,1,23a0449ffa12e58aba594ba76c5431f193db08e4,813706,1,Communications
8/1/2020 19:35,61.28.235.160,tcp,6379,,redis,5.0.7,38244,VN,HO CHI MINH,THANH PHO HO CHI MINH,0,,0,0,91145edf25c40cd7,standalone,Linux 3.10.0-1062.1.2.el7.x86_64 x86_64,,epoll,4.8.5,1472,19b05d3bba4079dff628d99f334aab1393a9da56,2734560,1,Communications
8/1/2020 19:35,112.78.8.137,tcp,6379,,redis,3.0.504,45538,VN,HO CHI MINH,THANH PHO HO CHI MINH,0,,0,0,a4f7a6e86f2d60b3,standalone,Windows,,WinSock_IOCP,,1948,6c702963c31be1953f821ac099dd87973744d9c4,15937301,55,Communications
8/1/2020 19:35,103.104.123.134,tcp,6379,static-ptr.vndata.vn,redis,6.0.1,135932,VN,HA NOI,HANOI,0,,0,0,4935af324665042b,standalone,Linux 3.10.0-1062.12.1.el7.x86_64 x86_64,,epoll,8.3.0,1,fcd3a73102f172f39d98833ffaf3d84973d4b674,3271874,4,Communications
8/1/2020 19:36,123.31.30.110,tcp,6379,static.vnpt.vn,redis,3.2.12,45899,VN,HA NOI,HANOI,517311,,0,0,b2d74fe5fff7657d,standalone,Linux 2.6.32-754.6.3.el6.x86_64 x86_64,,epoll,4.4.7,2658,7487896a5657b14a1e14732ead8b46e6b3093e25,23363486,1,Communications
8/1/2020 19:36,124.158.10.214,tcp,6379,,redis,3.0.504,38733,VN,HO CHI MINH,THANH PHO HO CHI MINH,0,,0,0,a4f7a6e86f2d60b3,standalone,Windows,,WinSock_IOCP,,2024,44174cc2c7fe8eed72e66005a89a5c6d0345a515,1724021,11,Communications
8/1/2020 19:36,123.31.30.108,tcp,6379,static.vnpt.vn,redis,3.2.12,45899,VN,HA NOI,HANOI,517311,,0,0,b2d74fe5fff7657d,standalone,Linux 2.6.32-754.6.3.el6.x86_64 x86_64,,epoll,4.4.7,2658,7487896a5657b14a1e14732ead8b46e6b3093e25,23363490,1,Communications
8/1/2020 19:36,202.134.19.105,tcp,6379,static.cmcti.vn,redis,3.0.504,45903,VN,HA NOI,HANOI,0,,0,0,a4f7a6e86f2d60b3,standalone,Windows,,WinSock_IOCP,,3200,3336e793cb06cf44f32994ce4c49d82ff280c262,8327068,42,Communications
8/1/2020 19:36,103.146.22.210,tcp,6379,,redis,5.0.9,131366,VN,HA NOI,HANOI,0,,0,0,599348814c01830d,standalone,Linux 4.15.0-22-generic x86_64,,epoll,9.3.0,1,81ecc15a0087050e6007ce2943b9899c53779030,621146,1,Communications
8/1/2020 19:36,123.31.30.62,tcp,6379,static.vnpt.vn,redis,3.0.501,45899,VN,HA NOI,HANOI,517311,,0,0,ba05b51e58eb9205,standalone,Windows,,WinSock_IOCP,,27124,31c167f6ee92797bd166e9d2100172b7406eee07,3928375,16,Communications
8/1/2020 19:36,103.35.65.31,tcp,6379,,redis,6.0.0,18403,VN,HA NOI,HANOI,517311,,0,0,206b049ab77cda74,standalone,Linux 4.15.0-72-generic x86_64,,epoll,8.3.0,1,415c891532bbf506c88e5deca7271ac78e1c9376,2031448,3,Communications
8/1/2020 19:36,113.162.190.197,tcp,6379,static.vnpt.vn,redis,4.0.9,45899,VN,HO CHI MINH,THANH PHO HO CHI MINH,517311,,0,0,76095d16786fbcba,standalone,Linux 4.4.59+ x86_64,,epoll,7.3.0,1,52a8f7b73a039220ffb1340d83034af5f2ae0809,272485,1,Communications
8/1/2020 19:37,103.68.68.14,tcp,6379,,redis,3.0.503,18403,VN,HO CHI MINH,THANH PHO HO CHI MINH,0,,0,0,d14575c6134f877,standalone,Windows,,WinSock_IOCP,,1224,a23f01e039db39e0ac923b198b5adfe632862d30,925010,4,Communications
8/1/2020 19:37,103.42.57.67,tcp,6379,grimpoor.org,redis,3.0.504,45899,VN,HA NOI,HANOI,0,,0,0,a4f7a6e86f2d60b3,standalone,Windows,,WinSock_IOCP,,2284,fae1ca8a36a7181ca8fe6544e14eac2a74ef8408,3208022,13,Communications
8/1/2020 19:37,101.53.13.45,tcp,6379,mail.tdt.edu.vn,redis,3.0.504,24173,VN,HO CHI MINH,THANH PHO HO CHI MINH,0,,0,0,a4f7a6e86f2d60b3,standalone,Windows,,WinSock_IOCP,,7884,ea4f8cd1dbb16e7837e8cb34f68e560431718110,2302217,7,Communications
8/1/2020 19:37,27.72.56.116,tcp,6379,dynamic-ip-adsl.viettel.vn,redis,5.0.9,7552,VN,HA NOI,HANOI,517312,,,,,standalone,Windows Server 6.3.9600,,WinSock_IOCP,,1720,0a092532aaffeb0a97df4987a62b98bcadfe633c,498341,1,Communications
8/1/2020 19:37,171.244.9.248,tcp,6379,,redis,3.2.100,38731,VN,HA NOI,HANOI,517312,,0,0,dd26f1f93c5130ee,standalone,Windows,,WinSock_IOCP,,2084,84644378a7fc262e2d0383f0514df2764658d5fb,986495,65,Communications
8/1/2020 19:37,103.107.183.225,tcp,6379,,redis,3.2.12,45899,VN,HA NOI,HANOI,0,,0,0,7897e7d0e13773f,standalone,Linux 3.10.0-1127.13.1.el7.x86_64 x86_64,,epoll,4.8.5,912,ab43e9876987c8af8e60166a2a9f612b9bd83601,159185,1,Communications
8/1/2020 19:37,123.31.17.114,tcp,6379,static.vnpt.vn,redis,3.0.504,45899,VN,HA NOI,HANOI,517311,,0,0,a4f7a6e86f2d60b3,standalone,Windows,,WinSock_IOCP,,2308,526a93d6f26247448aca4e4ee402e40a31578b1c,1358181,6,Communications
8/1/2020 19:37,27.118.16.107,tcp,6379,,redis,3.2.12,55313,VN,HO CHI MINH,THANH PHO HO CHI MINH,0,,0,0,7897e7d0e13773f,standalone,Linux 3.10.0-957.10.1.el7.x86_64 x86_64,,epoll,4.8.5,5198,83b1fc95f49187231b80a772576637b312110e26,6005705,1,Communications
8/1/2020 19:37,171.244.33.2,tcp,6379,,redis,3.0.503,38731,VN,HA NOI,HANOI,517312,,0,0,d14575c6134f877,standalone,Windows,,WinSock_IOCP,,5348,0a9f89a317812a11ab917c8a1e08bffdcc33bc70,3334469,6,Communications
8/1/2020 19:37,123.31.17.59,tcp,6379,static.vnpt.vn,redis,3.2.12,45899,VN,HA NOI,HANOI,517311,,0,0,7897e7d0e13773f,standalone,Linux 3.10.0-957.27.2.el7.x86_64 x86_64,,epoll,4.8.5,27876,2484286c7940d3934941e6e7106c3148c1ff23ef,12239826,2,Communications
8/1/2020 19:38,103.92.31.26,tcp,6379,,redis,6.0.5,56150,VN,HA NOI,HANOI,0,,0,0,db63ea56716d515f,standalone,Linux 4.15.0-101-generic x86_64,,epoll,8.3.0,1,f2d5cd071d6a9dd06603573e459cffd5216bc0d8,565211,1,Communications
8/1/2020 19:38,123.30.128.28,tcp,6379,static.vnpt.vn,redis,5.0.7,7643,VN,HA NOI,HANOI,517311,,0,0,5f6bfe2b13cc4617,standalone,Linux 3.13.0-32-generic x86_64,,epoll,8.3.0,1,8a0bfb3203040aa0c3430533b87f94d58fbd43a6,14718541,14,Communications
8/1/2020 19:38,103.104.123.98,tcp,6379,static-ptr.vndata.vn,redis,6.0.5,135932,VN,HA NOI,HANOI,0,,0,0,db63ea56716d515f,standalone,Linux 4.15.0-52-generic x86_64,,epoll,8.3.0,8,39cd61e5948aa159b0fbcda4400278a72a247ace,2908062,1,Communications
8/1/2020 19:38,118.69.169.209,tcp,6379,,redis,3.0.7,18403,VN,HA NOI,HANOI,517311,,0,0,869e89100d5ea8c2,standalone,Linux 3.13.0-116-generic x86_64,,epoll,4.8.4,1366,68e26bb45a7251d4cdf3605da5d3cd50646c82e0,38247792,1,Communications
8/1/2020 19:38,125.212.239.226,tcp,6379,,redis,4.0.6,38731,VN,HA NOI,HANOI,517312,,0,0,f1060815dd32471a,standalone,Linux 3.10.0-1062.9.1.el7.x86_64 x86_64,,epoll,4.9.2,1,be55c18c44e491060b819d7b8ffc8513a5e72bab,726790,1,Communications
8/1/2020 19:38,125.212.254.25,tcp,6379,,redis,3.0.504,3873,VN,BA RIA-VUNG TAU,VUNG TAU,517312,,0,0,a4f7a6e86f2d60b3,standalone,Windows,,WinSock_IOCP,,8508,c1a7e717450b14350c48150b1659917e9f60a454,3850363,9,Communications
8/1/2020 19:40,203.162.241.90,tcp,6379,static.vnpt.vn,redis,3.0.504,45899,VN,HAI PHONG,HAI PHONG,517311,,0,0,a4f7a6e86f2d60b3,standalone,Windows,,WinSock_IOCP,,3416,5b9cf0d3729d2a235656293934ef84b2790ff9de,5052620,16,Communications
8/1/2020 19:40,210.211.96.156,tcp,6379,,redis,3.0.6,38731,VN,HO CHI MINH,THANH PHO HO CHI MINH,0,,0,0,28b6715d3583bf8e,standalone,Linux 4.4.0-154-generic x86_64,,epoll,5.4.0,1321,83d3973be36f906fe7964c1145cb0381913151b6,491806,2,Communications
8/1/2020 19:40,203.171.27.178,tcp,6379,static.cmcti.vn,redis,3.2.6,45903,VN,HA NOI,HANOI,0,,0,0,a2cab475abc2115e,standalone,Linux 4.9.0-8-amd64 x86_64,,epoll,6.3.0,707,229ff683fe8f26b4de608ef27fef6c0496b3fd84,1593570,71,Communications
8/1/2020 19:40,123.31.12.87,tcp,6379,static.vnpt.vn,redis,3.2.9,135905,VN,HA NOI,HANOI,517311,,0,0,7dd72c12d1824a7b,standalone,Linux 3.10.0-957.1.3.el7.x86_64 x86_64,,epoll,6.3.0,1,5797340dfb682ae5ed0271f849419d35d6970aa9,17336930,1,Communications
8/1/2020 19:40,27.71.237.45,tcp,6379,,redis,6.0.5,7552,VN,HO CHI MINH,THANH PHO HO CHI MINH,517312,,0,0,10b0cab5645d1a8c,standalone,Linux 3.10.0-1127.10.1.el7.x86_64 x86_64,,epoll,9.3.0,1,877d0c742d2679da5525460ffdade51155055a82,1274613,1,Communications
8/1/2020 19:40,171.244.37.51,tcp,6379,,redis,2.8.4,38731,VN,HA NOI,HANOI,517312,,0,0,645b61b5aa39f6b1,standalone,Linux 4.4.0-130-generic x86_64,,epoll,4.8.4,68358,7a6e1f7299c140483c6d892b9205ad22cb8eae56,4571819,10,Communications
8/1/2020 19:40,171.231.129.149,tcp,6379,dynamic-ip-adsl.viettel.vn,redis,3.0.504,7552,VN,BINH DINH,QUI NHON,517312,,0,0,a4f7a6e86f2d60b3,standalone,Windows,,WinSock_IOCP,,9004,ad42b7e071189f67d8401a1f91c711b42a490cfb,159829,1,Communications
8/1/2020 19:40,118.69.184.110,tcp,6379,,redis,3.2.12,18403,VN,HO CHI MINH,THANH PHO HO CHI MINH,517311,,0,0,7897e7d0e13773f,standalone,Linux 3.10.0-957.12.2.el7.x86_64 x86_64,,epoll,4.8.5,5676,26aadf8893cafe9dc391e60fcf41d7b72c1ba774,1530395,1,Communications
8/1/2020 19:40,14.161.31.27,tcp,6379,static.vnpt.vn,redis,3.2.12,45899,VN,HO CHI MINH,THANH PHO HO CHI MINH,517311,,0,0,7897e7d0e13773f,standalone,Linux 3.10.0-229.el7.x86_64 x86_64,,epoll,4.8.5,19814,82d5aab02271b0293a3b0a7779bbc92ed958d82e,14188156,1,Communications
8/1/2020 19:40,116.110.54.46,tcp,6379,,redis,5.0.7,24086,VN,DA NANG,DA NANG,517312,,0,0,825c96d6c798641,standalone,Linux 5.4.0-42-generic x86_64,,epoll,8.3.0,1,79b73f8739928430f1ff9429f09185d29e833d2c,386213,3,Communications
8/1/2020 19:40,103.139.102.95,tcp,6379,,redis,3.2.12,18403,VN,HA NOI,HANOI,0,,0,0,7897e7d0e13773f,standalone,Linux 3.10.0-1127.el7.x86_64 x86_64,,epoll,4.8.5,25505,bd8a201a60dc4fe8f5fa3e75f1bd64c411a8aa10,908195,9,Communications
8/1/2020 19:40,103.142.139.80,tcp,6379,,redis,6.0.6,63731,VN,HA NOI,HANOI,0,,0,0,97204d6a2bf74d2c,standalone,Linux 4.15.0-55-generic x86_64,,epoll,8.3.0,1,5c60853c7e417e4d0ee7ff029df3489847df7c1f,281138,7,Communications
8/1/2020 19:40,123.30.154.132,tcp,6379,static.vnpt.vn,redis,3.0.504,45899,VN,HA NOI,HANOI,517311,,0,0,a4f7a6e86f2d60b3,standalone,Windows,,WinSock_IOCP,,17364,84cff1aea36d507a5e25af2300ca8085bec7cbc6,261249,2,Communications
