timestamp,ip,protocol,port,hostname,tag,version,asn,geo,region,city,naics,sic,ok,name,cluster_name,status,build_hash,build_timestamp,build_snapshot,lucene_version,tagline,sector
8/1/2020 16:04,45.124.92.119,tcp,9200,,elasticsearch,7.3.0,45899,VN,HUNG YEN,HUNG YEN,0,,,gxxx-elastic-1,gxxx,,de777fa,,FALSE,8.1.0,"You Know, for Search",Communications
8/1/2020 16:04,103.137.4.62,tcp,9200,,elasticsearch,7.5.1,18403,VN,HA NOI,HANOI,0,,,a46f22c8079c,docker-cluster,,3ae9ac9a93c95bd0cdc054951cf95d88e1e18d96,,FALSE,8.3.0,"You Know, for Search",Communications
8/1/2020 16:04,103.249.103.18,tcp,9200,,elasticsearch,6.8.8,45538,VN,DONG NAI,BIEN HOA,0,,,MmlAFlw,elasticsearch,,2f4c224,,FALSE,7.7.2,"You Know, for Search",Communications
8/1/2020 16:04,27.118.22.14,tcp,9200,,elasticsearch,5.4.3,55313,VN,HA NOI,HANOI,0,,,e93HzEJ,elasticsearch,,eed30a8,,FALSE,6.5.1,"You Know, for Search",Communications
8/1/2020 16:05,171.244.48.46,tcp,9200,,elasticsearch,7.3.1,38731,VN,HA NOI,HANOI,517312,,,9e2f3f6980fc,docker-cluster,,4749ba6,,FALSE,8.1.0,"You Know, for Search",Communications
8/1/2020 16:05,45.119.85.217,tcp,9200,,elasticsearch,5.6.0,131386,VN,HA NOI,HANOI,0,,,WIN-1GT0S1EFGAS,elasticsearch,,781a835,,FALSE,6.6.0,"You Know, for Search",Communications
8/1/2020 16:05,42.112.27.31,tcp,9200,,elasticsearch,7.6.2,18403,VN,HO CHI MINH,THANH PHO HO CHI MINH,517311,,,d43c5d9e34fb,docker-cluster,,ef48eb35cf30adf4db14086e8aabd07ef6fb113f,,FALSE,8.4.0,"You Know, for Search",Communications
8/1/2020 16:05,103.63.213.161,tcp,9200,static-ptr.ehost.vn,elasticsearch,7.5.1,135920,VN,HO CHI MINH,THANH PHO HO CHI MINH,0,,,thegioicongnghiep.local,elasticsearch,,3ae9ac9a93c95bd0cdc054951cf95d88e1e18d96,,FALSE,8.3.0,"You Know, for Search",Communications
8/1/2020 16:05,42.112.20.237,tcp,9200,,elasticsearch,7.1.1,18403,VN,HA NOI,HANOI,517311,,,c907aa78f5e9,docker-cluster,,7a013de,,FALSE,8.0.0,"You Know, for Search",Communications
8/1/2020 16:05,14.225.20.22,tcp,9200,static.vnpt.vn,elasticsearch,5.0.2,135905,VN,HA NOI,HANOI,517311,,,Tca5cNC,docker-cluster,,f6b4951,,FALSE,6.2.1,"You Know, for Search",Communications
8/1/2020 16:05,103.226.250.26,tcp,9200,,elasticsearch,7.8.1,135905,VN,HA NOI,HANOI,0,,,gdata,elasticsearch,,b5ca9c58fb664ca8bf9e4057fc229b3396bf3a89,,FALSE,8.5.1,"You Know, for Search",Communications
8/1/2020 16:05,27.118.22.53,tcp,9200,,elasticsearch,5.5.2,55313,VN,HA NOI,HANOI,0,,,JpVlFnO,elasticsearch,,b2f0c09,,FALSE,6.6.0,"You Know, for Search",Communications
8/1/2020 16:05,45.119.81.76,tcp,9200,,elasticsearch,5.6.3,131386,VN,HO CHI MINH,THANH PHO HO CHI MINH,0,,,WIN-S452DS18V0T,elasticsearch,,1a2f265,,FALSE,6.6.1,"You Know, for Search",Communications
8/1/2020 16:05,125.253.127.16,tcp,9200,alomragri.vn,elasticsearch,6.2.3,45538,VN,BAC GIANG,BAC GIANG,0,,,125.253.127.16,nongnghiepapp,,ed38560,,FALSE,7.2.1,"You Know, for Search",Communications
8/1/2020 16:05,45.119.80.49,tcp,9200,,elasticsearch,5.6.0,131386,VN,HO CHI MINH,THANH PHO HO CHI MINH,0,,,WINDOWS2012-001,elasticsearch,,781a835,,FALSE,6.6.0,"You Know, for Search",Communications
8/1/2020 16:05,103.68.70.245,tcp,9200,,elasticsearch,2.4.0,18403,VN,HO CHI MINH,THANH PHO HO CHI MINH,0,,,Medusa,elasticsearch,,ce9f0c7394dee074091dd1bc4e9469251181fc55,2016-08-29T09:14:17Z,FALSE,5.5.2,"You Know, for Search",Communications
8/1/2020 16:06,118.70.171.240,tcp,9200,,elasticsearch,7.7.0,18403,VN,HA NOI,HANOI,517311,,,WIN-4465B0F5LMK,elasticsearch,,81a1e9eda8e6183f5237786246f6dced26a10eaf,,FALSE,8.5.1,"You Know, for Search",Communications
8/1/2020 16:07,103.249.100.38,tcp,9200,,elasticsearch,6.7.2,45538,VN,DONG NAI,BIEN HOA,0,,,node-1,kicy-application,,56c6e48,,FALSE,7.7.0,"You Know, for Search",Communications
8/1/2020 16:07,125.212.209.163,tcp,9200,,elasticsearch,7.8.0,7552,VN,HO CHI MINH,THANH PHO HO CHI MINH,517312,,,node-1,production-cluster,,757314695644ea9a1dc2fecd26d1a43856725e65,,FALSE,8.5.1,"You Know, for Search",Communications
8/1/2020 16:07,14.225.20.29,tcp,9200,static.vnpt.vn,elasticsearch,5.0.2,135905,VN,HA NOI,HANOI,517311,,,EIDomsu,docker-cluster,,f6b4951,,FALSE,6.2.1,"You Know, for Search",Communications
8/1/2020 16:07,103.124.92.213,tcp,9200,,elasticsearch,1.7.3,131353,VN,HA NOI,HANOI,0,,,Johnny Storm,elasticsearch,200,05d4530971ef0ea46d0f4fa6ee64dbc8df659682,2015-10-15T09:14:17Z,FALSE,4.10.4,"You Know, for Search",Communications
8/1/2020 16:07,125.212.226.12,tcp,9200,,elasticsearch,6.8.0,38731,VN,HA NOI,HANOI,517312,,,node-0,elasticsearch-dev,,65b6179,,FALSE,7.7.0,"You Know, for Search",Communications
8/1/2020 16:07,221.132.27.186,tcp,9200,,elasticsearch,2.4.4,45899,VN,HO CHI MINH,THANH PHO HO CHI MINH,517311,,,Tesse_1,Tesse,,fcbb46dfd45562a9cf00c604b30849a6dec6b017,2017-01-03T11:33:16Z,FALSE,5.5.2,"You Know, for Search",Communications
8/1/2020 16:07,45.117.165.98,tcp,9200,,elasticsearch,2.2.2,45538,VN,HA NOI,HANOI,0,,,3-D Man,elasticsearch,,fcc01dd81f4de6b2852888450ce5a56436fd5852,2016-03-29T08:49:35Z,FALSE,5.4.1,"You Know, for Search",Communications
8/1/2020 16:08,27.72.29.41,tcp,9200,dynamic-ip-adsl.viettel.vn,elasticsearch,7.4.0,7552,VN,HA NOI,HANOI,517312,,,f482f21896aa,docker-cluster,,22e1767283e61a198cb4db791ea66e3f11ab9910,,FALSE,8.2.0,"You Know, for Search",Communications
8/1/2020 16:08,115.146.122.61,tcp,9200,,elasticsearch,1.7.3,38732,VN,HA NOI,HANOI,0,,,William Baker,elasticsearch,200,05d4530971ef0ea46d0f4fa6ee64dbc8df659682,2015-10-15T09:14:17Z,FALSE,4.10.4,"You Know, for Search",Communications
8/1/2020 16:08,14.248.82.90,tcp,9200,,elasticsearch,7.3.1,45899,VN,HA NOI,HANOI,517311,,,elasticsearch-es-8467f6cb-vqbrz,elasticsearch-es,,4749ba6,,FALSE,8.1.0,"You Know, for Search",Communications
