"timestamp","ip","protocol","port","hostname","tag","asn","geo","region","city","naics","sic","anonymous_access","raw_response","hex_code","code"
"2020-08-01 19:12:58","116.104.222.12","tcp",1883,"dynamic-ip-adsl.viettel.vn","mqtt",7552,"VN","THAI BINH","THAI BINH",517312,,"Y",20020000,00,"Connection Accepted"
"2020-08-01 19:12:58","113.184.135.62","tcp",1883,"static.vnpt.vn","mqtt",45899,"VN","HO CHI MINH","THANH PHO HO CHI MINH",517311,,"N",20020005,05,"Connection Refused, not authorized"
"2020-08-01 19:12:59","113.160.233.27","tcp",1883,"static.vnpt.vn","mqtt",45899,"VN","DA NANG","DA NANG",517311,,"Y",20020000,00,"Connection Accepted"
"2020-08-01 19:13:00","171.230.21.199","tcp",1883,"dynamic-ip-adsl.viettel.vn","mqtt",7552,"VN","HO CHI MINH","THANH PHO HO CHI MINH",517312,,"Y",20020000,00,"Connection Accepted"
"2020-08-01 19:13:01","116.104.218.67","tcp",1883,"dynamic-ip-adsl.viettel.vn","mqtt",7552,"VN","THAI BINH","THAI BINH",517312,,"Y",20020000,00,"Connection Accepted"
"2020-08-01 19:13:01","171.224.70.106","tcp",1883,"dynamic-ip-adsl.viettel.vn","mqtt",7552,"VN","THAI BINH","THAI BINH",517312,,"Y",20020000,00,"Connection Accepted"
"2020-08-01 19:13:01","14.228.68.19","tcp",1883,"static.vnpt.vn","mqtt",45899,"VN","HA NOI","HANOI",517311,,"N",20020005,05,"Connection Refused, not authorized"
"2020-08-01 19:13:06","117.5.181.88","tcp",1883,"localhost","mqtt",7552,"VN","THAI BINH","THAI BINH",517312,,"Y",20020000,00,"Connection Accepted"
"2020-08-01 19:13:06","171.229.225.123","tcp",1883,"dynamic-ip-adsl.viettel.vn","mqtt",7552,"VN","HA NOI","HANOI",517312,,"N",20020005,05,"Connection Refused, not authorized"
"2020-08-01 19:13:06","45.122.220.39","tcp",1883,,"mqtt",56150,"VN","HA NOI","HANOI",0,,"Y",20020000,00,"Connection Accepted"
"2020-08-01 19:13:07","125.212.228.171","tcp",1883,,"mqtt",38731,"VN","HA NOI","HANOI",517312,,"N",20020005,05,"Connection Refused, not authorized"
"2020-08-01 19:13:07","14.177.220.102","tcp",1883,"static.vnpt.vn","mqtt",45899,"VN","HA NOI","HANOI",517311,,"Y",20020000,00,"Connection Accepted"
"2020-08-01 19:13:07","210.245.80.116","tcp",1883,"mail.relax360.net","mqtt",18403,"VN","HA NOI","HANOI",517311,,"N",20020004,04,"Connection Refused, bad user name or password"
"2020-08-01 19:13:07","103.60.17.167","tcp",1883,,"mqtt",131435,"VN","HO CHI MINH","THANH PHO HO CHI MINH",0,,"Y",20020000,00,"Connection Accepted"
"2020-08-01 19:13:08","27.3.136.61","tcp",1883,,"mqtt",45543,"VN","HO CHI MINH","THANH PHO HO CHI MINH",0,,"Y",20020000,00,"Connection Accepted"
"2020-08-01 19:13:11","203.162.88.116","tcp",1883,"static.vnpt.vn","mqtt",45899,"VN","HA NOI","HANOI",517311,,"N",20020104,04,"Connection Refused, bad user name or password"
"2020-08-01 19:13:11","116.107.125.14","tcp",1883,"dynamic-ip-adsl.viettel.vn","mqtt",7552,"VN","HA NOI","HANOI",517312,,"Y",20020000,00,"Connection Accepted"
"2020-08-01 19:13:12","14.182.78.171","tcp",1883,"static.vnpt.vn","mqtt",45899,"VN","HA NAM","PHU LY",517311,,"N",20020005,05,"Connection Refused, not authorized"
"2020-08-01 19:13:12","115.76.112.11","tcp",1883,"adsl.viettel.vn","mqtt",7552,"VN","HO CHI MINH","THANH PHO HO CHI MINH",517312,,"N",20020005,05,"Connection Refused, not authorized"
"2020-08-01 19:13:12","124.158.5.135","tcp",1883,"vengue.specialitems.net","mqtt",38732,"VN","HA NOI","HANOI",0,,"N",20020005,05,"Connection Refused, not authorized"
"2020-08-01 19:13:13","118.68.220.230","tcp",1883,,"mqtt",18403,"VN","HA NOI","HANOI",517311,,"Y",20020000,00,"Connection Accepted"
"2020-08-01 19:13:14","123.25.241.72","tcp",1883,"static.vdc.vn","mqtt",45899,"VN","LONG AN","LONG AN",517311,,"Y",20020000,00,"Connection Accepted"
"2020-08-01 19:13:17","116.107.122.146","tcp",1883,"dynamic-ip-adsl.viettel.vn","mqtt",7552,"VN","THAI BINH","THAI BINH",517312,,"Y",20020000,00,"Connection Accepted"
"2020-08-01 19:13:17","203.205.52.35","tcp",1883,"static.cmcti.vn","mqtt",45903,"VN","DA NANG","DA NANG",0,,"N",20020005,05,"Connection Refused, not authorized"
"2020-08-01 19:13:18","118.69.193.218","tcp",1883,,"mqtt",18403,"VN","HO CHI MINH","THANH PHO HO CHI MINH",517311,,"Y",20020000,00,"Connection Accepted"
"2020-08-01 19:13:18","171.237.97.9","tcp",1883,"dynamic-adsl.viettel.vn","mqtt",7552,"VN","HA NOI","HANOI",517312,,"Y",20020000,00,"Connection Accepted"
"2020-08-01 19:13:18","123.30.227.30","tcp",1883,"dynamic.vnpt.vn","mqtt",45899,"VN","HA NOI","HANOI",517311,,"N",20020005,05,"Connection Refused, not authorized"
"2020-08-01 19:13:19","116.107.126.41","tcp",1883,"dynamic-ip-adsl.viettel.vn","mqtt",7552,"VN","THAI BINH","THAI BINH",517312,,"Y",20020000,00,"Connection Accepted"
"2020-08-01 19:13:19","118.70.180.98","tcp",1883,,"mqtt",18403,"VN","HA NOI","HANOI",517311,,"N",20020005,05,"Connection Refused, not authorized"
"2020-08-01 19:13:20","123.20.163.101","tcp",1883,,"mqtt",45899,"VN","HO CHI MINH","THANH PHO HO CHI MINH",517311,,"Y",20020000,00,"Connection Accepted"
"2020-08-01 19:13:20","118.70.67.130","tcp",1883,,"mqtt",18403,"VN","HA NOI","HANOI",517311,,"N",20020005,05,"Connection Refused, not authorized"
"2020-08-01 19:13:21","221.132.18.253","tcp",1883,,"mqtt",45899,"VN","HO CHI MINH","THANH PHO HO CHI MINH",517311,,"N",20020004,04,"Connection Refused, bad user name or password"
"2020-08-01 19:13:21","113.161.218.67","tcp",1883,"static.vnpt.vn","mqtt",45899,"VN","BAC LIEU","BAC LIEU",517311,,"N",20020005,05,"Connection Refused, not authorized"
"2020-08-01 19:13:22","113.162.26.176","tcp",1883,"dynamic.vdc.vn","mqtt",45899,"VN","HA NOI","HANOI",517311,,"Y",20020000,00,"Connection Accepted"
"2020-08-01 19:13:22","116.104.219.232","tcp",1883,"dynamic-ip-adsl.viettel.vn","mqtt",7552,"VN","THAI BINH","THAI BINH",517312,,"Y",20020000,00,"Connection Accepted"
"2020-08-01 19:13:22","61.28.227.92","tcp",1883,,"mqtt",38244,"VN","HO CHI MINH","THANH PHO HO CHI MINH",0,,"N",20020004,04,"Connection Refused, bad user name or password"
"2020-08-01 19:13:24","116.104.217.216","tcp",1883,"dynamic-ip-adsl.viettel.vn","mqtt",7552,"VN","THAI BINH","THAI BINH",517312,,"Y",20020000,00,"Connection Accepted"
"2020-08-01 19:13:26","1.53.252.38","tcp",1883,,"mqtt",18403,"VN","DA NANG","DA NANG",517311,,"N",20020005,05,"Connection Refused, not authorized"
"2020-08-01 19:13:26","103.27.239.151","tcp",1883,"batdongsanhigh.xyz","mqtt",131386,"VN","HA NOI","HANOI",0,,"Y",20020000,00,"Connection Accepted"
"2020-08-01 19:13:26","103.3.252.210","tcp",1883,,"mqtt",56149,"VN","HA NOI","HANOI",0,,"Y",20020000,00,"Connection Accepted"
"2020-08-01 19:13:31","27.73.58.134","tcp",1883,"localhost","mqtt",7552,"VN","THAI NGUYEN","THAI NGUYEN",517312,,"N",20020005,05,"Connection Refused, not authorized"
"2020-08-01 19:13:50","171.241.5.218","tcp",1883,"dynamic-adsl.viettel.vn","mqtt",7552,"VN","HA NOI","HANOI",517312,,"N",20020005,05,"Connection Refused, not authorized"
"2020-08-01 19:13:53","119.82.135.139","tcp",1883,"static.cmcti.vn","mqtt",45903,"VN","HO CHI MINH","THANH PHO HO CHI MINH",0,,"N",20020005,05,"Connection Refused, not authorized"
"2020-08-01 19:13:53","123.16.235.219","tcp",1883,"static.vnpt.vn","mqtt",45899,"VN","HA NOI","HANOI",517311,,"N",20020005,05,"Connection Refused, not authorized"
"2020-08-01 19:14:09","61.28.230.103","tcp",1883,,"mqtt",38244,"VN","HO CHI MINH","THANH PHO HO CHI MINH",0,,"N",20020004,04,"Connection Refused, bad user name or password"
"2020-08-01 19:14:10","45.252.248.158","tcp",1883,"server.tronmedia.info","mqtt",63760,"VN","HO CHI MINH","THANH PHO HO CHI MINH",0,,"N",20020005,05,"Connection Refused, not authorized"
"2020-08-01 19:14:10","116.104.215.165","tcp",1883,"dynamic-ip-adsl.viettel.vn","mqtt",7552,"VN","THAI BINH","THAI BINH",517312,,"Y",20020000,00,"Connection Accepted"
"2020-08-01 19:14:13","14.225.5.172","tcp",1883,,"mqtt",135905,"VN","HA NOI","HANOI",517311,,"Y",20020000,00,"Connection Accepted"
"2020-08-01 19:14:13","58.187.250.156","tcp",1883,,"mqtt",18403,"VN","HA NAM","PHU LY",517311,,"N",20020005,05,"Connection Refused, not authorized"
"2020-08-01 19:14:13","103.81.84.159","tcp",1883,,"mqtt",18403,"VN","HA NOI","HANOI",0,,"N",20020005,05,"Connection Refused, not authorized"
"2020-08-01 19:14:13","116.104.215.145","tcp",1883,"dynamic-ip-adsl.viettel.vn","mqtt",7552,"VN","THAI BINH","THAI BINH",517312,,"Y",20020000,00,"Connection Accepted"
"2020-08-01 19:14:14","103.88.122.20","tcp",1883,,"mqtt",135909,"VN","BINH DUONG","DI AN",0,,"N",20020005,05,"Connection Refused, not authorized"
"2020-08-01 19:14:15","42.113.213.41","tcp",1883,,"mqtt",18403,"VN","HA NOI","HANOI",517311,,"N",20020005,05,"Connection Refused, not authorized"
"2020-08-01 19:14:16","113.161.80.16","tcp",1883,"static.vnpt.vn","mqtt",45899,"VN","HO CHI MINH","THANH PHO HO CHI MINH",517311,,"N",20020005,05,"Connection Refused, not authorized"
"2020-08-01 19:14:30","45.124.94.254","tcp",1883,,"mqtt",45899,"VN","HUNG YEN","HUNG YEN",0,,"N",20020005,05,"Connection Refused, not authorized"
"2020-08-01 19:14:30","27.72.102.116","tcp",1883,"dynamic-ip-adsl.viettel.vn","mqtt",7552,"VN","HA NOI","HANOI",517312,,"Y",20020000,00,"Connection Accepted"
"2020-08-01 19:14:30","27.71.224.38","tcp",1883,,"mqtt",38731,"VN","HA NOI","HANOI",517312,,"N",20020004,04,"Connection Refused, bad user name or password"
"2020-08-01 19:14:30","117.5.59.116","tcp",1883,"localhost","mqtt",7552,"VN","THAI BINH","THAI BINH",517312,,"Y",20020000,00,"Connection Accepted"
"2020-08-01 19:14:32","118.70.178.28","tcp",1883,,"mqtt",18403,"VN","HA NOI","HANOI",517311,,"Y",20020000,00,"Connection Accepted"
"2020-08-01 19:14:32","116.104.220.132","tcp",1883,"dynamic-ip-adsl.viettel.vn","mqtt",7552,"VN","HA NOI","HANOI",517312,,"Y",20020000,00,"Connection Accepted"
"2020-08-01 19:14:32","42.112.69.166","tcp",1883,,"mqtt",18403,"VN","HA NOI","HANOI",517311,,"N",20020005,05,"Connection Refused, not authorized"
"2020-08-01 19:14:35","171.244.39.247","tcp",1883,,"mqtt",38731,"VN","HA NOI","HANOI",517312,,"N",20020004,04,"Connection Refused, bad user name or password"
"2020-08-01 19:14:36","115.72.246.203","tcp",1883,"adsl.viettel.vn","mqtt",7552,"VN","HO CHI MINH","THANH PHO HO CHI MINH",517312,,"Y",20020000,00,"Connection Accepted"
"2020-08-01 19:14:38","103.56.159.101","tcp",1883,,"mqtt",45899,"VN","HA NOI","HANOI",0,,"N",20020004,04,"Connection Refused, bad user name or password"
"2020-08-01 19:14:38","113.161.233.22","tcp",1883,"static.vnpt.vn","mqtt",45899,"VN","HA NOI","HANOI",517311,,"Y",20020000,00,"Connection Accepted"
"2020-08-01 19:14:38","113.161.240.83","tcp",1883,"static.vnpt.vn","mqtt",45899,"VN","LONG AN","BEN LUC",517311,,"Y",20020000,00,"Connection Accepted"
"2020-08-01 19:14:39","116.107.121.90","tcp",1883,"dynamic-ip-adsl.viettel.vn","mqtt",7552,"VN","THAI BINH","THAI BINH",517312,,"Y",20020000,00,"Connection Accepted"
"2020-08-01 19:14:40","116.107.113.73","tcp",1883,"dynamic-ip-adsl.viettel.vn","mqtt",7552,"VN","THAI BINH","THAI BINH",517312,,"Y",20020000,00,"Connection Accepted"
"2020-08-01 19:14:41","1.52.71.118","tcp",1883,,"mqtt",18403,"VN","LAM DONG","DA LAT",517311,,"N",20020005,05,"Connection Refused, not authorized"
"2020-08-01 19:14:43","115.75.80.131","tcp",1883,,"mqtt",7552,"VN","AN GIANG","LONG XUYEN",517312,,"Y",20020000,00,"Connection Accepted"
"2020-08-01 19:14:43","171.240.157.144","tcp",1883,"dynamic-ip-adsl.viettel.vn","mqtt",7552,"VN","HO CHI MINH","THANH PHO HO CHI MINH",517312,,"N",20020005,05,"Connection Refused, not authorized"
"2020-08-01 19:14:43","116.105.205.167","tcp",1883,,"mqtt",24086,"VN","THUA THIEN-HUE","HUE",517312,,"Y",20020000,00,"Connection Accepted"
"2020-08-01 19:14:44","42.112.31.47","tcp",1883,,"mqtt",18403,"VN","HO CHI MINH","THANH PHO HO CHI MINH",517311,,"N",20020005,05,"Connection Refused, not authorized"
"2020-08-01 19:14:44","103.150.1.13","tcp",1883,,"mqtt",135902,"VN","HA NOI","HANOI",0,,"Y",20020000,00,"Connection Accepted"
"2020-08-01 19:14:47","27.3.156.107","tcp",1883,,"mqtt",45543,"VN","HAI DUONG","HAI DUONG",0,,"Y",20020000,00,"Connection Accepted"
"2020-08-01 19:14:49","113.61.111.237","tcp",1883,"zm.voip.net.vn","mqtt",38738,"VN","HA NOI","HANOI",0,,"N",20020005,05,"Connection Refused, not authorized"
"2020-08-01 19:14:49","14.162.38.93","tcp",1883,"static.vnpt.vn","mqtt",45899,"VN","HA NOI","HANOI",517311,,"N",20020104,04,"Connection Refused, bad user name or password"
"2020-08-01 19:14:50","221.132.18.21","tcp",1883,,"mqtt",45899,"VN","HO CHI MINH","THANH PHO HO CHI MINH",517311,,"Y",20020000,00,"Connection Accepted"
"2020-08-01 19:14:51","61.28.235.124","tcp",1883,,"mqtt",38244,"VN","HO CHI MINH","THANH PHO HO CHI MINH",0,,"N",20020005,05,"Connection Refused, not authorized"
"2020-08-01 19:14:51","116.107.121.98","tcp",1883,"dynamic-ip-adsl.viettel.vn","mqtt",7552,"VN","THAI BINH","THAI BINH",517312,,"Y",20020000,00,"Connection Accepted"
"2020-08-01 19:14:53","42.113.30.41","tcp",1883,,"mqtt",18403,"VN","HA NOI","HANOI",517311,,"N",20020005,05,"Connection Refused, not authorized"
"2020-08-01 19:14:54","14.231.98.73","tcp",1883,"static.vnpt.vn","mqtt",45899,"VN","HA NOI","HANOI",517311,,"N",20020005,05,"Connection Refused, not authorized"
"2020-08-01 19:14:55","115.72.132.249","tcp",1883,"adsl.viettel.vn","mqtt",7552,"VN","HO CHI MINH","THANH PHO HO CHI MINH",517312,,"N",20020005,05,"Connection Refused, not authorized"
"2020-08-01 19:14:57","116.104.208.19","tcp",1883,"dynamic-ip-adsl.viettel.vn","mqtt",7552,"VN","THAI BINH","THAI BINH",517312,,"Y",20020000,00,"Connection Accepted"
"2020-08-01 19:15:02","117.5.57.211","tcp",1883,"localhost","mqtt",7552,"VN","THAI BINH","THAI BINH",517312,,"Y",20020000,00,"Connection Accepted"
"2020-08-01 19:15:03","1.55.214.239","tcp",1883,"1-55-214-239.higio.net","mqtt",18403,"VN","HAI PHONG","HAI PHONG",517311,,"N",20020005,05,"Connection Refused, not authorized"
"2020-08-01 19:15:05","103.74.122.100","tcp",1883,"sv122100.bkns.vn","mqtt",135967,"VN","HA NOI","HANOI",0,,"Y",20020000,00,"Connection Accepted"
"2020-08-01 19:15:05","117.5.55.151","tcp",1883,"localhost","mqtt",7552,"VN","HA NOI","HANOI",517312,,"Y",20020000,00,"Connection Accepted"
"2020-08-01 19:15:06","117.5.187.226","tcp",1883,"localhost","mqtt",7552,"VN","THAI BINH","THAI BINH",517312,,"Y",20020000,00,"Connection Accepted"
"2020-08-01 19:15:06","115.84.179.4","tcp",1883,,"mqtt",38731,"VN","HA NOI","HANOI",0,,"N",20020005,05,"Connection Refused, not authorized"
"2020-08-01 19:15:11","171.224.64.216","tcp",1883,"dynamic-ip-adsl.viettel.vn","mqtt",7552,"VN","THAI BINH","THAI BINH",517312,,"Y",20020000,00,"Connection Accepted"
"2020-08-01 19:15:17","171.228.29.181","tcp",1883,"dynamic-ip-adsl.viettel.vn","mqtt",7552,"VN","HA NOI","HANOI",517312,,"Y",20020000,00,"Connection Accepted"
"2020-08-01 19:15:32","116.104.208.77","tcp",1883,"dynamic-adsl.viettel.vn","mqtt",7552,"VN","THAI BINH","THAI BINH",517312,,"Y",20020000,00,"Connection Accepted"
"2020-08-01 19:15:32","171.224.69.213","tcp",1883,"dynamic-ip-adsl.viettel.vn","mqtt",7552,"VN","THAI BINH","THAI BINH",517312,,"Y",20020000,00,"Connection Accepted"
"2020-08-01 19:15:36","116.104.211.112","tcp",1883,"dynamic-ip-adsl.viettel.vn","mqtt",7552,"VN","THAI BINH","THAI BINH",517312,,"Y",20020000,00,"Connection Accepted"
"2020-08-01 19:15:36","116.104.210.24","tcp",1883,"dynamic-adsl.viettel.vn","mqtt",7552,"VN","THAI BINH","THAI BINH",517312,,"Y",20020000,00,"Connection Accepted"
"2020-08-01 19:15:38","27.66.124.89","tcp",1883,"localhost","mqtt",7552,"VN","HA NOI","HANOI",517312,,"N",20020005,05,"Connection Refused, not authorized"
"2020-08-01 19:15:39","180.148.1.186","tcp",1883,"z1mx.enterprise.com.vn","mqtt",45557,"VN","BINH DUONG","DI AN",0,,"N",20020005,05,"Connection Refused, not authorized"
"2020-08-01 19:15:50","45.121.163.189","tcp",1883,,"mqtt",56149,"VN","HA NOI","HANOI",0,,"Y",20020000,00,"Connection Accepted"
"2020-08-01 19:15:50","14.187.232.2","tcp",1883,"static.vnpt.vn","mqtt",45899,"VN","HO CHI MINH","THANH PHO HO CHI MINH",517311,,"N",20020005,05,"Connection Refused, not authorized"
"2020-08-01 19:15:51","123.20.177.229","tcp",1883,,"mqtt",45899,"VN","HO CHI MINH","THANH PHO HO CHI MINH",517311,,"Y",20020000,00,"Connection Accepted"
"2020-08-01 19:15:53","171.244.27.194","tcp",1883,,"mqtt",38731,"VN","HO CHI MINH","THANH PHO HO CHI MINH",517312,,"Y",20020000,00,"Connection Accepted"
"2020-08-01 19:15:53","113.163.94.162","tcp",1883,"static.vnpt.vn","mqtt",45899,"VN","BEN TRE","BEN TRE",517311,,"N",20020005,05,"Connection Refused, not authorized"
"2020-08-01 19:15:54","118.70.82.230","tcp",1883,,"mqtt",18403,"VN","HA NOI","HANOI",517311,,"N",20020005,05,"Connection Refused, not authorized"
"2020-08-01 19:15:55","27.65.197.213","tcp",1883,,"mqtt",7552,"VN","HO CHI MINH","THANH PHO HO CHI MINH",517312,,"Y",20020000,00,"Connection Accepted"
"2020-08-01 19:15:57","113.172.61.19","tcp",1883,"static.vnpt.vn","mqtt",45899,"VN","HO CHI MINH","THANH PHO HO CHI MINH",517311,,"Y",20020000,00,"Connection Accepted"
"2020-08-01 19:15:58","116.111.88.54","tcp",1883,,"mqtt",7552,"VN","HA NOI","HANOI",517312,,"N",20020005,05,"Connection Refused, not authorized"
"2020-08-01 19:15:59","123.31.26.84","tcp",1883,"static.vnpt.vn","mqtt",45899,"VN","HA NOI","HANOI",517311,,"Y",20020000,00,"Connection Accepted"
"2020-08-01 19:16:00","103.199.78.68","tcp",1883,,"mqtt",131429,"VN","HA NOI","HANOI",0,,"Y",20020000,00,"Connection Accepted"
"2020-08-01 19:16:12","113.172.249.19","tcp",1883,"static.vnpt.vn","mqtt",45899,"VN","HO CHI MINH","THANH PHO HO CHI MINH",517311,,"N",20020005,05,"Connection Refused, not authorized"
"2020-08-01 19:16:12","183.80.29.117","tcp",1883,,"mqtt",18403,"VN","HO CHI MINH","THANH PHO HO CHI MINH",517311,,"N",20020005,05,"Connection Refused, not authorized"
"2020-08-01 19:16:13","203.205.21.25","tcp",1883,"static.cmcti.vn","mqtt",45903,"VN","HO CHI MINH","THANH PHO HO CHI MINH",0,,"N",20020004,04,"Connection Refused, bad user name or password"
"2020-08-01 19:16:13","117.5.61.247","tcp",1883,"localhost","mqtt",7552,"VN","THAI BINH","THAI BINH",517312,,"Y",20020000,00,"Connection Accepted"
"2020-08-01 19:16:14","113.190.254.5","tcp",1883,"static.vnpt-hanoi.com.vn","mqtt",45899,"VN","HA NOI","HANOI",517311,,"Y",20020000,00,"Connection Accepted"
"2020-08-01 19:16:14","14.160.184.4","tcp",1883,"static.vnpt.vn","mqtt",45899,"VN","HA NOI","HANOI",517311,,"Y",20020000,00,"Connection Accepted"
"2020-08-01 19:16:14","103.249.100.48","tcp",1883,,"mqtt",45538,"VN","DONG NAI","BIEN HOA",0,,"Y",20020000,00,"Connection Accepted"
"2020-08-01 19:16:14","103.60.17.112","tcp",1883,,"mqtt",131435,"VN","HO CHI MINH","THANH PHO HO CHI MINH",0,,"Y",20020000,00,"Connection Accepted"
"2020-08-01 19:16:15","116.104.210.88","tcp",1883,"dynamic-ip-adsl.viettel.vn","mqtt",7552,"VN","THAI BINH","THAI BINH",517312,,"Y",20020000,00,"Connection Accepted"
"2020-08-01 19:16:15","116.104.218.108","tcp",1883,"dynamic-ip-adsl.viettel.vn","mqtt",7552,"VN","THAI BINH","THAI BINH",517312,,"Y",20020000,00,"Connection Accepted"
"2020-08-01 19:16:16","14.248.156.168","tcp",1883,"static.vnpt.vn","mqtt",45899,"VN","HA NOI","HANOI",517311,,"N",20020005,05,"Connection Refused, not authorized"
"2020-08-01 19:16:16","61.28.227.138","tcp",1883,,"mqtt",38244,"VN","HO CHI MINH","THANH PHO HO CHI MINH",0,,"Y",20020000,00,"Connection Accepted"
"2020-08-01 19:16:16","171.244.35.101","tcp",1883,"101.0-24.35.244.171.in-addr.arpa","mqtt",38731,"VN","HA NOI","HANOI",517312,,"Y",20020000,00,"Connection Accepted"
"2020-08-01 19:16:19","125.212.192.176","tcp",1883,,"mqtt",38731,"VN","HA NOI","HANOI",517312,,"Y",20020000,00,"Connection Accepted"
"2020-08-01 19:16:19","103.60.17.138","tcp",1883,,"mqtt",131435,"VN","HO CHI MINH","THANH PHO HO CHI MINH",0,,"Y",20020000,00,"Connection Accepted"
"2020-08-01 19:16:20","27.64.203.206","tcp",1883,"localhost","mqtt",7552,"VN","HO CHI MINH","THANH PHO HO CHI MINH",517312,,"N",20020005,05,"Connection Refused, not authorized"
"2020-08-01 19:16:20","61.28.245.178","tcp",1883,,"mqtt",38244,"VN","HO CHI MINH","THANH PHO HO CHI MINH",0,,"N",20020004,04,"Connection Refused, bad user name or password"
"2020-08-01 19:16:21","116.107.127.248","tcp",1883,"dynamic-ip-adsl.viettel.vn","mqtt",7552,"VN","THAI BINH","THAI BINH",517312,,"Y",20020000,00,"Connection Accepted"
"2020-08-01 19:16:23","202.143.111.50","tcp",1883,"ip.viettelidchcm.com","mqtt",56158,"VN","HO CHI MINH","THANH PHO HO CHI MINH",0,,"N",20020004,04,"Connection Refused, bad user name or password"
"2020-08-01 19:16:30","116.104.221.28","tcp",1883,"dynamic-ip-adsl.viettel.vn","mqtt",7552,"VN","HA NOI","HANOI",517312,,"Y",20020000,00,"Connection Accepted"
"2020-08-01 19:16:30","61.28.245.180","tcp",1883,,"mqtt",38244,"VN","HO CHI MINH","THANH PHO HO CHI MINH",0,,"N",20020004,04,"Connection Refused, bad user name or password"
"2020-08-01 19:16:30","103.56.157.168","tcp",1883,,"mqtt",45899,"VN","HA NOI","HANOI",0,,"Y",20020000,00,"Connection Accepted"
"2020-08-01 19:16:30","115.78.100.57","tcp",1883,,"mqtt",7552,"VN","HO CHI MINH","THANH PHO HO CHI MINH",517312,,"Y",20020000,00,"Connection Accepted"
"2020-08-01 19:16:30","116.107.127.104","tcp",1883,"dynamic-ip-adsl.viettel.vn","mqtt",7552,"VN","THAI BINH","THAI BINH",517312,,"Y",20020000,00,"Connection Accepted"
"2020-08-01 19:16:34","103.56.156.98","tcp",1883,,"mqtt",45899,"VN","HA NOI","HANOI",0,,"Y",20020000,00,"Connection Accepted"
"2020-08-01 19:16:36","116.104.215.189","tcp",1883,"dynamic-ip-adsl.viettel.vn","mqtt",7552,"VN","THAI BINH","THAI BINH",517312,,"Y",20020000,00,"Connection Accepted"
"2020-08-01 19:16:38","103.199.77.28","tcp",1883,,"mqtt",131429,"VN","HA NOI","HANOI",0,,"Y",20020000,00,"Connection Accepted"
"2020-08-01 19:16:38","115.79.57.131","tcp",1883,,"mqtt",7552,"VN","HO CHI MINH","THANH PHO HO CHI MINH",517312,,"Y",20020000,00,"Connection Accepted"
"2020-08-01 19:16:38","14.170.15.170","tcp",1883,"static.vnpt.vn","mqtt",45899,"VN","THANH HOA","THANH HOA",517311,,"Y",20020000,00,"Connection Accepted"
"2020-08-01 19:16:40","113.181.92.187","tcp",1883,"static.vnpt.vn","mqtt",45899,"VN","HO CHI MINH","THANH PHO HO CHI MINH",517311,,"N",20020005,05,"Connection Refused, not authorized"
"2020-08-01 19:16:41","113.172.63.215","tcp",1883,"static.vnpt.vn","mqtt",45899,"VN","HO CHI MINH","THANH PHO HO CHI MINH",517311,,"Y",20020000,00,"Connection Accepted"
"2020-08-01 19:16:41","123.21.246.172","tcp",1883,,"mqtt",45899,"VN","HO CHI MINH","THANH PHO HO CHI MINH",517311,,"Y",20020000,00,"Connection Accepted"
"2020-08-01 19:16:43","123.31.40.236","tcp",1883,"static.vnpt.vn","mqtt",45899,"VN","HA NOI","HANOI",517311,,"Y",20020000,00,"Connection Accepted"
"2020-08-01 19:16:44","103.74.121.146","tcp",1883,"sv121146.bkns.vn","mqtt",135967,"VN","HA NOI","HANOI",0,,"N",20020005,05,"Connection Refused, not authorized"
"2020-08-01 19:16:44","101.99.22.247","tcp",1883,"static.cmcti.vn","mqtt",45903,"VN","HA NOI","HANOI",0,,"Y",20020000,00,"Connection Accepted"
"2020-08-01 19:16:47","14.162.9.196","tcp",1883,"static.vnpt.vn","mqtt",45899,"VN","HA NOI","HANOI",517311,,"N",20020005,05,"Connection Refused, not authorized"
"2020-08-01 19:16:52","45.117.171.211","tcp",1883,"mx171211.superdata.vn","mqtt",45544,"VN","HA NOI","HANOI",0,,"Y",20020000,00,"Connection Accepted"
"2020-08-01 19:16:58","123.19.47.207","tcp",1883,,"mqtt",45899,"VN","GIA LAI","PLEIKU",517311,,"N",20020005,05,"Connection Refused, not authorized"
"2020-08-01 19:17:01","116.107.124.17","tcp",1883,"dynamic-adsl.viettel.vn","mqtt",7552,"VN","HA NOI","HANOI",517312,,"Y",20020000,00,"Connection Accepted"
"2020-08-01 19:17:11","103.21.151.182","tcp",1883,,"mqtt",38732,"VN","HA NOI","HANOI",0,,"Y",20020000,00,"Connection Accepted"
"2020-08-01 19:17:11","14.190.97.205","tcp",1883,"static.vnpt.vn","mqtt",45899,"VN","HA NAM","PHU LY",517311,,"Y",20020000,00,"Connection Accepted"
"2020-08-01 19:17:11","103.130.214.144","tcp",1883,,"mqtt",135953,"VN","HA NOI","HANOI",0,,"Y",20020000,00,"Connection Accepted"
"2020-08-01 19:17:15","103.101.161.45","tcp",1883,,"mqtt",131353,"VN","HA NOI","HANOI",0,,"Y",20020000,00,"Connection Accepted"
"2020-08-01 19:17:17","123.24.43.189","tcp",1883,,"mqtt",45899,"VN","HA NOI","HANOI",517311,,"Y",20020000,00,"Connection Accepted"
